reading_id,device_id,sensor_type,value,timestamp
877,44,motion,0,1704227901
878,42,motion,0,1704121474
879,14,temperature,25.39,1705799039
880,14,humidity,65.1,1706412528
881,4,motion,1,1706039894
882,39,motion,0,1704413260
883,41,temperature,19.37,1706559897
884,9,motion,0,1705328027
885,26,humidity,32.25,1706234377
886,21,motion,1,1705476911
887,50,temperature,22.29,1705091296
888,18,motion,0,1704130645
889,46,motion,1,1704819635
890,33,temperature,15.16,1704749555
891,49,motion,0,1706043343
892,40,humidity,77.52,1704823751
893,24,humidity,77.28,1704690587
894,6,temperature,27.02,1705684001
895,15,temperature,15.65,1705526954
896,24,humidity,21.19,1706042224
897,32,humidity,76.78,1705890012
898,36,temperature,20.46,1705730952
899,46,temperature,15.9,1704218627
900,35,motion,0,1705350753
901,42,motion,1,1705409602
902,36,temperature,21.64,1705696355
903,45,humidity,56.79,1706099202
904,33,motion,1,1705036611
905,20,motion,0,1704195321
906,24,temperature,26.56,1706222337
907,23,motion,0,1706062474
908,13,temperature,25.11,1706302036
909,33,temperature,29.38,1704633060
910,46,humidity,45.06,1704186432
911,48,humidity,31.08,1704081309
912,16,motion,0,1704085399
913,6,humidity,57.04,1705926153
914,39,humidity,69.77,1706373442
915,16,temperature,18.69,1706534614
916,24,temperature,18.67,1704461062
917,45,temperature,20.49,1705570007
918,11,humidity,67.94,1705902837
919,33,motion,1,1705451194
920,12,humidity,26.07,1705964174
921,18,motion,1,1706351734
922,47,motion,1,1706554899
923,13,temperature,19.63,1706325442
924,22,humidity,24.8,1705967589
925,46,temperature,28.13,1704323730
926,44,motion,1,1704526798
927,23,humidity,70.65,1705833801
928,35,motion,0,1705896814
929,20,temperature,29.01,1705744667
930,50,humidity,45.44,1705845828
931,44,humidity,27.41,1706602688
932,18,motion,0,1705379816
933,5,temperature,29.45,1704354217
934,40,humidity,53.29,1704491702
935,7,temperature,24.22,1706214928
936,3,humidity,58.48,1705670100
937,38,temperature,22.35,1704089094
938,48,humidity,37.57,1704724598
939,16,motion,1,1705221583
940,29,humidity,48.37,1706349124
941,9,motion,1,1706631228
942,28,humidity,32.31,1704724351
943,45,humidity,42.95,1706529198
944,42,motion,1,1704318038
945,34,motion,0,1705513722
946,27,humidity,27.11,1706516163
947,27,humidity,59.78,1705776574
948,46,temperature,27.04,1705855977
949,47,motion,0,1705488773
950,45,temperature,23.61,1706390335
951,32,temperature,19.94,1705146564
952,45,motion,1,1705771400
953,33,humidity,63.74,1704734499
954,29,motion,0,1706048047
955,2,humidity,23.03,1704080898
956,14,humidity,54.35,1704622755
957,7,humidity,40.01,1704883536
958,16,motion,1,1704411376
959,18,motion,1,1704958303
960,19,temperature,28.95,1704825573
961,6,humidity,42.5,1706231224
962,16,temperature,15.54,1704131985
963,43,humidity,55.1,1705648401
964,24,motion,0,1706003169
965,1,humidity,31.96,1704899907
966,1,humidity,59.39,1704366107
967,36,temperature,21.39,1706039405
968,18,motion,0,1705391260
969,9,humidity,52.85,1705327831
970,5,motion,0,1704672452
971,30,motion,0,1705184049
972,35,motion,1,1704514123
973,16,motion,1,1705945886
974,17,motion,0,1706412716
975,29,humidity,35.8,1704361055
976,14,temperature,16.92,1705541850
977,11,humidity,29.67,1705104302
978,11,humidity,51.83,1705495228
979,17,motion,1,1706559625
980,15,humidity,75.19,1704764263
981,41,temperature,22.45,1704353107
982,18,humidity,27.34,1706565146
983,7,humidity,69.89,1705765014
984,37,temperature,20.02,1706039525
985,44,humidity,77.9,1705230941
986,10,humidity,30.54,1704371417
987,37,humidity,53.37,1705042382
988,13,temperature,25.26,1706052982
989,48,motion,1,1705422297
990,32,motion,1,1704462371
991,7,humidity,37.55,1705918260
992,18,motion,0,1704582829
993,9,motion,1,1706277041
994,2,motion,1,1706614769
995,48,motion,0,1705609240
996,2,motion,1,1704599235
997,18,motion,0,1705251949
998,48,temperature,24.47,1706587826
999,25,motion,1,1705651642
1000,33,motion,1,1704329797
1001,30,motion,0,1705963201
1002,25,temperature,16.07,1705700856
1003,14,humidity,46.44,1705598185
1004,42,motion,1,1705639755
1005,44,motion,0,1704184625
1006,26,temperature,24.34,1704374189
1007,25,temperature,19.1,1706076990
1008,19,temperature,15.84,1706084285
1009,11,humidity,29.91,1704410639
1010,35,humidity,28.23,1705959647
1011,42,temperature,23.35,1706275560
1012,48,temperature,24.57,1704793462
1013,28,motion,0,1704605944
1014,30,temperature,15.28,1704225729
1015,6,temperature,28.25,1705154866
1016,10,motion,0,1705427718
1017,1,temperature,18.44,1705365676
1018,42,humidity,50.59,1705513121
1019,37,motion,0,1705729560
1020,27,motion,0,1705500357
1021,35,motion,0,1705668590
1022,40,humidity,34.78,1705229791
1023,1,humidity,58.03,1705168368
1024,3,motion,1,1706100757
1025,26,humidity,68.24,1706022535
1026,30,humidity,37.3,1706300797
1027,36,temperature,16.4,1705666299
1028,42,humidity,46.1,1705396682
1029,17,motion,0,1706520872
1030,8,motion,1,1704320125
1031,43,humidity,38.61,1704182782
1032,50,humidity,43.03,1704317695
1033,35,humidity,76.36,1704239140
1034,4,motion,1,1706500701
1035,28,humidity,31.11,1704088135
1036,7,motion,1,1706495730
1037,8,humidity,21.66,1706633758
1038,8,humidity,73.27,1704166454
1039,43,humidity,23.55,1705097531
1040,35,temperature,20.6,1706178020
1041,43,humidity,32.01,1706599978
1042,10,humidity,77.77,1705466285
1043,24,temperature,16.58,1706106460
1044,45,motion,1,1706059438
1045,13,humidity,67.19,1706189332
1046,7,humidity,41.91,1704285027
1047,6,motion,1,1704977068
1048,24,temperature,21.48,1705010428
1049,26,motion,0,1705512880
1050,32,humidity,79.96,1704977168
1051,25,temperature,26.42,1705256001
1052,5,temperature,29.8,1704132993
1053,40,motion,0,1704721980
1054,14,temperature,18.92,1706335253
1055,40,motion,0,1705944196
1056,5,humidity,50.78,1706471505
1057,7,humidity,63.71,1705091587
1058,40,humidity,74.84,1705830048
1059,4,motion,1,1705558097
1060,49,motion,1,1704097202
1061,35,motion,0,1706502939
1062,12,motion,1,1706368475
1063,6,humidity,73.97,1706598652
1064,44,motion,1,1705784585
1065,11,motion,1,1706113912
1066,7,motion,1,1706197234
1067,3,motion,1,1705611123
1068,6,temperature,27.31,1705291599
1069,3,humidity,27.65,1704808008
1070,21,motion,0,1706061671
1071,26,motion,1,1705691067
1072,41,humidity,37.24,1704802861
1073,31,temperature,16.79,1704591192
1074,36,humidity,21.03,1705240124
1075,30,temperature,22.63,1705208762
1076,38,temperature,29.32,1706645165
1077,32,humidity,53.96,1705611501
1078,36,motion,0,1704849157
1079,7,motion,0,1704963501
1080,31,temperature,28.5,1705137836
1081,46,humidity,32.67,1706125159
1082,8,humidity,22.99,1704659989
1083,34,motion,1,1706113084
1084,11,temperature,26.89,1705025930
1085,10,temperature,29.89,1704173019
1086,27,temperature,24.0,1704546332
1087,46,temperature,15.67,1705240997
1088,19,motion,0,1704619521
1089,18,humidity,29.26,1704390074
1090,2,humidity,73.45,1704563703
1091,28,motion,0,1705988197
1092,34,humidity,34.65,1706100343
1093,13,humidity,45.57,1704697839
1094,46,temperature,23.97,1704927905
1095,11,humidity,56.24,1706046331
1096,17,motion,0,1705139489
1097,3,motion,1,1706620337
1098,44,humidity,26.46,1705279505
1099,41,motion,1,1704428772
1100,16,humidity,22.78,1704257484
1101,33,temperature,15.1,1704486188
1102,32,motion,1,1705035400
1103,4,motion,0,1705585853
1104,30,temperature,17.16,1705253971
1105,15,motion,1,1706598712
1106,24,temperature,15.3,1704125099
1107,44,motion,1,1705520782
1108,17,motion,0,1706051926
1109,49,humidity,74.56,1705047083
1110,5,motion,1,1704490149
1111,19,humidity,23.28,1705017023
1112,42,temperature,18.22,1704184812
1113,27,humidity,74.45,1704098547
1114,45,motion,0,1706533862
1115,34,humidity,66.55,1706330541
1116,47,humidity,74.97,1706140044
1117,8,motion,0,1706109429
1118,48,temperature,19.19,1705826289
1119,49,motion,0,1705529161
1120,49,temperature,20.72,1704393104
1121,50,temperature,18.95,1704126008
1122,43,motion,0,1706327560
1123,2,motion,1,1704559294
1124,14,temperature,20.02,1704359929
1125,6,humidity,74.97,1706390233
1126,40,temperature,27.85,1705955718
1127,38,humidity,26.14,1704158452
1128,26,humidity,34.33,1704371782
1129,35,temperature,23.91,1705000074
1130,33,temperature,26.73,1706263303
1131,24,motion,1,1705345610
1132,44,humidity,26.55,1706045539
1133,8,temperature,20.14,1704631133
1134,48,temperature,22.39,1704771522
1135,14,temperature,15.28,1705431465
1136,48,humidity,37.79,1704612768
1137,48,humidity,65.93,1706156939
1138,1,temperature,20.22,1704337173
1139,43,motion,0,1705033975
1140,47,motion,1,1706614803
1141,50,humidity,75.07,1705902592
1142,1,motion,0,1705300624
1143,49,motion,0,1704385674
1144,24,humidity,57.37,1704589501
1145,10,humidity,28.1,1704110042
1146,13,temperature,28.52,1704476417
1147,23,temperature,23.76,1705520896
1148,13,temperature,21.66,1705111608
1149,11,temperature,29.6,1706317395
1150,8,motion,0,1704509591
1151,11,humidity,72.27,1704847222
1152,10,temperature,20.53,1706511034
1153,43,motion,0,1706441521
1154,21,humidity,33.85,1705477530
1155,32,temperature,23.72,1706340729
1156,11,humidity,40.16,1706065242
1157,2,motion,1,1704302238
1158,38,temperature,15.09,1706456091
1159,20,humidity,20.8,1705855942
1160,32,humidity,31.3,1706210289
1161,6,temperature,26.71,1704798568
1162,17,motion,1,1704980347
1163,2,temperature,23.3,1706493692
1164,48,temperature,22.59,1705552250
1165,42,temperature,29.2,1704995543
1166,14,temperature,17.78,1705440024
1167,44,motion,1,1706468409
1168,36,humidity,62.95,1704134589
1169,29,humidity,28.58,1704713398
1170,50,motion,1,1704581260
1171,10,humidity,70.05,1705329110
1172,1,motion,0,1705886885
1173,49,humidity,69.89,1704467810
1174,36,humidity,44.66,1704335069
1175,15,humidity,77.48,1705165642
1176,41,temperature,17.38,1705797570
1177,9,humidity,45.59,1706556961
1178,40,motion,0,1704288566
1179,50,motion,1,1705660616
1180,50,temperature,22.87,1704091681
1181,38,motion,1,1706494435
1182,14,motion,1,1705507268
1183,5,temperature,15.94,1704440655
1184,33,humidity,70.94,1706596971
1185,9,motion,1,1705161919
1186,5,temperature,28.06,1704072145
1187,14,motion,0,1704620849
1188,45,humidity,43.73,1704778057
1189,30,motion,1,1706635586
1190,36,temperature,16.8,1706100262
1191,23,motion,0,1706391101
1192,31,motion,0,1705332091
1193,48,temperature,24.25,1706132665
1194,33,humidity,35.63,1704446295
1195,9,humidity,50.73,1705987178
1196,22,humidity,51.49,1704620221
1197,7,motion,0,1705085813
1198,30,motion,0,1704849936
1199,32,humidity,73.61,1704101981
1200,20,humidity,31.72,1704193347
1201,23,temperature,22.95,1705262196
1202,50,motion,1,1704919702
1203,26,humidity,61.28,1706254930
1204,26,humidity,63.61,1706411533
1205,45,motion,1,1705528408
1206,45,humidity,53.75,1706154218
1207,16,motion,0,1704863576
1208,7,temperature,15.41,1705805959
1209,37,humidity,75.63,1705860255
1210,30,humidity,74.6,1706215169
1211,22,humidity,60.21,1706049028
1212,12,humidity,23.41,1704889737
1213,22,motion,1,1706045929
1214,37,humidity,22.48,1705175472
1215,9,motion,0,1706536239
1216,31,temperature,15.18,1705688587
1217,19,motion,0,1706005688
1218,13,temperature,28.53,1705221247
1219,13,humidity,68.33,1706525774
1220,7,temperature,23.7,1704770647
1221,33,motion,0,1704236631
1222,44,motion,1,1706372799
1223,22,humidity,66.45,1706302369
1224,26,motion,1,1705432224
1225,21,motion,0,1704360566
1226,46,motion,0,1704606266
1227,50,humidity,56.07,1705430789
1228,36,temperature,20.14,1704247404
1229,1,humidity,62.84,1704501856
1230,4,motion,1,1704088287
1231,4,motion,1,1705931029
1232,11,temperature,17.81,1706288840
1233,36,humidity,49.49,1705531655
1234,48,motion,1,1705066984
1235,27,humidity,49.59,1705428308
1236,38,motion,1,1704108089
1237,36,motion,1,1704679381
1238,36,motion,1,1706543242
1239,19,motion,1,1706104113
1240,5,motion,1,1705238513
1241,22,temperature,17.21,1706591350
1242,46,motion,1,1706254676
1243,26,motion,0,1705349834
1244,28,humidity,46.11,1704246215
1245,38,motion,1,1704311502
1246,25,motion,1,1704899859
1247,17,motion,0,1705217523
1248,44,humidity,47.22,1704549985
1249,23,motion,1,1705330675
1250,14,humidity,47.37,1706460210
1251,2,humidity,41.28,1705744700
1252,21,motion,0,1705466977
1253,18,motion,0,1706077190
1254,10,temperature,22.57,1706562261
1255,33,temperature,27.01,1704869903
1256,43,motion,1,1704313431
1257,39,motion,0,1706645616
1258,34,motion,0,1706014135
1259,18,temperature,17.9,1704273674
1260,46,humidity,36.98,1704422794
1261,18,motion,0,1704494686
1262,17,motion,0,1706513578
1263,36,temperature,21.69,1704341440
1264,43,temperature,22.82,1706063849
1265,31,humidity,69.07,1704505777
1266,49,motion,1,1705858495
1267,43,humidity,76.57,1706648204
1268,39,motion,1,1704879575
1269,5,temperature,25.55,1704308734
1270,1,temperature,18.61,1705880344
1271,19,humidity,68.65,1704704173
1272,28,motion,1,1705098206
1273,34,temperature,21.42,1705796709
1274,26,humidity,41.8,1704283745
1275,37,humidity,61.14,1704523294
1276,24,motion,1,1706034058
1277,1,temperature,16.89,1705968256
1278,24,motion,0,1706240681
1279,1,temperature,23.91,1705054384
1280,34,humidity,46.27,1706071557
1281,28,humidity,47.52,1706034247
1282,32,motion,1,1704998655
1283,30,humidity,52.45,1706602540
1284,24,humidity,36.47,1706376746
1285,46,motion,1,1704204304
1286,43,motion,0,1705014998
1287,28,humidity,57.06,1705564854
1288,27,motion,0,1705477459
1289,22,temperature,16.71,1705273182
1290,1,motion,0,1705431014
1291,24,humidity,40.71,1705271107
1292,27,temperature,17.31,1706455183
1293,41,temperature,25.65,1704992427
1294,32,humidity,52.01,1705906108
1295,4,temperature,18.81,1704305653
1296,14,motion,1,1704922452
1297,22,motion,0,1704757443
1298,21,humidity,50.63,1704453869
1299,6,temperature,15.97,1705827667
1300,4,humidity,66.13,1704415405
1301,29,motion,0,1704414261
1302,24,temperature,29.66,1705944872
1303,21,motion,1,1704989663
1304,17,motion,1,1705193804
1305,25,motion,0,1706066068
1306,11,humidity,49.85,1705954211
1307,43,humidity,53.13,1704356623
1308,15,temperature,23.43,1704727797
1309,33,motion,0,1706231997
1310,5,motion,1,1704853086
1311,12,motion,1,1706084888
1312,11,temperature,18.21,1704386538
1313,40,humidity,73.49,1705080900
1314,24,humidity,24.15,1704350137
1315,47,motion,0,1705648510
1316,1,temperature,27.58,1705718020
1317,9,temperature,16.94,1704715587
1318,27,motion,1,1706272724
1319,11,humidity,22.51,1706637339
1320,26,motion,1,1705804289
1321,16,humidity,26.38,1704496114
1322,48,temperature,29.23,1704127182
1323,50,temperature,18.9,1706199438
1324,44,temperature,25.36,1704845197
1325,35,humidity,53.36,1706375673
1326,31,motion,1,1705184888
1327,32,temperature,16.33,1705163346
1328,27,humidity,60.67,1705053655
1329,15,humidity,44.51,1704319170
1330,36,temperature,17.86,1704306423
1331,8,temperature,28.65,1706365317
1332,12,temperature,29.28,1705683181
1333,10,humidity,78.02,1705422723
1334,25,temperature,17.47,1704912343
1335,29,temperature,20.66,1705320055
1336,21,humidity,70.37,1704171261
1337,27,motion,1,1704329800
1338,14,humidity,26.16,1704381406
1339,14,motion,0,1706355466
1340,10,motion,1,1705346738
1341,48,motion,1,1706287728
1342,42,humidity,53.72,1706026578
1343,4,motion,0,1704429061
1344,10,humidity,77.0,1706166515
1345,35,temperature,24.95,1704782098
1346,44,motion,0,1705072958
1347,40,motion,1,1704552605
1348,38,humidity,61.24,1706012001
1349,23,temperature,24.82,1704774177
1350,35,motion,1,1706295762
1351,15,motion,0,1705289429
1352,23,humidity,68.94,1706537990
1353,19,motion,1,1704082410
1354,6,temperature,28.02,1705990325
1355,34,temperature,17.48,1705236680
1356,50,motion,0,1705647803
1357,19,humidity,65.14,1704415935
1358,10,humidity,32.01,1705294668
1359,21,motion,0,1705696426
1360,35,motion,0,1706484248
1361,23,temperature,22.6,1705713783
1362,15,motion,1,1705454439
1363,16,temperature,25.89,1705846636
1364,43,humidity,39.01,1706591580
1365,23,temperature,21.63,1705668208
1366,24,humidity,21.77,1705982395
1367,29,motion,0,1706123501
1368,1,motion,1,1705726710
1369,50,motion,0,1704906680
1370,48,temperature,25.87,1704970445
1371,9,temperature,21.89,1705339443
1372,22,temperature,19.16,1705719346
1373,31,motion,0,1705043923
1374,6,motion,1,1705208518
1375,47,humidity,20.09,1705871910
1376,20,temperature,27.99,1704237205
1377,22,motion,1,1704984654
1378,35,motion,1,1705627146
1379,16,temperature,24.8,1705000004
1380,42,motion,0,1706403070
1381,34,humidity,43.35,1706629618
1382,48,temperature,26.53,1705593562
1383,19,motion,0,1705700642
1384,37,humidity,48.18,1704290727
1385,47,temperature,21.67,1706575370
1386,15,motion,1,1704192861
1387,20,motion,0,1706182317
1388,42,motion,0,1706300491
1389,39,temperature,19.73,1705226162
1390,40,temperature,26.03,1705062228
1391,25,temperature,29.23,1704554975
1392,21,motion,0,1705731728
1393,20,motion,1,1706537145
1394,42,temperature,17.05,1706548002
1395,31,humidity,45.61,1706333688
1396,28,temperature,27.64,1704076835
1397,1,motion,1,1705608881
1398,14,temperature,20.31,1705938534
1399,1,motion,0,1704528695
1400,38,humidity,76.73,1705157094
1401,30,motion,0,1704204380
1402,26,temperature,21.62,1704934840
1403,23,motion,0,1706309805
1404,31,humidity,56.03,1705036662
1405,41,motion,1,1704979129
1406,30,motion,0,1706514692
1407,48,motion,1,1704814647
1408,34,humidity,26.11,1705135283
1409,8,motion,1,1706246779
1410,31,humidity,29.31,1706006758
1411,35,humidity,68.23,1704363932
1412,32,motion,0,1704212630
1413,19,motion,1,1704963892
1414,36,temperature,26.42,1705958951
1415,42,temperature,16.75,1706343610
1416,11,temperature,25.74,1704842038
1417,12,motion,0,1705764752
1418,1,temperature,20.06,1705799414
1419,45,motion,1,1704405141
1420,11,temperature,27.67,1706200072
1421,3,temperature,22.31,1705510422
1422,30,humidity,57.27,1704794109
1423,21,temperature,17.17,1704121840
1424,15,temperature,19.03,1706169978
1425,47,temperature,28.63,1704664818
1426,35,humidity,31.43,1705730769
1427,28,motion,0,1706649140
1428,13,humidity,24.03,1705410081
1429,4,motion,0,1704891677
1430,25,humidity,69.65,1705664477
1431,24,humidity,75.34,1705195970
1432,10,temperature,22.3,1706181524
1433,49,motion,0,1705276550
1434,5,motion,1,1706017126
1435,18,motion,1,1705803528
1436,48,temperature,29.03,1705289092
1437,4,motion,1,1705317102
1438,8,humidity,74.61,1704141564
1439,25,temperature,22.53,1706314712
1440,48,temperature,17.92,1705093782
1441,24,temperature,19.6,1706499263
1442,7,motion,0,1704837794
1443,40,motion,1,1706453427
1444,12,motion,1,1704969253
1445,26,temperature,17.72,1706568874
1446,24,motion,1,1705433014
1447,31,humidity,30.13,1705273892
1448,2,humidity,55.9,1705586933
1449,10,motion,0,1705508924
1450,40,motion,1,1704517866
1451,24,temperature,16.38,1704543704
1452,19,motion,0,1705760714
1453,49,motion,1,1706259818
1454,42,temperature,29.6,1706233180
1455,29,motion,1,1705123154
1456,9,humidity,71.5,1704386254
1457,15,humidity,51.8,1705694752
1458,39,humidity,30.3,1704997199
1459,18,humidity,75.39,1705235808
1460,49,motion,1,1705568682
1461,24,humidity,55.82,1705085203
1462,48,temperature,28.93,1705737488
1463,20,humidity,77.24,1704306902
1464,17,humidity,67.74,1704893056
1465,46,motion,1,1705989983
1466,23,motion,1,1706574418
1467,5,temperature,27.09,1706624525
1468,10,temperature,18.06,1704468272
1469,16,temperature,25.48,1704620771
1470,1,motion,0,1705997734
1471,47,temperature,15.54,1704629327
1472,49,temperature,24.18,1705966881
1473,18,motion,0,1706534923
1474,47,motion,0,1704638856
1475,14,motion,1,1704835938
1476,29,motion,1,1704521858
1477,15,motion,1,1706102601
1478,47,motion,1,1706238782
1479,19,temperature,26.67,1705307277
1480,35,temperature,15.14,1705079155
1481,19,temperature,25.86,1704089450
1482,19,motion,1,1704308458
1483,15,temperature,15.08,1706510810
1484,3,temperature,28.54,1704468594
1485,43,motion,0,1706333357
1486,3,humidity,70.16,1706615118
1487,6,motion,1,1704558613
1488,11,motion,1,1705652739
1489,48,humidity,49.79,1706250806
1490,34,motion,0,1704427435
1491,49,humidity,44.18,1706613735
1492,5,temperature,15.12,1704114633
1493,13,humidity,29.25,1706334722
1494,18,motion,1,1704919742
1495,3,temperature,25.66,1705034691
1496,21,temperature,27.75,1704234207
1497,39,humidity,23.77,1704457929
1498,1,humidity,45.4,1704679337
1499,41,motion,0,1705006630
1500,49,temperature,17.44,1705752064
1501,35,humidity,74.95,1704076934
1502,25,humidity,57.37,1704794349
1503,12,humidity,70.77,1706334370
1504,39,temperature,15.63,1706418479
1505,38,humidity,34.06,1706101543
1506,47,motion,1,1706349471
1507,49,humidity,62.05,1704134789
1508,32,motion,1,1704217376
1509,39,humidity,33.45,1704183939
1510,38,humidity,75.65,1704595915
1511,49,humidity,63.96,1704188362
1512,33,humidity,25.68,1705465757
1513,44,humidity,54.67,1706097179
1514,34,motion,0,1706420651
1515,50,humidity,74.43,1704197498
1516,13,motion,0,1705683224
1517,19,motion,0,1706335601
1518,10,humidity,74.47,1706369779
1519,7,temperature,28.85,1704554483
1520,20,humidity,20.47,1705777369
1521,25,temperature,22.72,1706250449
1522,36,humidity,53.52,1704590979
1523,47,humidity,26.25,1706386576
1524,15,temperature,26.35,1704258288
1525,49,motion,1,1704140339
1526,16,temperature,28.05,1705245204
1527,34,humidity,72.24,1705614987
1528,27,motion,1,1706380398
1529,36,motion,0,1705711773
1530,28,humidity,47.09,1705894753
1531,46,motion,0,1706173348
1532,24,humidity,20.67,1705072042
1533,5,motion,1,1705236154
1534,17,temperature,15.99,1704798977
1535,39,motion,0,1705952382
1536,27,temperature,20.65,1706279226
1537,46,temperature,17.22,1705475466
1538,38,humidity,22.74,1705584652
1539,47,motion,1,1704228909
1540,15,motion,0,1705687644
1541,27,motion,0,1704836953
1542,6,motion,0,1706058768
1543,16,temperature,26.71,1704223663
1544,38,humidity,62.77,1706010592
1545,26,temperature,27.57,1706212859
1546,42,motion,0,1704165704
1547,34,motion,0,1705876042
1548,47,humidity,54.19,1704587196
1549,27,motion,1,1705446095
1550,12,humidity,79.36,1704861394
1551,10,temperature,18.08,1706383389
1552,29,temperature,17.4,1706514895
1553,33,humidity,45.34,1706352150
1554,19,humidity,47.44,1706054747
1555,35,humidity,55.13,1705511092
1556,48,humidity,22.82,1706491723
1557,36,motion,0,1704971032
1558,15,motion,0,1704588389
1559,49,motion,1,1705643808
1560,26,motion,0,1705945731
1561,12,motion,1,1704348983
1562,30,humidity,47.83,1705403220
1563,39,motion,0,1705909321
1564,30,temperature,21.75,1706005202
1565,32,motion,0,1705650281
1566,48,temperature,29.98,1706588194
1567,15,temperature,29.89,1705958143
1568,15,temperature,16.88,1705804309
1569,29,motion,1,1704961686
1570,49,humidity,45.76,1705565478
1571,20,humidity,57.91,1705942726
1572,4,temperature,19.21,1706343963
1573,9,temperature,28.79,1705812115
1574,6,motion,1,1705556402
1575,2,motion,1,1704922054
1576,26,temperature,27.54,1705874310
1577,8,humidity,65.8,1705750016
1578,27,humidity,63.85,1704636613
1579,17,humidity,61.26,1705359675
1580,4,motion,1,1706274241
1581,36,humidity,38.97,1704503351
1582,12,motion,1,1704443865
1583,45,temperature,28.56,1705152636
1584,42,humidity,35.25,1705342652
1585,8,motion,0,1705540486
1586,2,humidity,57.65,1704106054
1587,35,motion,1,1704670226
1588,19,motion,0,1704946723
1589,47,motion,0,1704680800
1590,28,humidity,58.09,1704261355
1591,45,motion,1,1705783342
1592,27,temperature,19.43,1705334353
1593,1,humidity,69.0,1704099641
1594,10,motion,1,1704142390
1595,41,motion,0,1705200503
1596,50,motion,1,1706308065
1597,23,temperature,22.19,1704346298
1598,19,motion,0,1705966271
1599,21,temperature,20.74,1704222162
1600,27,temperature,28.8,1705562117
1601,47,temperature,18.98,1704740376
1602,46,motion,1,1706003565
1603,20,humidity,32.55,1705955627
1604,23,humidity,36.42,1704132126
1605,38,humidity,71.22,1705895141
1606,45,motion,1,1705966143
1607,2,motion,0,1706647831
1608,33,temperature,19.98,1706130740
1609,16,temperature,23.71,1705941622
1610,50,humidity,22.13,1705326955
1611,45,motion,1,1706220348
1612,31,motion,0,1705201470
1613,32,motion,1,1704774693
1614,33,humidity,40.11,1705364567
1615,14,humidity,76.94,1704713229
1616,24,humidity,39.13,1705874494
1617,4,temperature,16.32,1704569649
1618,39,humidity,40.25,1704605850
1619,8,humidity,79.45,1705467322
1620,22,temperature,29.54,1706544031
1621,19,temperature,19.67,1706446832
1622,41,humidity,37.14,1705753222
1623,18,humidity,41.61,1704222290
1624,42,motion,0,1705043106
1625,37,temperature,25.41,1705488086
1626,32,motion,1,1706539461
1627,3,temperature,25.74,1706259571
1628,42,motion,1,1706293174
1629,1,temperature,15.01,1705935353
1630,24,temperature,27.39,1706451049
1631,35,humidity,60.07,1704770862
1632,27,motion,1,1704200548
1633,37,temperature,23.13,1705513401
1634,19,motion,1,1705492826
1635,35,motion,1,1705078015
1636,17,humidity,31.05,1705753423
1637,23,motion,0,1705291056
1638,2,motion,0,1704521113
1639,50,humidity,78.86,1704582266
1640,23,motion,1,1704977271
1641,21,temperature,20.46,1705069030
1642,5,temperature,20.08,1705555515
1643,9,motion,0,1704376266
1644,17,motion,1,1704674829
1645,35,humidity,53.05,1706370166
1646,2,humidity,38.69,1704995326
1647,22,motion,1,1706651607
1648,35,humidity,29.02,1705577810
1649,34,temperature,23.27,1704845118
1650,17,motion,0,1704376627
1651,2,humidity,26.89,1704287865
1652,34,motion,1,1706190275
1653,49,humidity,24.51,1704694708
1654,48,humidity,78.16,1704138884
1655,40,temperature,24.16,1705757232
1656,43,humidity,35.49,1706121133
1657,13,humidity,32.67,1704786570
1658,44,motion,1,1705474749
1659,50,humidity,39.73,1705620888
1660,10,humidity,67.04,1705011229
1661,22,temperature,27.4,1704294216
1662,3,temperature,21.53,1706095369
1663,9,temperature,29.26,1704803524
1664,46,temperature,22.99,1706331946
1665,13,temperature,29.41,1705803863
1666,29,humidity,40.24,1705723143
1667,14,motion,0,1704377378
1668,44,humidity,60.14,1706154329
1669,22,motion,1,1706117062
1670,50,humidity,64.36,1705433714
1671,36,motion,1,1705821271
1672,26,motion,0,1704203498
1673,2,humidity,54.08,1706388709
1674,37,temperature,21.17,1705122649
1675,16,humidity,76.43,1704678807
1676,24,temperature,29.45,1704780252
1677,48,motion,0,1705079164
1678,45,motion,1,1704870018
1679,35,motion,0,1706467129
1680,45,temperature,19.43,1704309574
1681,20,humidity,78.75,1706300116
1682,44,motion,1,1704745156
1683,6,temperature,19.52,1704402824
1684,1,temperature,20.38,1706511393
1685,15,motion,0,1704998736
1686,20,humidity,34.54,1704460748
1687,31,temperature,24.66,1705316439
1688,14,temperature,19.28,1705236862
1689,50,motion,1,1704620731
1690,8,temperature,27.51,1704681880
1691,23,temperature,21.98,1706562100
1692,28,humidity,46.77,1704891526
1693,17,temperature,19.2,1704592241
1694,36,motion,1,1704685830
1695,24,humidity,44.59,1705790504
1696,37,humidity,62.47,1705994946
1697,29,humidity,34.39,1706268984
1698,5,motion,0,1706639537
1699,25,motion,1,1706110829
1700,50,motion,0,1705650251
1701,4,temperature,29.39,1704265040
1702,10,humidity,38.18,1704728242
1703,32,motion,0,1704779555
1704,50,temperature,22.39,1706298925
1705,10,humidity,31.98,1706634997
1706,15,motion,0,1704642806
1707,27,humidity,28.81,1705620497
1708,44,temperature,26.92,1704964193
1709,19,temperature,15.3,1706356701
1710,33,temperature,19.14,1704838842
1711,43,motion,1,1706220926
1712,50,motion,0,1706117309
1713,17,humidity,77.18,1705189642
