movie_id,title,year,genre
895,Movie 895,1993,Sci-Fi
896,Movie 896,1983,Thriller
897,Movie 897,2014,Romance
898,Movie 898,2018,Drama
899,Movie 899,2000,Romance
900,Movie 900,1998,Romance
901,Movie 901,2012,Comedy
902,Movie 902,1988,Horror
903,Movie 903,1983,Romance
904,Movie 904,2021,Drama
905,Movie 905,2024,Drama
906,Movie 906,1995,Drama
907,Movie 907,2000,Sci-Fi
908,Movie 908,2023,Horror
909,Movie 909,2011,Drama
910,Movie 910,2016,Romance
911,Movie 911,2020,Horror
912,Movie 912,2004,Animation
913,Movie 913,1984,Comedy
914,Movie 914,2005,Romance
915,Movie 915,2024,Thriller
916,Movie 916,2009,Animation
917,Movie 917,2000,Action
918,Movie 918,1985,Animation
919,Movie 919,2020,Thriller
920,Movie 920,1984,Horror
921,Movie 921,1993,Horror
922,Movie 922,1993,Animation
923,Movie 923,1997,Thriller
924,Movie 924,1998,Thriller
925,Movie 925,2015,Drama
926,Movie 926,2016,Animation
927,Movie 927,2001,Action
928,Movie 928,1982,Comedy
929,Movie 929,2020,Animation
930,Movie 930,1981,Comedy
931,Movie 931,1990,Animation
932,Movie 932,2009,Action
933,Movie 933,2007,Sci-Fi
934,Movie 934,2024,Drama
935,Movie 935,2021,Romance
936,Movie 936,1990,Romance
937,Movie 937,1985,Thriller
938,Movie 938,1996,Comedy
939,Movie 939,2003,Drama
940,Movie 940,1983,Horror
941,Movie 941,2020,Romance
942,Movie 942,2024,Sci-Fi
943,Movie 943,2007,Comedy
944,Movie 944,1986,Action
945,Movie 945,1993,Animation
946,Movie 946,1984,Drama
947,Movie 947,2017,Sci-Fi
948,Movie 948,2013,Animation
949,Movie 949,1980,Action
950,Movie 950,2024,Thriller
951,Movie 951,1987,Horror
952,Movie 952,2024,Drama
953,Movie 953,2010,Comedy
954,Movie 954,1994,Horror
955,Movie 955,1985,Comedy
956,Movie 956,1986,Thriller
957,Movie 957,2003,Romance
958,Movie 958,1988,Horror
959,Movie 959,1988,Drama
960,Movie 960,1984,Action
961,Movie 961,2019,Drama
962,Movie 962,2008,Thriller
963,Movie 963,1993,Drama
964,Movie 964,2006,Animation
965,Movie 965,1993,Comedy
966,Movie 966,1986,Drama
967,Movie 967,1987,Horror
968,Movie 968,2002,Horror
969,Movie 969,2000,Drama
970,Movie 970,1995,Romance
971,Movie 971,2021,Comedy
972,Movie 972,1995,Romance
973,Movie 973,2024,Action
974,Movie 974,2022,Romance
975,Movie 975,1993,Sci-Fi
976,Movie 976,2005,Romance
977,Movie 977,2021,Action
978,Movie 978,1995,Animation
979,Movie 979,2004,Comedy
980,Movie 980,1995,Animation
981,Movie 981,2020,Comedy
982,Movie 982,2013,Action
983,Movie 983,2003,Thriller
984,Movie 984,1988,Horror
985,Movie 985,2016,Horror
986,Movie 986,2003,Drama
987,Movie 987,2010,Comedy
988,Movie 988,1981,Comedy
989,Movie 989,1980,Romance
990,Movie 990,1993,Action
991,Movie 991,1983,Horror
992,Movie 992,2012,Romance
993,Movie 993,2020,Horror
994,Movie 994,2007,Horror
995,Movie 995,1985,Drama
996,Movie 996,1997,Comedy
997,Movie 997,1999,Comedy
998,Movie 998,2012,Sci-Fi
999,Movie 999,1989,Thriller
1000,Movie 1000,2005,Comedy
