vote_id,user_id,post_id,direction,timestamp
1930,260,2134,1,1706889328
1931,240,1931,1,1707649758
1932,21,117,-1,1707747484
1933,94,1611,-1,1709218490
1934,464,108,-1,1707076665
1935,338,1807,1,1709286188
1936,363,2860,-1,1709036483
1937,38,2155,1,1708987117
1938,278,2804,-1,1707982112
1939,373,1651,1,1707706641
1940,223,1731,-1,1707979599
1941,231,1605,-1,1706776724
1942,126,1034,1,1708728664
1943,67,105,1,1709014064
1944,307,2886,1,1708594089
1945,348,2858,1,1708721247
1946,278,991,1,1708456019
1947,114,779,-1,1708727812
1948,334,2156,-1,1707578380
1949,118,1900,1,1707763437
1950,239,2109,1,1707482193
1951,21,2018,1,1707682397
1952,157,416,1,1709215346
1953,232,2962,1,1707641559
1954,486,647,-1,1709136861
1955,456,852,1,1707162914
1956,328,2715,1,1707308283
1957,113,2621,-1,1706990398
1958,196,1937,1,1707815189
1959,490,420,-1,1708375653
1960,110,2944,1,1708496950
1961,135,2123,1,1708202820
1962,128,1053,1,1708796298
1963,167,1835,-1,1708949953
1964,227,241,-1,1708652775
1965,472,2217,-1,1706935916
1966,47,1207,-1,1708172277
1967,175,1570,1,1708640002
1968,392,1569,1,1707421416
1969,44,323,1,1709162242
1970,94,2568,1,1708377620
1971,201,2822,1,1707847216
1972,205,1981,-1,1707444944
1973,150,1568,-1,1708042526
1974,355,712,1,1708750581
1975,235,1885,-1,1707909792
1976,39,133,-1,1707222636
1977,264,2424,-1,1707467978
1978,460,2748,-1,1708614433
1979,467,37,-1,1707146768
1980,217,2089,1,1707423036
1981,263,942,1,1707324921
1982,43,1869,-1,1708777166
1983,359,1155,1,1707677262
1984,340,606,-1,1708385225
1985,219,1117,-1,1706780707
1986,228,2767,1,1708782651
1987,85,2777,1,1708054674
1988,380,1074,-1,1708248313
1989,127,865,1,1708025997
1990,459,2146,1,1708839338
1991,385,855,1,1708988768
1992,209,239,1,1707275422
1993,88,2043,1,1708324346
1994,81,765,-1,1707645753
1995,111,728,1,1708927543
1996,286,1274,1,1709174069
1997,119,497,1,1708029991
1998,232,2604,1,1707263481
1999,325,2485,-1,1708268326
2000,235,2120,-1,1708930188
2001,388,742,1,1708607568
2002,56,474,1,1708757040
2003,267,551,-1,1709162680
2004,186,65,-1,1706932259
2005,17,210,-1,1708524058
2006,56,876,-1,1706863364
2007,283,2395,1,1707684324
2008,416,2192,1,1707262779
2009,2,1653,-1,1708824625
2010,53,1808,1,1708401114
2011,82,2123,-1,1708988133
2012,440,1218,1,1707455303
2013,120,1318,-1,1707493996
2014,5,523,-1,1707710413
2015,21,661,-1,1708378816
2016,302,2966,-1,1708989734
2017,39,264,1,1708214744
2018,448,775,1,1708534900
2019,392,48,1,1707009462
2020,420,275,-1,1708940854
2021,399,2351,-1,1706819984
2022,277,989,1,1706916529
2023,174,584,-1,1708051027
2024,461,836,-1,1707540705
2025,100,2536,1,1707340920
2026,419,1312,1,1708089670
2027,210,2359,1,1708484027
2028,272,987,1,1709151743
2029,390,263,-1,1708688748
2030,420,324,-1,1708252501
2031,227,2356,-1,1707263123
2032,298,1570,1,1707239394
2033,274,388,-1,1709239318
2034,419,1559,1,1708041460
2035,81,710,-1,1709307935
2036,280,2288,1,1708390918
2037,254,2298,-1,1708353976
2038,56,836,1,1709239558
2039,100,1709,1,1707520812
2040,365,2015,-1,1707913520
2041,329,2879,1,1707432919
2042,475,1941,-1,1707835889
2043,480,2460,1,1708809013
2044,271,2547,-1,1706986072
2045,97,2648,1,1708085868
2046,331,1968,1,1708617020
2047,313,682,1,1707003306
2048,48,1610,1,1708434185
2049,309,1349,1,1706962446
2050,200,1624,1,1706952916
2051,19,1557,1,1708634258
2052,287,2606,1,1708262163
2053,50,537,-1,1709108306
2054,332,1553,1,1706799931
2055,232,2663,1,1707822549
2056,348,2089,1,1708616437
2057,442,2536,1,1707850526
2058,23,381,-1,1707439925
2059,405,2456,1,1707368755
2060,279,1916,1,1709241457
2061,223,1893,1,1707653946
2062,135,2586,1,1709270594
2063,84,1482,-1,1707987829
2064,462,1336,1,1707772257
2065,213,626,1,1708857111
2066,248,395,1,1709190434
2067,15,1580,1,1709094432
2068,436,2319,1,1707092290
2069,113,2931,-1,1708740698
2070,261,2695,1,1707794985
2071,414,1307,-1,1708671834
2072,213,2508,-1,1708745734
2073,35,1713,-1,1708499138
2074,172,2704,1,1708854121
2075,234,1451,-1,1706914195
2076,184,515,-1,1707538765
2077,89,1734,1,1707304239
2078,139,187,-1,1707326921
2079,223,849,-1,1709061478
2080,139,2811,-1,1706893228
2081,426,1602,-1,1708772774
2082,23,1403,1,1707680233
2083,398,549,1,1708583660
2084,144,510,-1,1707262664
2085,444,1168,1,1707402675
2086,65,2046,-1,1708553253
2087,393,2784,-1,1707195688
2088,337,449,1,1707470126
2089,192,897,1,1707312173
2090,131,1632,1,1707643205
2091,391,2576,1,1707547843
2092,210,143,1,1708190917
2093,487,2526,1,1707572674
2094,132,2351,1,1707722902
2095,8,2268,-1,1707134370
2096,438,1335,1,1707246483
2097,271,443,-1,1708737091
2098,230,2,-1,1708398629
2099,462,111,-1,1708218448
2100,272,1070,1,1707510295
2101,179,2735,-1,1709097503
2102,265,2347,-1,1707331952
2103,273,2566,1,1709019520
2104,280,1727,-1,1708049862
2105,36,2083,1,1708103903
2106,223,2255,1,1709191919
2107,368,2373,-1,1708686621
2108,120,1434,-1,1708897521
2109,408,2547,1,1707283177
2110,254,2808,-1,1707468705
2111,379,1338,-1,1707319095
2112,243,1147,1,1707274088
2113,236,1118,-1,1707029808
2114,268,324,-1,1708752333
2115,260,2693,-1,1708111020
2116,396,262,1,1708727829
2117,315,2904,-1,1708601707
2118,268,2093,-1,1708808575
2119,475,2538,1,1709216024
2120,473,2091,-1,1708559014
2121,97,2074,1,1707050394
2122,233,2928,-1,1709262294
2123,319,2307,1,1707696259
2124,137,2436,-1,1707512523
2125,182,2256,-1,1707134913
2126,365,2273,-1,1708286207
2127,385,207,-1,1708813668
2128,351,1568,-1,1707174674
2129,463,2131,1,1707814956
2130,472,2502,1,1707958255
2131,169,1294,1,1709000459
2132,124,615,1,1708814493
2133,116,1576,-1,1708426524
2134,189,1722,1,1707073613
2135,348,1201,-1,1707721149
2136,202,776,1,1709132224
2137,1,1113,1,1709330661
2138,29,133,1,1708066073
2139,33,1830,-1,1707906467
2140,368,2534,-1,1708877235
2141,307,170,-1,1708903552
2142,440,2941,1,1708601738
2143,302,1305,1,1707092892
2144,250,43,1,1707207384
2145,142,2387,1,1707916632
2146,219,562,1,1708662997
2147,47,1677,-1,1707201563
2148,216,839,1,1707415984
2149,101,1451,1,1709102773
2150,114,1432,-1,1708398273
2151,249,1294,1,1708444873
2152,243,2556,1,1709297947
2153,57,1221,-1,1708999036
2154,358,511,-1,1709018577
2155,75,2686,1,1709307875
2156,367,1814,1,1707501695
2157,290,1206,1,1707270592
2158,259,1448,-1,1708308471
2159,166,1957,-1,1708414990
2160,112,2922,-1,1706819753
2161,29,2370,1,1708522372
2162,325,2882,1,1707964074
2163,311,2525,1,1708698775
2164,163,1469,-1,1708090998
2165,28,201,1,1707000161
2166,302,2152,-1,1707493733
2167,100,693,1,1707800523
2168,480,723,-1,1706754950
2169,51,1129,1,1708161673
2170,429,2065,1,1707210337
2171,243,1116,1,1708725219
2172,448,737,1,1707908078
2173,58,949,1,1708113651
2174,474,1352,1,1707110468
2175,297,1387,1,1707591369
2176,163,2556,-1,1707332650
2177,321,2565,1,1707083486
2178,342,165,1,1708719418
2179,291,1292,-1,1709228460
2180,151,1508,1,1708995658
2181,89,143,1,1708784179
2182,197,778,-1,1707831799
2183,457,1508,-1,1707170877
2184,328,721,-1,1707938193
2185,248,2137,1,1708938228
2186,324,368,-1,1708205823
2187,440,1225,1,1708608218
2188,344,1859,-1,1708705199
2189,225,1454,-1,1708849561
2190,188,184,-1,1707556786
2191,387,352,1,1709169615
2192,231,1401,-1,1708128079
2193,401,1154,-1,1706856989
2194,464,2023,1,1709144623
2195,37,965,-1,1709291643
2196,142,2306,1,1708307664
2197,30,2107,-1,1708246773
2198,451,64,-1,1707199974
2199,319,659,-1,1707018223
2200,18,596,1,1709129276
2201,395,1780,-1,1707603754
2202,77,1761,1,1708404377
2203,346,2435,-1,1706793151
2204,487,2601,-1,1708227590
2205,213,202,1,1708300476
2206,373,1910,-1,1708452486
2207,395,1586,-1,1708042147
2208,45,1649,1,1708370924
2209,320,1565,1,1708683765
2210,251,791,-1,1709180859
2211,68,1857,1,1707211732
2212,465,1073,-1,1708378040
2213,90,1967,-1,1707229703
2214,438,1998,-1,1708925497
2215,2,2417,1,1707692783
2216,178,2654,1,1707968032
2217,7,1933,1,1707608703
2218,253,583,1,1707112149
2219,474,1754,-1,1707887269
2220,175,2564,1,1706959146
2221,82,461,-1,1709114530
2222,398,2746,-1,1707216916
2223,392,1981,1,1708320130
2224,244,93,1,1706802675
2225,52,61,1,1707090399
2226,286,1356,-1,1708708522
2227,176,1231,-1,1707896023
2228,248,1777,1,1706858239
2229,422,588,1,1708526756
2230,285,1147,1,1708858654
2231,244,1729,1,1707634928
2232,109,2809,1,1709316817
2233,150,38,-1,1709176063
2234,37,2833,-1,1709296064
2235,71,251,1,1707757695
2236,361,2907,-1,1709290486
2237,76,2722,1,1707241725
2238,83,2599,1,1708731084
2239,24,2658,1,1707399114
2240,154,1533,1,1709127960
2241,71,1016,1,1707498801
2242,8,1140,1,1709201386
2243,341,1655,-1,1707330627
2244,487,1162,-1,1708130477
2245,114,992,1,1708444374
2246,79,2718,1,1708155320
2247,41,813,1,1708893736
2248,87,140,-1,1707093617
2249,210,828,1,1708399590
2250,396,1043,-1,1707429503
2251,160,2736,-1,1707595991
2252,67,330,-1,1708460669
2253,435,1648,-1,1707207725
2254,165,487,-1,1707339649
2255,72,1535,1,1706856814
2256,211,2922,-1,1708210235
2257,20,2474,-1,1708114811
2258,247,1189,1,1708263396
2259,377,2243,-1,1707258256
2260,323,2826,1,1709062765
2261,267,2450,1,1708624291
2262,105,1000,1,1709197681
2263,135,2939,1,1708061199
2264,62,1983,-1,1707796902
2265,21,1078,-1,1707011541
2266,394,1728,-1,1709003740
2267,340,952,-1,1708945597
2268,347,2680,-1,1708588064
2269,288,2494,-1,1707732688
2270,400,2493,-1,1707169440
2271,419,1936,1,1709125018
2272,192,2993,-1,1707775190
2273,117,2541,-1,1706907045
2274,203,1584,-1,1708137806
2275,442,1176,1,1708335916
2276,372,1493,1,1708076605
2277,41,2285,1,1708013597
2278,476,2024,1,1706825250
2279,116,403,1,1708322279
2280,269,2421,1,1707209324
2281,220,1552,-1,1707720740
2282,274,13,1,1708016605
2283,144,2542,-1,1708334298
2284,75,70,1,1706992993
2285,479,2635,-1,1708785107
2286,176,220,1,1707468696
2287,498,2861,-1,1707227904
2288,171,1559,-1,1708934419
2289,238,2114,1,1707629350
2290,491,839,1,1707783534
2291,298,1926,-1,1707045503
2292,422,2904,-1,1709334972
2293,356,2166,-1,1708422850
2294,128,1310,1,1706816109
2295,136,740,1,1709095042
2296,492,2916,-1,1708840910
2297,492,2326,-1,1709295895
2298,306,2395,1,1707758171
2299,10,2695,1,1708968021
2300,317,1489,1,1707049371
2301,117,1467,1,1708497191
2302,66,1580,1,1708926813
2303,322,1183,1,1707599251
2304,479,571,-1,1708860073
2305,137,2602,1,1708998747
2306,209,1684,-1,1708697150
2307,121,24,1,1708724732
2308,289,1768,-1,1709145716
2309,318,1758,1,1708218891
2310,251,120,-1,1709024861
2311,386,2959,-1,1708331724
2312,16,1446,1,1707035876
2313,175,365,1,1707136575
2314,186,2896,-1,1709306668
2315,176,2379,1,1708867367
2316,347,1743,-1,1708253837
2317,111,2804,-1,1709304946
2318,373,222,-1,1707661893
2319,381,69,-1,1708956652
2320,233,76,-1,1708363778
2321,498,1201,-1,1708053608
2322,148,438,-1,1708235114
2323,486,2960,1,1709266493
2324,231,102,-1,1707504614
2325,245,1098,-1,1708654705
2326,242,714,-1,1708354081
2327,463,222,-1,1707351890
2328,340,740,-1,1706785389
2329,333,684,1,1708408005
2330,304,2087,-1,1708427307
2331,205,1556,1,1707189885
2332,184,215,1,1707971884
2333,214,2952,-1,1708731737
2334,12,198,-1,1708938774
2335,470,1154,1,1708239352
2336,390,1168,-1,1706986666
2337,14,1255,1,1706977872
2338,274,1193,-1,1707237109
2339,236,2746,-1,1707747163
2340,49,231,1,1708983361
2341,496,85,-1,1708842675
2342,3,2234,1,1706894787
2343,449,1800,-1,1707126248
2344,32,256,-1,1706908860
2345,452,865,-1,1708003914
2346,208,960,-1,1709308438
2347,227,2946,-1,1708003974
2348,253,1362,1,1706971778
2349,231,548,-1,1709265425
2350,362,534,-1,1709028488
2351,186,2845,1,1708950631
2352,163,1702,-1,1707955090
2353,437,2487,-1,1708422163
2354,388,1786,1,1709131175
2355,30,982,-1,1709172093
2356,262,1785,1,1707905113
2357,177,1310,1,1709039234
2358,221,2645,-1,1707787570
2359,59,2604,1,1707021560
2360,61,2447,1,1707292503
2361,283,1262,-1,1706797165
2362,498,1245,1,1709210397
2363,178,193,-1,1708141560
2364,497,2943,1,1708112068
2365,15,2344,1,1708993529
2366,200,1704,-1,1707319396
2367,109,293,-1,1707303357
2368,459,2292,1,1708231149
2369,202,390,-1,1707482431
2370,11,1773,1,1709270989
2371,209,1210,1,1708105854
2372,358,1556,1,1707505435
2373,276,1965,1,1708490340
2374,392,367,-1,1707431338
2375,450,2806,1,1708845712
2376,256,684,1,1708665973
2377,363,1952,1,1708218399
2378,178,737,-1,1707595082
2379,307,1838,1,1708447038
2380,62,960,1,1708613359
2381,145,2716,1,1706813994
2382,75,289,1,1708276782
2383,58,1836,-1,1709130478
2384,168,62,1,1708212890
2385,358,2566,1,1709200853
2386,395,2857,1,1707330743
2387,221,1748,-1,1708303551
2388,186,160,-1,1707299762
2389,296,150,1,1707708383
2390,448,2420,1,1706780587
2391,409,1727,-1,1708876004
2392,192,757,-1,1709111864
2393,348,2138,-1,1707180002
2394,271,1722,-1,1707964766
2395,349,1331,1,1708150273
2396,72,2357,-1,1706766716
2397,307,62,1,1708062615
2398,478,2024,-1,1709055598
2399,35,1323,1,1707417866
2400,73,769,-1,1707144014
2401,88,2646,-1,1707684864
2402,223,446,-1,1707167466
2403,59,1965,-1,1707748373
2404,260,1567,1,1707176083
2405,245,89,1,1708555796
2406,313,2744,-1,1708697133
2407,335,2354,-1,1707204064
2408,170,2720,1,1707805398
2409,116,2330,-1,1707767981
2410,168,2872,1,1707188421
2411,28,2950,1,1706760422
2412,246,2550,1,1707595019
2413,98,714,1,1706961212
2414,318,201,-1,1707824143
2415,185,2523,-1,1708738509
2416,489,895,1,1707313815
2417,463,327,1,1709083779
2418,165,389,1,1706998012
2419,255,2513,-1,1708583834
2420,263,936,-1,1707178694
2421,384,587,1,1709302364
2422,240,2741,1,1707085896
2423,79,318,-1,1707561538
2424,269,1284,1,1707829492
2425,233,1288,1,1707166622
2426,322,1441,1,1708355829
2427,190,223,1,1707976459
2428,82,2917,-1,1707077124
2429,321,1996,-1,1709065521
2430,383,195,1,1707248032
2431,201,1058,1,1707603481
2432,402,1183,1,1707850349
2433,191,2642,-1,1707192308
2434,239,1983,1,1708975869
2435,453,79,-1,1706892248
2436,39,2963,-1,1708518624
2437,429,2577,-1,1707238795
2438,270,807,-1,1708062163
2439,54,1520,1,1706824283
2440,245,2588,1,1708702139
2441,271,1264,1,1707701085
2442,283,2072,1,1708549383
2443,290,2380,1,1707587642
2444,200,2289,-1,1708883522
2445,30,2881,-1,1707569850
2446,356,1657,-1,1708128318
2447,127,392,-1,1708744622
2448,452,1771,1,1707445750
2449,136,1358,1,1708867174
2450,418,2332,-1,1707265335
2451,345,1176,-1,1707996174
2452,453,1073,-1,1708716562
2453,80,203,-1,1707113632
2454,340,829,-1,1707966771
2455,24,1022,1,1709011578
2456,214,795,-1,1707325221
2457,40,2899,-1,1708406320
2458,384,1442,-1,1708865961
2459,158,2741,-1,1706809631
2460,308,203,1,1707718745
2461,240,56,1,1707471390
2462,313,2045,1,1707993333
2463,369,1270,-1,1706800072
2464,68,1498,1,1707994399
2465,173,433,-1,1709126051
2466,484,2859,-1,1709047167
2467,236,1425,-1,1709213448
2468,176,1202,1,1709324241
2469,270,2433,-1,1708874346
2470,413,2991,-1,1708442905
2471,165,69,-1,1708462300
2472,148,2745,1,1709326109
2473,133,1818,1,1707033973
2474,441,2399,1,1707975137
2475,50,2419,-1,1708629969
2476,277,2107,1,1706905952
2477,111,1393,-1,1707587610
2478,424,2702,-1,1708228680
2479,307,1525,-1,1707781983
2480,56,2688,1,1709062611
2481,280,2173,1,1708476254
2482,420,891,-1,1708945950
2483,62,314,1,1707651748
2484,109,798,1,1708265176
2485,294,2339,-1,1706987718
2486,478,681,-1,1707782934
2487,305,1232,1,1708785093
2488,321,2793,-1,1708837341
2489,18,2033,1,1707769757
2490,237,839,1,1709111726
2491,435,1765,-1,1707113303
2492,394,314,-1,1706876790
2493,140,2818,-1,1709270486
2494,92,527,-1,1708334790
2495,172,1670,-1,1708579735
2496,407,950,1,1708729072
2497,246,1720,1,1707813386
2498,167,337,1,1708009170
2499,478,1084,1,1708034258
2500,166,2745,-1,1708949761
2501,64,1195,-1,1707375372
2502,388,1974,-1,1706917382
2503,384,558,1,1707879257
2504,107,534,-1,1708678207
2505,50,688,1,1709237269
2506,232,211,1,1709005958
2507,189,1592,-1,1707923977
2508,66,1495,1,1706757339
2509,495,1788,1,1707585431
2510,296,2532,-1,1707072205
2511,490,203,1,1707222797
2512,500,2743,1,1709097002
2513,110,2922,1,1708259976
2514,7,898,1,1707896730
2515,133,2827,1,1707960573
2516,223,2970,1,1708623181
2517,419,1385,-1,1709072735
2518,132,1923,1,1707011969
2519,368,507,1,1706804842
2520,482,2166,1,1709075819
2521,373,2422,1,1708279561
2522,315,1065,-1,1707818418
2523,369,1085,-1,1706897094
2524,54,2250,-1,1707325056
2525,244,1841,1,1709216511
2526,91,1631,-1,1707545689
2527,305,302,1,1708692718
2528,159,2525,-1,1708627350
2529,352,705,-1,1709220403
2530,405,228,-1,1708549497
2531,129,2751,1,1709330192
2532,71,1605,-1,1709210124
2533,480,2050,-1,1706799351
2534,332,2188,-1,1707033612
2535,453,2232,1,1708682252
2536,188,2404,1,1707335521
2537,416,1773,-1,1706839444
2538,36,285,-1,1708214431
2539,40,1188,-1,1707627782
2540,25,2666,1,1707323484
2541,303,2199,-1,1707811306
2542,322,918,-1,1708430625
2543,281,1401,-1,1706964116
2544,237,1383,-1,1707499541
2545,117,64,-1,1706752966
2546,158,2710,-1,1708844508
2547,225,1910,-1,1708433031
2548,99,460,1,1708366443
2549,115,396,1,1707831588
2550,202,2539,-1,1708016173
2551,408,441,-1,1708903950
2552,20,2478,1,1708747984
2553,285,1592,-1,1708018448
2554,353,260,1,1709234825
2555,465,2178,1,1708727890
2556,492,321,1,1708290619
2557,41,1725,1,1708394271
2558,473,1599,-1,1709265362
2559,470,1028,1,1708988358
2560,310,2991,-1,1708679229
2561,357,490,1,1708112048
2562,488,98,1,1706918341
2563,260,1553,1,1707884147
2564,237,312,1,1709336865
2565,448,2276,1,1707076073
2566,193,751,1,1707395551
2567,400,1173,-1,1708175962
2568,80,781,-1,1708814468
2569,304,649,1,1707377847
2570,117,2158,1,1709078276
2571,425,1526,-1,1708342763
2572,422,2671,-1,1707159036
2573,408,1002,-1,1709231303
2574,343,1659,1,1706918600
2575,432,1847,-1,1708086813
2576,143,2489,-1,1707448584
2577,389,2038,-1,1707385941
2578,79,2679,-1,1709280027
2579,411,1729,1,1707638949
2580,81,1967,-1,1707181128
2581,399,1604,1,1708897442
2582,77,850,1,1708050690
2583,249,1510,-1,1706788006
2584,392,612,1,1708513214
2585,222,2655,-1,1708714455
2586,200,182,1,1708189332
2587,211,2458,1,1706999154
2588,420,2908,-1,1709262150
2589,19,1823,1,1708520484
2590,455,1071,1,1708316361
2591,224,2992,1,1707518239
2592,53,1089,-1,1708534458
2593,112,1971,1,1707215511
2594,24,1178,-1,1707447465
2595,189,755,-1,1708239265
2596,116,76,-1,1708523574
2597,440,121,-1,1708043821
2598,165,2210,-1,1708622353
2599,264,449,1,1707328024
2600,287,2279,1,1708762174
2601,355,331,1,1706967997
2602,407,1463,-1,1708845105
2603,299,1536,-1,1709277840
2604,457,800,1,1707834068
2605,268,894,-1,1708479841
2606,171,135,1,1707775923
2607,280,2874,-1,1708464144
2608,80,2474,1,1709254209
2609,50,192,-1,1708955613
2610,380,2962,1,1708666087
2611,173,1367,-1,1708457333
2612,112,944,-1,1707339873
2613,181,2651,-1,1708163267
2614,40,1371,-1,1707350440
2615,144,856,-1,1708212821
2616,188,1665,-1,1707993281
2617,43,1043,1,1709255428
2618,137,498,1,1708923720
2619,423,1179,1,1709283306
2620,15,1154,-1,1708233131
2621,179,2601,1,1707760148
2622,51,203,-1,1707753727
2623,250,2504,-1,1708804838
2624,303,1929,1,1707059661
2625,452,2156,-1,1708653157
2626,193,558,1,1707073607
2627,378,1603,1,1709176797
2628,498,2894,-1,1707071145
2629,478,477,-1,1707696715
2630,28,2448,1,1707152958
2631,487,2325,1,1708509222
2632,201,2147,-1,1707962755
2633,80,371,-1,1707946968
2634,280,2571,-1,1707568471
2635,40,1963,-1,1707099714
2636,293,1625,1,1708533467
2637,393,2564,-1,1707701524
2638,235,1674,-1,1708241140
2639,386,1609,-1,1708658777
2640,239,2864,1,1708870674
2641,98,54,1,1706752511
2642,285,1892,1,1707068336
2643,91,1555,-1,1708126278
2644,405,2651,-1,1709135717
2645,419,1835,-1,1707275100
2646,452,1539,-1,1707085877
2647,141,2929,1,1707363617
2648,12,232,1,1707595701
2649,123,1873,-1,1707546030
2650,71,2958,-1,1706814420
2651,428,883,-1,1709270006
2652,233,190,-1,1707811048
2653,384,2779,-1,1708201028
2654,185,1449,-1,1708713967
2655,90,2713,-1,1707989750
2656,349,1371,1,1707500346
2657,105,2682,-1,1706875915
2658,372,1051,-1,1707623695
2659,352,1681,-1,1706919169
2660,298,1192,-1,1708380267
2661,319,1918,1,1709119425
2662,181,1675,-1,1707954288
2663,446,1186,-1,1709056151
2664,221,226,-1,1707018158
2665,75,2942,-1,1707780368
2666,17,1434,1,1707218835
2667,283,1975,-1,1708182471
2668,154,2846,-1,1708928594
2669,217,2532,1,1707522477
2670,58,2657,-1,1708739993
2671,314,2883,-1,1707356138
2672,245,1704,1,1707925660
2673,119,165,1,1707412206
2674,351,1209,1,1707402007
2675,221,1712,1,1707782538
2676,46,1925,-1,1708540109
2677,130,1252,1,1706756491
2678,478,73,1,1709074914
2679,273,2104,-1,1706988856
2680,246,2210,1,1708387451
2681,394,419,-1,1709205466
2682,461,471,1,1708874079
2683,109,1779,1,1707081916
2684,464,593,1,1709113713
2685,125,2345,-1,1707018381
2686,14,2882,-1,1709259563
2687,36,2321,-1,1708001333
2688,177,1529,-1,1708062819
2689,53,2231,-1,1706831595
2690,343,241,-1,1707004639
2691,95,2334,1,1707313899
2692,312,1573,1,1708095956
2693,422,1785,-1,1707633187
2694,7,1401,1,1708157907
2695,26,2814,1,1708680779
2696,198,575,-1,1707901595
2697,102,1601,1,1709306857
2698,442,5,-1,1708030002
2699,310,1702,1,1708710810
2700,296,718,-1,1707913324
2701,141,2984,1,1707536667
2702,213,23,-1,1707309514
2703,423,2993,1,1708656496
2704,475,1935,1,1709162158
2705,140,699,1,1707885086
2706,272,1223,1,1708800526
2707,36,1081,1,1707320120
2708,96,2515,-1,1708850460
2709,335,104,-1,1708696673
2710,7,686,1,1707689842
2711,333,1197,-1,1708752946
2712,430,1941,-1,1707426964
2713,420,1158,1,1707745204
2714,98,701,-1,1709000030
2715,100,1244,1,1707615367
2716,434,2686,-1,1709221730
2717,109,2551,-1,1708666342
2718,470,679,1,1707975593
2719,430,841,-1,1708781029
2720,172,2388,-1,1708538478
2721,324,2564,-1,1709320024
2722,178,1245,1,1707157075
2723,333,2166,-1,1708588375
2724,211,633,1,1708094180
2725,434,2483,-1,1708914667
2726,472,1285,-1,1708125949
2727,150,2751,1,1707972536
2728,247,2819,-1,1708449866
2729,396,566,-1,1707006342
2730,38,2829,-1,1708028923
2731,393,309,-1,1708766947
2732,221,528,1,1709253283
2733,339,2344,-1,1706748184
2734,365,585,-1,1707453143
2735,63,910,1,1708370401
2736,60,2130,1,1708928130
2737,358,1626,-1,1708759417
2738,217,482,1,1708514802
2739,148,2635,-1,1708335794
2740,249,2957,-1,1707131483
2741,35,2069,1,1708661801
2742,402,81,1,1707886557
2743,157,721,-1,1706786326
2744,388,315,-1,1707297064
2745,357,591,1,1709188036
2746,315,1110,-1,1708305824
2747,153,930,1,1707454723
2748,352,519,-1,1707237790
2749,375,1743,1,1708379805
2750,420,498,1,1707077003
2751,454,204,1,1707745895
2752,326,1908,1,1708350912
2753,233,340,-1,1707064836
2754,294,177,-1,1709079632
2755,134,555,-1,1706972671
2756,311,2094,-1,1707583401
2757,374,1634,-1,1708703887
2758,76,1238,1,1707100853
2759,302,727,1,1708208883
2760,291,2052,1,1708039127
2761,228,781,1,1707875996
2762,445,358,1,1707213389
2763,66,852,1,1709094517
2764,229,158,1,1708573441
2765,72,733,-1,1708258274
2766,263,1652,1,1707281196
2767,122,2391,-1,1706904220
2768,287,1881,-1,1707106123
2769,194,2153,1,1706826879
2770,148,998,-1,1707431756
2771,387,1444,-1,1706911767
2772,194,419,1,1708003460
2773,434,2147,1,1708505531
2774,33,2977,1,1708102806
2775,315,2757,1,1707180828
2776,297,266,-1,1707246977
2777,284,316,1,1707371127
2778,403,1768,1,1707169371
2779,204,776,-1,1707323785
2780,59,2893,-1,1708329178
2781,94,1838,-1,1707705335
2782,472,868,-1,1708784777
2783,486,1547,-1,1707888590
2784,102,1664,1,1706926173
2785,17,2870,-1,1709118579
2786,466,1446,1,1708860078
2787,279,630,-1,1707629813
2788,483,2055,-1,1707299215
2789,123,2838,1,1708383776
2790,286,676,-1,1707735214
2791,320,2095,-1,1708715636
2792,34,2095,-1,1708476982
2793,217,928,1,1708637235
2794,491,2397,-1,1708035117
2795,54,1161,1,1708457555
2796,498,1184,1,1708752204
2797,362,2471,-1,1709020674
2798,60,2250,-1,1708250775
2799,55,1196,-1,1709290446
2800,152,2932,-1,1709149548
2801,34,871,1,1709019349
2802,68,2745,1,1707106976
2803,156,1510,1,1707329775
2804,52,1855,1,1708285103
2805,363,1065,-1,1709291705
2806,464,990,1,1707611473
2807,495,2545,-1,1708302934
2808,75,681,-1,1706808757
2809,23,2912,-1,1707954249
2810,394,2428,1,1707032428
2811,139,430,-1,1708193107
2812,85,794,-1,1708840197
2813,59,780,-1,1707892577
2814,78,1058,-1,1707784480
2815,328,70,1,1707463712
2816,482,2816,-1,1707454272
2817,469,2867,-1,1708024125
2818,321,2646,-1,1706823662
2819,65,2076,1,1707309602
2820,340,2444,-1,1709305904
2821,8,2582,1,1708673528
2822,160,2144,-1,1709240701
2823,37,2651,1,1709180409
2824,412,769,1,1708627712
2825,484,2076,-1,1706926924
2826,499,2353,1,1707330664
2827,190,1995,1,1707814677
2828,301,8,1,1708637253
2829,459,2620,-1,1708337390
2830,294,865,-1,1707753770
2831,4,800,-1,1707355055
2832,497,2253,1,1707074593
2833,496,780,-1,1707818922
2834,166,1402,-1,1708115689
2835,195,2930,1,1708630889
2836,440,275,-1,1708422923
2837,188,2036,-1,1708691687
2838,158,136,-1,1707475176
2839,68,1883,-1,1708774529
2840,186,311,1,1707256284
2841,76,2030,-1,1707949498
2842,81,1705,-1,1708706367
2843,38,2439,1,1707612127
2844,52,2100,-1,1707563054
2845,338,551,-1,1707781933
2846,70,2533,1,1708634135
2847,479,1205,1,1707121923
2848,19,177,-1,1707555900
2849,64,1857,-1,1707512080
