vote_id,user_id,post_id,direction,timestamp
16134,411,10643,1,1708069199
16135,783,3158,-1,1707109593
16136,442,8930,1,1706790764
16137,396,7326,1,1708621464
16138,357,343,1,1707858554
16139,64,10204,-1,1709044190
16140,996,1914,-1,1708502199
16141,108,10190,1,1708266615
16142,154,11587,-1,1707783912
16143,276,4714,-1,1707265683
16144,603,3586,1,1706951682
16145,609,9179,-1,1709034072
16146,710,3932,-1,1708406002
16147,393,2711,-1,1707159719
16148,587,9196,1,1707176369
16149,884,3057,1,1708782634
16150,412,4536,1,1706871124
16151,822,10868,-1,1708441731
16152,24,10530,1,1707349960
16153,755,8254,-1,1707034077
16154,775,6636,1,1709043511
16155,572,12881,1,1709148249
16156,998,11317,-1,1708985309
16157,560,3714,-1,1707456461
16158,505,8889,-1,1707792048
16159,131,14800,-1,1708153760
16160,219,4122,1,1707859625
16161,129,12550,-1,1707678821
16162,93,4813,-1,1707999525
16163,472,279,-1,1708463870
16164,999,3642,1,1707639370
16165,872,14243,-1,1708259287
16166,178,13621,-1,1707298246
16167,267,12317,-1,1709279457
16168,581,5351,-1,1708546813
16169,538,13779,-1,1708517384
16170,827,8179,1,1708003094
16171,25,7400,-1,1709062426
16172,439,11696,-1,1709090835
16173,787,2215,1,1707316832
16174,872,988,-1,1708422976
16175,194,14769,-1,1708878866
16176,736,5627,1,1708185535
16177,55,9839,1,1708175301
16178,810,7755,1,1707119754
16179,609,8945,-1,1708018162
16180,11,9423,1,1707268280
16181,40,2581,-1,1707130754
16182,856,1222,1,1707016245
16183,76,3586,-1,1706967149
16184,291,1095,1,1708073683
16185,943,1,-1,1708589301
16186,34,5987,1,1708425063
16187,949,4755,-1,1708577280
16188,261,8225,-1,1707241226
16189,890,13259,-1,1706937597
16190,940,7977,1,1707335556
16191,381,5263,1,1709167969
16192,983,14377,1,1707508466
16193,49,14128,1,1708058259
16194,73,4855,-1,1708937775
16195,306,13396,-1,1708574505
16196,36,8998,-1,1709266748
16197,675,5179,-1,1707354553
16198,965,10787,-1,1707558826
16199,818,11781,-1,1708515086
16200,331,12231,1,1707820812
16201,910,6521,1,1707811367
16202,981,12187,1,1708695485
16203,78,8084,-1,1707065007
16204,333,1959,-1,1707286096
16205,131,13442,-1,1706773061
16206,563,11646,-1,1706766703
16207,670,12730,1,1707645724
16208,211,14294,-1,1707939172
16209,770,12525,-1,1707078399
16210,657,4658,-1,1707067044
16211,211,12585,1,1707337388
16212,107,12073,-1,1709227521
16213,631,10872,1,1708951676
16214,393,14516,1,1707257260
16215,696,6363,-1,1707119328
16216,128,7821,1,1708636744
16217,260,5913,1,1707645560
16218,620,82,-1,1707076357
16219,452,13113,-1,1708164619
16220,6,8470,-1,1706977525
16221,875,7681,1,1707948328
16222,531,4015,-1,1706855941
16223,363,9755,-1,1708888864
16224,798,3507,1,1708418613
16225,683,8548,-1,1708439766
16226,677,6160,1,1706752281
16227,795,3593,-1,1709266174
16228,830,8415,1,1708863004
16229,887,5201,-1,1707347534
16230,950,3116,1,1708941029
16231,261,14509,1,1707350999
16232,191,14569,-1,1708167254
16233,283,8276,1,1707210306
16234,440,8968,1,1708287759
16235,802,7138,-1,1707977329
16236,667,9302,1,1708860560
16237,345,6433,1,1708477230
16238,670,5502,-1,1709164936
16239,871,12461,-1,1708192684
16240,985,11949,1,1709240681
16241,459,1216,1,1708322312
16242,440,556,1,1709175316
16243,302,10469,-1,1707180409
16244,31,8729,1,1707251968
16245,168,10891,1,1707198243
16246,696,14584,1,1707525888
16247,935,13845,-1,1707037082
16248,676,9794,1,1708010568
16249,698,13864,-1,1708400656
16250,210,5481,-1,1707418208
16251,189,4899,1,1707679203
16252,451,12914,-1,1708550934
16253,737,9422,1,1707034637
16254,419,2122,-1,1708140534
16255,659,12170,1,1707630709
16256,106,13602,-1,1707700675
16257,52,12259,-1,1707253604
16258,884,1660,-1,1707380673
16259,87,2521,-1,1706881073
16260,672,5912,1,1708753083
16261,182,6442,1,1707251180
16262,279,14449,-1,1708756724
16263,158,2845,-1,1707650544
16264,623,9017,1,1708195392
16265,194,7147,1,1706804670
16266,992,4981,-1,1708848356
16267,902,77,-1,1707782609
16268,866,14102,-1,1708405257
16269,226,8282,-1,1709084091
16270,227,11734,-1,1707905212
16271,190,7762,-1,1708825948
16272,526,4813,1,1708121431
16273,649,7748,1,1707537598
16274,691,6209,-1,1709072610
16275,403,12420,1,1707667562
16276,683,4341,-1,1707441737
16277,351,846,-1,1707650681
16278,502,2340,-1,1707647726
16279,644,10558,-1,1707566345
16280,422,10500,1,1708056488
16281,715,8449,1,1709316357
16282,745,11788,1,1708584051
16283,406,5964,1,1707691285
16284,899,9901,-1,1708058822
16285,776,8285,-1,1707333662
16286,680,457,1,1707902961
16287,300,3429,1,1708452260
16288,878,11779,-1,1709257900
16289,941,14304,-1,1709121252
16290,443,872,1,1707359471
16291,70,5097,1,1707058040
16292,241,4493,1,1706925567
16293,883,13438,1,1708317444
16294,689,3027,-1,1706774267
16295,852,4561,1,1707121238
16296,664,14839,-1,1707794051
16297,507,5482,-1,1707080363
16298,947,4590,-1,1707286778
16299,322,1184,1,1708215400
16300,990,13340,1,1707703492
16301,691,7459,-1,1707479133
16302,519,11218,-1,1707965402
16303,273,7112,1,1708756971
16304,322,6618,-1,1708974832
16305,151,10456,-1,1708518246
16306,482,2764,-1,1707076640
16307,542,8310,1,1708582680
16308,197,7857,-1,1708668507
16309,967,1596,1,1708751254
16310,950,4081,-1,1709015321
16311,939,12918,-1,1707972907
16312,877,6472,-1,1708875661
16313,624,11318,-1,1708098724
16314,929,5376,1,1708495974
16315,897,12739,-1,1707784831
16316,590,8211,-1,1707186986
16317,314,5666,1,1708442517
16318,51,204,-1,1708895890
16319,797,6112,1,1707018049
16320,600,3483,1,1707793733
16321,397,6826,-1,1708479855
16322,157,11888,1,1707757279
16323,58,9096,-1,1709278806
16324,599,1450,1,1708005820
16325,322,10259,1,1706747759
16326,36,13051,1,1708125437
16327,13,254,-1,1708764279
16328,729,10096,-1,1707131370
16329,177,4232,-1,1708511250
16330,470,4945,-1,1708900839
16331,911,9525,-1,1709326646
16332,974,7291,1,1707145200
16333,542,3773,-1,1706910189
16334,217,13726,-1,1706856366
16335,94,7614,-1,1707930214
16336,798,2079,1,1707410842
16337,223,5086,-1,1707918090
16338,10,7435,1,1708255627
16339,215,6452,-1,1708153544
16340,988,12642,-1,1709052534
16341,249,12885,1,1708716804
16342,877,8211,-1,1706924358
16343,45,8303,-1,1706898115
16344,329,5217,1,1707978777
16345,749,9638,-1,1708730366
16346,33,13420,-1,1708567408
16347,126,13638,1,1709266867
16348,102,11667,1,1707727426
16349,42,11252,-1,1708772578
16350,155,6676,-1,1707526388
16351,845,11105,-1,1706805510
16352,630,13636,-1,1708761089
16353,568,5967,1,1707121220
16354,462,6202,1,1707230128
16355,492,1766,1,1707213187
16356,886,6927,-1,1708777236
16357,661,2139,-1,1707364174
16358,61,8053,1,1709222945
16359,242,10604,-1,1708456117
16360,928,3603,1,1708715285
16361,25,12364,-1,1707776356
16362,5,8604,1,1707788314
16363,637,1077,-1,1707416597
16364,855,4747,-1,1709106079
16365,397,8590,-1,1707687949
16366,186,3332,-1,1708770468
16367,736,517,-1,1707412269
16368,885,7614,1,1708818958
16369,963,12995,1,1707220294
16370,102,2521,1,1707281145
16371,4,949,-1,1708106451
16372,144,6779,1,1706914114
16373,707,13672,-1,1708085365
16374,626,3011,1,1707449462
16375,515,4365,1,1707264879
16376,805,4292,1,1707514703
16377,268,3707,-1,1708318895
16378,407,13004,-1,1708784678
16379,572,7901,-1,1708176475
16380,863,2538,-1,1707086786
16381,80,8350,-1,1707909499
16382,444,9823,1,1707271119
16383,454,3723,1,1707111023
16384,821,3894,-1,1709186867
16385,345,10305,-1,1707079676
16386,894,5437,-1,1707317204
16387,833,8914,-1,1707437557
16388,857,4912,-1,1708259378
16389,656,10631,1,1708135451
16390,987,4958,-1,1707443535
16391,68,10551,-1,1709095773
16392,275,3412,-1,1708422601
16393,431,1126,-1,1707274786
16394,222,856,1,1708764181
16395,683,5619,1,1707164391
16396,14,8079,1,1709226914
16397,992,5300,1,1707409162
16398,685,4230,1,1707054457
16399,532,3925,-1,1708980509
16400,127,74,1,1707168761
16401,355,2383,-1,1708867655
16402,702,12402,1,1708369794
16403,882,6992,-1,1708539816
16404,794,638,-1,1707690395
16405,101,1056,1,1707068732
16406,691,542,-1,1709015098
16407,956,14564,1,1707087475
16408,278,10038,-1,1707072422
16409,680,10758,1,1707675882
16410,57,7122,1,1708575430
16411,186,10839,1,1709148400
16412,719,10941,1,1707316836
16413,733,9504,1,1707612295
16414,525,6370,1,1707252494
16415,212,4234,1,1707975881
16416,809,13358,-1,1708669799
16417,242,3138,1,1707469692
16418,130,2761,1,1708799796
16419,231,1132,-1,1708711471
16420,430,6793,1,1708425111
16421,352,6739,1,1708695011
16422,973,11825,1,1708240870
16423,558,2586,-1,1709098243
16424,713,11725,-1,1706860425
16425,976,7646,1,1707236510
16426,938,2399,-1,1707484551
16427,640,14700,-1,1709105842
16428,334,4931,-1,1707118884
16429,217,1055,1,1706919489
16430,378,6639,-1,1707645666
16431,930,8969,-1,1707080186
16432,926,243,-1,1708350168
16433,429,10769,-1,1708048321
16434,345,9959,-1,1707013326
16435,725,3157,-1,1708723927
16436,372,10868,-1,1707136691
16437,785,14909,1,1708186134
16438,255,11172,1,1707721371
16439,72,10319,-1,1708641045
16440,813,4118,1,1707841903
16441,585,8399,-1,1709036027
16442,948,7866,1,1709262001
16443,352,2667,1,1707499588
16444,25,826,1,1706857605
16445,140,10679,1,1708832061
16446,39,4102,-1,1708755014
16447,439,6711,1,1707260291
16448,797,10505,-1,1708687258
16449,673,9578,1,1708161435
16450,770,13203,1,1708276715
16451,799,5240,-1,1707933446
16452,541,1688,-1,1707073463
16453,726,14558,-1,1708832977
16454,380,7310,1,1707485588
16455,543,1797,-1,1707001270
16456,879,10315,1,1706916904
16457,557,12690,-1,1707832160
16458,375,10080,1,1707849838
16459,739,4793,1,1708923029
16460,688,6684,-1,1707069748
16461,683,12651,1,1707935214
16462,151,1729,-1,1707779086
16463,780,5974,-1,1707482067
16464,456,5450,1,1708071500
16465,923,670,-1,1708536665
16466,487,1330,1,1706948065
16467,463,9768,1,1708978909
16468,77,3632,-1,1707592283
16469,463,4698,-1,1709207317
16470,736,8058,-1,1707781084
16471,210,11316,1,1706836017
16472,405,12356,1,1708694343
16473,995,2838,1,1708789413
16474,484,14290,1,1708477919
16475,372,2323,-1,1708283460
16476,954,6129,1,1708787965
16477,898,766,-1,1706935472
16478,960,12725,-1,1707966648
16479,846,211,1,1707815889
16480,934,4709,-1,1707017720
16481,916,4369,-1,1707768377
16482,312,12835,1,1707076933
16483,767,12417,1,1708235731
16484,826,8391,-1,1707373335
16485,82,706,1,1709003980
16486,747,6063,1,1709146583
16487,377,11487,1,1707287176
16488,936,7714,1,1708313087
16489,224,2698,-1,1708380682
16490,283,6257,-1,1706939764
16491,853,9327,1,1708402100
16492,889,14254,-1,1707216218
16493,687,9602,-1,1708434895
16494,741,3309,-1,1707614088
16495,25,14585,-1,1708330184
16496,439,7287,1,1707173550
16497,380,8127,1,1707253006
16498,319,13331,-1,1707787407
16499,799,7051,1,1709179525
16500,822,8860,-1,1706943532
16501,413,9150,-1,1706838404
16502,250,9241,-1,1707328395
16503,77,14765,-1,1709209404
16504,211,842,1,1707981323
16505,65,12443,-1,1708434444
16506,329,11185,-1,1707611939
16507,89,9848,-1,1708734967
16508,860,6062,-1,1708342815
16509,187,12649,-1,1708670418
16510,796,3031,-1,1708184397
16511,469,7125,-1,1708601486
16512,299,7268,-1,1706980794
16513,321,9579,1,1707638358
16514,345,10784,-1,1708196137
16515,578,8132,-1,1708507550
16516,153,11043,-1,1709090058
16517,224,13405,-1,1707482240
16518,178,10604,-1,1707825303
16519,261,2118,-1,1707919548
16520,494,14936,-1,1707315082
16521,855,2923,-1,1708905444
16522,352,5562,1,1707607049
16523,879,8152,1,1708288318
16524,63,11374,1,1706867025
16525,828,12979,-1,1708769913
16526,200,6366,1,1707391898
16527,545,13171,1,1707833765
16528,274,2235,-1,1709307956
16529,37,9801,1,1708145429
16530,398,3857,1,1709016028
16531,498,11854,1,1709068636
16532,624,1083,-1,1708440539
16533,73,9153,1,1707753666
16534,435,10336,1,1707680526
16535,277,8397,1,1708392872
16536,433,2314,1,1707079666
16537,244,8227,-1,1707796280
16538,66,584,1,1707277937
16539,65,7578,-1,1709060620
16540,765,1394,1,1706889442
16541,963,13668,-1,1708142068
16542,111,9820,-1,1708026276
16543,895,1469,1,1708735814
16544,61,11270,1,1709196045
16545,228,6340,1,1707025431
16546,620,8084,1,1709328710
16547,723,1200,-1,1709047881
16548,888,12204,1,1706930794
16549,273,1260,-1,1707863556
16550,829,4560,-1,1708887048
16551,810,9951,1,1708993697
16552,175,11711,-1,1708289008
16553,839,13374,1,1708704065
16554,136,4377,1,1708588290
16555,142,9902,-1,1708194923
16556,732,8197,-1,1707024932
16557,21,4380,1,1707699680
16558,685,4756,1,1707507758
16559,711,8895,-1,1708069442
16560,419,7274,-1,1707067343
16561,379,1690,-1,1707600413
16562,816,5940,-1,1708788929
16563,884,10135,1,1708107168
16564,569,13426,-1,1709144722
16565,722,1523,-1,1707922789
16566,645,3582,1,1708624567
16567,983,3864,-1,1707618813
16568,981,13759,-1,1706921194
16569,101,13188,1,1706812828
16570,682,6570,1,1709239056
16571,119,5304,-1,1707115886
16572,317,453,-1,1708106831
16573,949,14392,-1,1707944536
16574,996,14784,-1,1708772013
16575,938,4697,-1,1707215659
16576,538,5339,1,1706860157
16577,702,13154,-1,1708206731
16578,743,872,1,1708200103
16579,408,12953,-1,1708519493
16580,210,12707,1,1707412503
16581,967,14990,1,1708937022
16582,370,8824,1,1707822459
16583,907,10210,1,1707739323
16584,162,9494,-1,1708517470
16585,601,14118,-1,1707658764
16586,469,6966,1,1709134680
16587,443,11518,-1,1708159980
16588,712,12016,1,1708002081
16589,583,5787,1,1709286945
16590,989,5528,-1,1706808198
16591,713,9253,-1,1706897862
16592,987,6533,-1,1707524187
16593,450,14971,1,1707659122
16594,150,3532,-1,1707629324
16595,998,8637,-1,1707483612
16596,476,3347,-1,1707544417
16597,913,14783,-1,1707442675
16598,814,2581,1,1707654431
16599,67,13287,1,1708587318
16600,174,9334,1,1708373809
16601,206,8342,-1,1708133397
16602,469,5985,-1,1707850173
16603,683,2816,1,1707360487
16604,285,3590,-1,1706834523
16605,171,6338,1,1708568886
16606,138,12957,-1,1708759669
16607,561,12300,1,1707230884
16608,165,1630,1,1708259977
16609,188,7950,1,1708942134
16610,728,1869,1,1707579759
16611,477,7346,1,1709238279
16612,738,4140,1,1708962708
16613,407,2958,-1,1707836735
16614,493,10056,-1,1709194223
16615,360,11533,1,1707984178
16616,29,11291,-1,1708899587
16617,804,12056,1,1708706761
16618,833,9604,1,1708642842
16619,670,2324,-1,1708130200
16620,779,401,1,1708336650
16621,124,10391,1,1707512524
16622,248,9982,-1,1706788058
16623,912,9890,-1,1707516723
16624,75,13613,1,1708253896
16625,507,6590,1,1707491607
16626,882,8663,1,1708569601
16627,872,10374,1,1709318073
16628,592,2784,-1,1708093771
16629,415,6653,1,1708910606
16630,965,3536,-1,1707272361
16631,357,13692,-1,1708242683
16632,619,684,1,1708813711
16633,648,9079,-1,1708258822
16634,131,11894,1,1709136961
16635,49,7213,-1,1707152385
16636,401,545,1,1709076844
16637,548,1062,1,1708157999
16638,6,6748,-1,1706959437
16639,656,7912,-1,1708391236
16640,469,1910,-1,1707695726
16641,818,14486,1,1709207153
16642,876,12426,1,1707964824
16643,110,10483,-1,1708281341
16644,135,1933,-1,1708880422
16645,789,2381,-1,1708579431
16646,114,392,-1,1708357112
16647,749,4993,-1,1709266337
16648,247,6437,1,1708856450
16649,51,13609,1,1709172564
16650,104,8186,-1,1709001724
16651,780,10002,-1,1707115336
16652,587,1552,1,1708351834
16653,150,7335,1,1707451983
16654,979,14356,1,1707637672
16655,183,1963,-1,1708130555
16656,859,3746,-1,1707446662
16657,657,5860,-1,1708676003
16658,195,1967,-1,1708830932
16659,164,11654,-1,1707905785
16660,706,1151,1,1707041346
16661,984,10117,-1,1707369414
16662,613,7039,1,1706844414
16663,632,9183,-1,1708699981
16664,409,11272,-1,1706926461
16665,262,12676,-1,1707823193
16666,63,3136,-1,1707633071
16667,759,14374,-1,1709017567
16668,478,12416,1,1708596861
16669,970,13449,-1,1706796147
16670,902,4023,-1,1707994944
16671,858,7889,-1,1709332479
16672,911,8348,-1,1708235638
16673,642,6961,1,1707005220
16674,535,11312,1,1707471254
16675,359,2887,-1,1706935192
16676,41,915,1,1707534187
16677,982,9063,1,1707607841
16678,461,2674,1,1706943936
16679,532,8291,1,1707923115
16680,193,10462,1,1707991243
16681,938,11764,1,1708838118
16682,212,4240,1,1706966300
16683,991,6718,-1,1707752532
16684,215,12655,-1,1707501286
16685,360,2915,-1,1707266469
16686,277,10611,-1,1706923948
16687,758,530,-1,1709009730
16688,238,12582,1,1708889509
16689,690,12933,1,1707749151
16690,23,7003,1,1707812207
16691,687,4501,1,1709140943
16692,621,13740,-1,1709282146
16693,297,13641,-1,1709248556
16694,373,13635,1,1707290427
16695,787,2909,-1,1707260636
16696,436,867,-1,1707150652
16697,445,3137,-1,1707336796
16698,999,36,1,1708169227
16699,226,10422,1,1708267398
16700,445,5440,1,1706791014
16701,515,2917,-1,1709133804
16702,723,7013,-1,1709050226
16703,734,12560,-1,1708232236
16704,467,5570,1,1707096824
16705,975,2771,1,1708922268
16706,765,2759,1,1708403136
16707,958,12881,1,1707787584
16708,613,3330,-1,1707762607
16709,714,7383,-1,1707076546
16710,836,3047,-1,1708288028
16711,283,3940,1,1709051605
16712,575,1319,-1,1708088663
16713,218,1907,-1,1708730222
16714,664,11618,-1,1708152709
16715,521,6429,1,1709039477
16716,979,14200,-1,1707458644
16717,247,2501,-1,1708017515
16718,362,686,-1,1707126918
16719,873,11211,-1,1707811590
16720,658,4766,-1,1707806919
16721,954,13893,1,1707129010
16722,552,14265,1,1707592891
16723,388,4953,-1,1707829680
16724,470,22,-1,1709243091
16725,37,8809,1,1708014378
16726,205,6311,1,1707999752
16727,672,6243,1,1707999883
16728,693,5358,-1,1709131654
16729,163,5510,1,1708105878
16730,134,1837,-1,1708504143
16731,380,4005,-1,1709198978
16732,910,6856,1,1707658422
16733,568,9000,1,1706973244
16734,839,14492,-1,1708111109
16735,608,14345,-1,1708762368
16736,281,14915,-1,1707090817
16737,463,9925,-1,1708791153
16738,740,347,-1,1707210120
16739,836,6775,1,1708800442
16740,177,10802,1,1707773785
16741,569,1242,1,1707549100
16742,418,4881,1,1709049027
16743,333,13693,-1,1708977557
16744,82,585,-1,1709193144
16745,538,10982,1,1707907875
16746,905,11966,-1,1707986691
16747,718,602,1,1708660079
16748,368,12374,-1,1707550207
16749,465,7097,1,1707182385
16750,963,8917,-1,1709266238
16751,795,8709,-1,1707689658
16752,405,8769,1,1708096189
16753,768,495,-1,1708894795
16754,504,1826,1,1708594803
16755,842,3265,-1,1707729731
16756,548,9477,1,1708867909
16757,733,14138,1,1707095787
16758,125,13533,-1,1707405777
16759,528,11963,1,1707135217
16760,105,10540,1,1708852498
16761,633,6840,-1,1707814025
16762,687,6533,-1,1706844455
16763,205,5680,-1,1706964268
16764,756,11417,1,1708569147
16765,261,10910,-1,1707253174
16766,97,11860,1,1707569727
16767,103,9181,1,1708033088
16768,240,4450,-1,1708138109
16769,646,10801,1,1708764522
16770,179,14820,1,1707613147
16771,456,3043,1,1708113465
16772,182,741,-1,1709214641
16773,165,12812,1,1707368430
16774,281,5059,-1,1707056032
16775,78,12024,-1,1709261956
16776,552,6879,-1,1707434066
16777,967,2107,1,1707052449
16778,213,13050,-1,1709133596
16779,674,8844,1,1707196333
16780,138,8947,-1,1707775690
16781,183,7759,-1,1709207230
16782,422,6146,-1,1708809348
16783,391,8522,-1,1707924578
16784,467,5581,1,1707571481
16785,347,5795,1,1709162524
16786,303,10318,-1,1707960649
16787,844,13128,1,1709312632
16788,744,3021,1,1707044573
16789,109,12234,-1,1708693409
16790,663,5117,1,1708713058
16791,586,8987,-1,1709251724
16792,115,4709,1,1708582901
16793,374,12982,-1,1707754211
16794,705,3224,-1,1708403401
16795,358,9541,1,1707922053
16796,318,2486,-1,1708994521
16797,899,9451,-1,1708860921
16798,585,14353,-1,1706844840
16799,83,3699,-1,1707628481
16800,969,7220,-1,1707950033
16801,533,13713,-1,1708685222
16802,503,8248,-1,1708187218
16803,166,4500,-1,1708331076
16804,985,13539,-1,1708729123
16805,625,13480,1,1707482273
16806,947,12919,1,1707194518
16807,954,10549,-1,1708221956
16808,726,1914,-1,1707382049
16809,656,12786,-1,1707364782
16810,150,341,-1,1708995303
16811,105,13366,-1,1707418289
16812,732,9943,-1,1708986216
16813,977,6574,1,1707299889
16814,131,11618,-1,1707310717
16815,81,4862,-1,1707333055
16816,890,12293,1,1708786301
16817,982,9391,-1,1708910739
16818,1000,7706,1,1707466606
16819,57,2659,1,1706945090
16820,650,12096,1,1709031058
16821,37,5629,1,1707898186
16822,130,8240,1,1709276546
16823,476,7709,1,1707842120
16824,259,1618,1,1708388681
16825,54,9835,-1,1707306447
16826,731,14275,1,1706908693
16827,305,4742,1,1707816384
16828,549,1881,-1,1706796523
16829,859,1057,-1,1709321314
16830,567,478,1,1708579869
16831,819,7940,1,1708259989
16832,327,1471,-1,1708846777
16833,690,10760,1,1707967857
16834,933,12849,-1,1707036617
16835,521,1991,-1,1708273753
16836,99,5347,-1,1708227725
16837,817,3386,1,1709180839
16838,617,51,-1,1707937359
16839,793,14349,1,1707347667
16840,127,9348,1,1706791068
16841,424,14137,1,1708861784
16842,704,13742,-1,1707312583
16843,977,14157,1,1707338652
16844,155,9892,1,1707952293
16845,511,4759,-1,1707911000
16846,511,3857,-1,1708582505
16847,184,10806,1,1707364649
16848,943,8369,-1,1707824309
16849,987,14347,-1,1708294100
16850,604,1956,-1,1708005144
16851,790,1601,1,1708099130
16852,390,3087,-1,1708742751
16853,770,6917,-1,1707013092
16854,856,6667,1,1708796091
16855,431,10535,-1,1708837083
16856,704,7065,1,1707721038
16857,272,3015,-1,1707385859
16858,947,13678,-1,1707982955
16859,690,179,-1,1708191417
16860,804,9815,1,1707128173
16861,223,283,-1,1706798299
16862,396,14988,1,1708319432
16863,111,5877,-1,1708824622
16864,334,1318,1,1706994769
16865,825,5641,-1,1707748017
16866,161,11516,1,1706934769
16867,226,2517,-1,1707070867
16868,658,2441,-1,1708848274
16869,595,6117,1,1707550506
16870,74,2612,1,1707733700
16871,631,10212,-1,1708993493
16872,286,6963,-1,1709248128
16873,686,3724,-1,1706802016
16874,871,1393,1,1708912333
16875,366,13282,-1,1708431217
16876,643,8330,-1,1708121228
16877,41,5295,-1,1708863118
16878,130,4285,1,1709067176
16879,967,12267,1,1707855023
16880,497,5570,1,1707027122
16881,458,14390,1,1708549375
16882,261,2961,-1,1707861711
16883,376,8747,1,1709131474
16884,720,10186,1,1707710256
16885,101,8609,-1,1708110593
16886,915,14353,1,1709005329
16887,899,1184,1,1707817276
16888,220,12050,-1,1708155578
16889,77,6913,-1,1707816695
16890,571,14915,-1,1707508065
16891,664,14222,-1,1707379808
16892,545,12592,-1,1707708987
16893,140,1945,-1,1707318084
16894,704,13743,1,1707785456
16895,588,8381,-1,1707321239
16896,743,6013,-1,1709108336
16897,772,8869,-1,1706788988
16898,910,7951,-1,1707667927
16899,728,8124,-1,1709197439
16900,955,4503,-1,1706748060
16901,956,6681,-1,1708928994
16902,905,5020,1,1708770633
16903,4,14149,1,1707358523
16904,288,4418,-1,1707055289
16905,534,4139,1,1709034293
16906,673,9105,-1,1708760727
16907,62,2837,1,1708832617
16908,97,1282,-1,1707485905
16909,819,9359,-1,1709231268
16910,29,6672,-1,1706888948
16911,259,7102,1,1706918555
16912,805,13367,1,1707557511
16913,583,337,1,1707631727
16914,73,13948,1,1707261157
16915,305,11750,-1,1708333801
16916,212,11434,-1,1708280607
16917,366,5306,-1,1707129354
16918,352,14221,1,1706881456
16919,297,7654,-1,1709300499
16920,703,13898,-1,1707693516
16921,905,7368,-1,1707120945
16922,601,9038,1,1709260994
16923,108,14723,1,1707288214
16924,413,7214,-1,1707030665
16925,376,2607,-1,1708758549
16926,133,9489,1,1708407923
16927,375,2005,-1,1707143853
16928,147,13928,-1,1709141467
16929,61,657,1,1707059806
16930,70,14775,-1,1708982444
16931,483,13803,1,1709220451
16932,985,11320,1,1707098433
16933,764,10259,-1,1707871865
16934,48,12935,1,1707824890
16935,243,12348,-1,1707839465
16936,899,9248,-1,1707187390
16937,31,7629,1,1706970807
16938,739,13931,1,1708953477
16939,18,3341,1,1708835833
16940,40,5499,1,1709011834
16941,190,11077,1,1707861077
16942,230,3233,1,1709314132
16943,631,3162,1,1706837099
16944,830,8252,1,1707620527
16945,499,3223,1,1707295660
16946,628,2753,-1,1708487259
16947,499,11051,1,1707293184
16948,786,2372,1,1708760858
16949,93,2447,1,1707807400
16950,634,14147,-1,1707067916
16951,738,10531,-1,1707847765
16952,253,233,-1,1708295165
16953,672,5037,1,1708913647
16954,697,8391,-1,1707499835
16955,804,9964,1,1707736365
16956,125,8628,1,1707287834
16957,20,13517,-1,1706769269
16958,343,13372,1,1709272881
16959,771,12886,1,1708585105
16960,321,9525,-1,1709111958
16961,349,10600,1,1706844886
16962,781,14528,1,1707073295
16963,376,11079,1,1708424426
16964,698,2016,-1,1708400733
16965,175,9655,-1,1708287915
16966,18,11709,1,1708269516
16967,896,14491,-1,1707901130
16968,785,1378,-1,1708075401
16969,308,5247,-1,1708862427
16970,946,11237,-1,1707887427
16971,128,5415,1,1707334309
16972,948,11538,-1,1707562814
16973,31,208,1,1707147451
16974,217,2419,1,1706993197
16975,847,3631,1,1706937661
16976,502,6925,-1,1707573813
16977,986,1992,1,1709153554
16978,149,3326,-1,1707265226
16979,431,9598,-1,1708363888
16980,112,6331,1,1709101116
16981,688,13659,1,1708315528
16982,286,575,-1,1707357068
16983,340,5296,1,1706909579
16984,638,1306,-1,1708301293
16985,960,6291,-1,1707295228
16986,630,12473,1,1706917346
16987,786,7260,1,1708663139
16988,589,12005,-1,1708674735
16989,949,10807,1,1707001112
16990,572,5055,1,1707532453
16991,457,11318,1,1708057397
16992,848,11312,1,1707388298
16993,123,7037,-1,1708375365
16994,945,3268,1,1707459766
16995,780,9834,1,1706879621
16996,469,7069,1,1708954046
16997,79,7102,-1,1708883572
16998,935,9621,-1,1708165153
16999,43,2138,-1,1707912191
17000,876,73,1,1708699790
17001,265,2420,1,1707181433
17002,959,12387,-1,1706929694
17003,748,12171,-1,1708964959
17004,381,5769,-1,1708684424
17005,133,8697,1,1708843117
17006,831,13720,1,1707041538
17007,498,7704,1,1707106943
17008,706,11710,-1,1707492286
17009,725,10852,1,1708241708
17010,397,6693,-1,1709232701
17011,603,1618,1,1708946519
17012,201,14668,-1,1707850299
17013,841,10114,-1,1708280812
17014,362,5305,1,1708977210
17015,444,11610,1,1707663437
17016,774,8698,-1,1707152629
17017,571,7396,-1,1708256408
17018,721,2245,-1,1708088183
17019,963,3218,1,1707191133
17020,938,9333,1,1707137736
17021,731,13780,-1,1708346011
17022,762,9899,-1,1707839513
17023,179,8683,1,1709232557
17024,25,11815,1,1708401498
17025,519,3059,-1,1708165390
17026,899,1284,-1,1708651401
17027,68,4944,-1,1708328717
17028,189,5683,-1,1709178236
17029,226,4088,1,1707369348
17030,285,2149,1,1707288325
17031,183,3155,1,1709268690
17032,608,7901,-1,1708565989
17033,912,3493,1,1707710362
17034,362,10790,-1,1709221724
17035,963,11113,1,1707339144
17036,829,10115,-1,1708941792
