order_item_id,order_id,product_id,quantity
6112,2033,732,4
6113,2034,2638,5
6114,2034,3818,5
6115,2034,1069,2
6116,2034,1698,2
6117,2035,1654,2
6118,2035,2853,2
6119,2035,3479,2
6120,2036,3649,1
6121,2036,2319,2
6122,2036,45,1
6123,2036,1457,3
6124,2036,4216,2
6125,2037,3255,5
6126,2037,4237,2
6127,2037,4805,5
6128,2038,3323,5
6129,2038,1096,2
6130,2038,3385,2
6131,2038,953,5
6132,2038,1006,1
6133,2039,3543,4
6134,2040,4564,2
6135,2040,260,3
6136,2040,3749,5
6137,2040,2982,4
6138,2040,3225,2
6139,2041,3860,3
6140,2041,1369,3
6141,2041,303,2
6142,2042,3736,5
6143,2042,1932,2
6144,2042,4572,1
6145,2043,3593,1
6146,2043,2948,5
6147,2043,3534,3
6148,2043,3662,5
6149,2043,2684,3
6150,2044,4510,3
6151,2044,2975,4
6152,2044,2896,4
6153,2044,560,5
6154,2045,3985,2
6155,2045,90,2
6156,2045,2511,5
6157,2045,1213,5
6158,2046,2258,5
6159,2046,1458,4
6160,2046,3671,5
6161,2046,3319,4
6162,2046,2371,5
6163,2047,4068,5
6164,2047,2241,1
6165,2047,1259,5
6166,2048,3917,2
6167,2048,3572,1
6168,2048,1457,2
6169,2048,623,2
6170,2048,2418,3
6171,2049,3182,1
6172,2049,1532,5
6173,2049,1836,2
6174,2049,394,1
6175,2049,1180,2
6176,2050,3665,3
6177,2050,1803,4
6178,2051,1737,5
6179,2051,3225,1
6180,2051,1772,4
6181,2052,103,5
6182,2052,3771,3
6183,2053,2180,1
6184,2053,1385,1
6185,2054,2944,2
6186,2054,3070,4
6187,2054,2717,5
6188,2054,267,3
6189,2055,3756,1
6190,2055,2589,5
6191,2055,2409,2
6192,2055,3426,1
6193,2056,1075,3
6194,2057,3360,1
6195,2057,2799,5
6196,2057,3861,1
6197,2057,932,2
6198,2057,4747,5
6199,2058,2729,1
6200,2058,3723,5
6201,2058,2621,1
6202,2058,1607,3
6203,2059,921,1
6204,2059,669,4
6205,2059,1943,5
6206,2059,352,2
6207,2059,1111,4
6208,2060,2887,2
6209,2060,1266,2
6210,2061,4530,1
6211,2061,4371,4
6212,2061,1667,4
6213,2062,3414,2
6214,2062,1661,4
6215,2062,4604,5
6216,2062,2875,2
6217,2062,1099,3
6218,2063,1792,5
6219,2063,2381,5
6220,2063,1192,2
6221,2064,4257,1
6222,2065,1749,1
6223,2065,4814,4
6224,2065,2867,1
6225,2065,53,1
6226,2066,2076,1
6227,2066,1593,5
6228,2066,856,5
6229,2067,3586,2
6230,2068,3169,3
6231,2068,3666,3
6232,2068,680,5
6233,2069,4868,2
6234,2069,2075,2
6235,2069,353,4
6236,2070,4415,3
6237,2070,426,1
6238,2071,3331,1
6239,2071,2271,4
6240,2071,3089,1
6241,2071,1000,3
6242,2072,1271,3
6243,2072,1842,5
6244,2072,3109,3
6245,2073,4099,4
6246,2073,2609,4
6247,2073,4050,5
6248,2073,1979,5
6249,2074,575,3
6250,2075,4262,5
6251,2075,1191,1
6252,2075,3256,1
6253,2076,1508,4
6254,2076,3764,2
6255,2076,1789,3
6256,2077,4186,2
6257,2077,3274,1
6258,2077,4341,3
6259,2077,3536,2
6260,2078,1306,3
6261,2078,3183,3
6262,2078,3070,5
6263,2079,603,2
6264,2079,1665,1
6265,2080,3595,5
6266,2081,2562,4
6267,2082,679,4
6268,2082,2897,2
6269,2082,3279,5
6270,2083,2331,3
6271,2083,1791,5
6272,2084,3303,3
6273,2084,557,4
6274,2084,2407,2
6275,2084,348,3
6276,2085,2303,3
6277,2085,4085,4
6278,2085,1812,3
6279,2086,83,5
6280,2086,2192,1
6281,2086,4916,5
6282,2086,368,1
6283,2086,4959,2
6284,2087,4796,2
6285,2087,3667,3
6286,2087,4086,2
6287,2087,2538,1
6288,2088,286,4
6289,2089,199,5
6290,2089,2782,1
6291,2089,454,1
6292,2090,3033,1
6293,2090,1040,4
6294,2090,4634,5
6295,2090,4573,1
6296,2091,2830,3
6297,2091,875,1
6298,2091,4459,2
6299,2091,2328,5
6300,2091,3115,1
6301,2092,922,2
6302,2092,2538,3
6303,2093,863,1
6304,2093,2746,2
6305,2093,1592,5
6306,2093,700,5
6307,2093,3815,4
6308,2094,2938,5
6309,2095,3803,3
6310,2095,2419,4
6311,2095,4031,4
6312,2096,4570,5
6313,2096,141,3
6314,2096,934,5
6315,2096,4761,5
6316,2097,2265,5
6317,2098,3735,4
6318,2098,2217,2
6319,2098,4991,1
6320,2099,1565,2
6321,2099,4309,5
6322,2100,4818,4
6323,2100,1497,1
6324,2101,2957,3
6325,2101,729,5
6326,2102,3519,5
6327,2103,3666,5
6328,2104,2136,3
6329,2104,2704,3
6330,2104,2895,2
6331,2104,1240,5
6332,2105,4229,1
6333,2105,3914,2
6334,2105,4339,4
6335,2105,3639,4
6336,2106,3321,1
6337,2106,2923,3
6338,2107,652,4
6339,2107,4234,5
6340,2107,2658,1
6341,2107,2072,1
6342,2107,4318,5
6343,2108,4761,5
6344,2108,2738,5
6345,2108,2594,2
6346,2108,243,4
6347,2108,3918,1
6348,2109,1547,4
6349,2109,676,3
6350,2109,4750,2
6351,2109,4428,2
6352,2110,4370,3
6353,2110,98,1
6354,2110,4679,2
6355,2110,920,4
6356,2111,3326,4
6357,2111,3862,3
6358,2111,2266,1
6359,2111,4263,3
6360,2112,3243,2
6361,2112,4828,3
6362,2112,4567,1
6363,2113,1545,3
6364,2113,2805,4
6365,2113,3693,1
6366,2113,3123,4
6367,2113,375,2
6368,2114,1077,3
6369,2114,3166,1
6370,2114,3036,5
6371,2115,2644,2
6372,2115,932,5
6373,2115,4714,1
6374,2115,1705,4
6375,2116,3544,2
6376,2117,722,3
6377,2117,37,3
6378,2118,4490,4
6379,2118,2438,4
6380,2118,3443,5
6381,2119,1876,5
6382,2119,4246,5
6383,2119,3780,1
6384,2120,2203,4
6385,2120,2061,1
6386,2120,1500,1
6387,2120,4675,5
6388,2121,4090,3
6389,2121,54,1
6390,2121,1274,1
6391,2121,2194,1
6392,2122,4756,1
6393,2123,975,2
6394,2124,1412,2
6395,2125,1479,4
6396,2126,3668,3
6397,2126,926,3
6398,2126,872,3
6399,2126,4334,4
6400,2127,580,3
6401,2127,464,5
6402,2127,3817,2
6403,2127,1578,1
6404,2128,1087,2
6405,2129,356,4
6406,2129,1677,2
6407,2129,4744,1
6408,2129,4287,4
6409,2129,1705,5
6410,2130,3934,5
6411,2130,2416,3
6412,2130,1285,1
6413,2130,1050,5
6414,2131,4833,4
6415,2132,486,1
6416,2132,3881,4
6417,2132,2574,3
6418,2133,2139,5
6419,2133,4571,1
6420,2133,3472,3
6421,2134,4047,3
6422,2135,4463,1
6423,2135,3646,1
6424,2135,4775,4
6425,2136,497,5
6426,2136,3726,3
6427,2136,2843,1
6428,2136,1550,4
6429,2136,10,4
6430,2137,3878,2
6431,2138,722,1
6432,2138,3171,5
6433,2138,461,4
6434,2138,3070,3
6435,2138,2318,2
6436,2139,3886,5
6437,2139,1481,4
6438,2139,1883,3
6439,2140,486,4
6440,2141,461,5
6441,2142,2659,5
6442,2143,771,2
6443,2143,3148,4
6444,2143,1742,1
6445,2144,2107,1
6446,2144,4306,1
6447,2144,1871,5
6448,2145,2188,5
6449,2145,1584,3
6450,2145,794,5
6451,2145,531,5
6452,2146,4653,1
6453,2146,162,5
6454,2146,2687,4
6455,2147,3709,5
6456,2147,1263,3
6457,2148,4716,3
6458,2148,2093,5
6459,2148,4225,4
6460,2149,3391,2
6461,2149,3131,4
6462,2149,623,3
6463,2149,2554,1
6464,2149,3129,3
6465,2150,4751,2
6466,2151,3589,2
6467,2151,2673,3
6468,2151,201,3
6469,2151,2120,2
6470,2151,1392,4
6471,2152,1434,4
6472,2153,2230,5
6473,2153,2759,3
6474,2153,3301,2
6475,2153,1125,1
6476,2153,1795,5
6477,2154,4609,4
6478,2154,1071,1
6479,2154,4338,5
6480,2155,2927,2
6481,2155,3375,5
6482,2155,1890,1
6483,2155,2928,3
6484,2156,2154,4
6485,2156,1401,2
6486,2157,1635,2
6487,2157,2070,4
6488,2157,3178,3
6489,2157,4271,2
6490,2157,464,1
6491,2158,435,1
6492,2158,152,5
6493,2158,1393,3
6494,2158,2535,2
6495,2159,2617,3
6496,2159,710,2
6497,2160,652,4
6498,2160,832,4
6499,2161,42,1
6500,2162,2189,1
6501,2162,189,1
6502,2162,4230,3
6503,2162,1935,1
6504,2163,4207,4
6505,2163,521,5
6506,2164,1794,2
6507,2164,1007,1
6508,2164,3625,1
6509,2165,4315,2
6510,2165,1224,4
6511,2165,1475,1
6512,2165,4119,4
6513,2166,2065,1
6514,2166,3979,2
6515,2166,2460,5
6516,2166,2150,3
6517,2166,192,2
6518,2167,1419,1
6519,2167,4966,3
6520,2167,4184,4
6521,2167,1914,2
6522,2168,3316,3
6523,2168,3887,2
6524,2168,598,3
6525,2169,86,4
6526,2169,2321,2
6527,2169,4941,1
6528,2170,53,5
6529,2170,4877,5
6530,2170,1197,5
6531,2171,35,3
6532,2171,4888,3
6533,2171,590,4
6534,2171,3231,2
6535,2171,4309,2
6536,2172,4543,4
6537,2172,108,4
6538,2172,2861,5
6539,2172,4322,2
6540,2172,1266,2
6541,2173,2337,3
6542,2174,571,3
6543,2174,3218,3
6544,2174,746,4
6545,2174,1432,5
6546,2175,3822,5
6547,2175,4229,2
6548,2175,1420,5
6549,2176,1223,5
6550,2176,2639,2
6551,2177,4374,3
6552,2178,2529,3
6553,2178,1518,1
6554,2179,1579,3
6555,2179,2267,4
6556,2179,4731,4
6557,2179,4970,5
6558,2179,594,5
6559,2180,322,4
6560,2180,1344,5
6561,2180,828,5
6562,2180,4605,2
6563,2180,1553,3
6564,2181,1930,4
6565,2181,4752,2
6566,2181,555,3
6567,2182,3282,1
6568,2182,2612,3
6569,2182,2615,2
6570,2182,4163,4
6571,2183,3332,4
6572,2183,4177,5
6573,2183,4119,3
6574,2184,125,4
6575,2185,4729,4
6576,2185,1672,5
6577,2185,581,1
6578,2185,2395,2
6579,2186,2841,1
6580,2187,3532,2
6581,2187,789,4
6582,2188,425,4
6583,2188,1122,5
6584,2189,3057,3
6585,2189,3835,1
6586,2190,3480,3
6587,2190,1109,1
6588,2190,4831,5
6589,2191,2330,5
6590,2191,531,5
6591,2191,4262,1
6592,2191,3676,4
6593,2191,4791,2
6594,2192,2238,2
6595,2192,3240,4
6596,2193,512,2
6597,2194,852,5
6598,2194,1526,2
6599,2194,1251,5
6600,2194,1795,1
6601,2195,4004,4
6602,2195,1937,2
6603,2195,885,3
6604,2196,270,1
6605,2197,803,5
6606,2197,4904,2
6607,2198,3863,2
6608,2198,1589,5
6609,2198,241,2
6610,2199,1485,3
6611,2199,755,2
6612,2199,4571,2
6613,2200,134,2
6614,2200,302,5
6615,2200,2172,2
6616,2200,1241,5
6617,2201,4813,1
6618,2201,273,4
6619,2202,3114,2
6620,2202,1785,2
6621,2202,2678,3
6622,2203,4584,2
6623,2203,2516,1
6624,2203,1184,2
6625,2203,450,2
6626,2204,2030,5
6627,2204,1834,1
6628,2205,2113,2
6629,2205,4707,2
6630,2206,3356,5
6631,2206,4956,3
6632,2206,2995,1
6633,2207,588,4
6634,2207,1060,1
6635,2207,3452,2
6636,2207,718,5
6637,2207,410,3
6638,2208,176,1
6639,2209,1016,1
6640,2209,165,2
6641,2209,2512,1
6642,2210,4649,1
6643,2211,3562,4
6644,2211,2714,5
6645,2211,1251,1
6646,2211,2411,1
6647,2212,2023,2
6648,2212,3350,5
6649,2212,1583,4
6650,2213,2432,4
6651,2213,1635,3
6652,2214,4141,2
6653,2214,2551,1
6654,2214,494,2
6655,2214,837,1
6656,2214,3133,3
6657,2215,3038,2
6658,2215,860,4
6659,2215,1460,1
6660,2215,1759,3
6661,2215,1487,5
6662,2216,1677,1
6663,2216,1775,1
6664,2216,3755,5
6665,2217,4094,1
6666,2217,2526,2
6667,2217,3371,2
6668,2217,1765,5
6669,2217,4893,3
6670,2218,4127,2
6671,2219,3152,1
6672,2219,3890,5
6673,2219,2052,3
6674,2219,955,4
6675,2220,2278,1
6676,2220,1313,3
6677,2220,1660,4
6678,2220,2363,4
6679,2221,3178,4
6680,2222,1159,2
6681,2222,4404,3
6682,2223,1863,3
6683,2223,840,3
6684,2223,4827,1
6685,2223,400,2
6686,2224,1256,4
6687,2225,4269,1
6688,2225,2040,3
6689,2225,1582,4
6690,2226,4083,2
6691,2226,262,5
6692,2227,425,1
6693,2227,1260,3
6694,2227,2043,2
6695,2228,4373,3
6696,2228,3520,2
6697,2228,4188,3
6698,2228,4890,2
6699,2228,730,4
6700,2229,66,4
6701,2230,233,4
6702,2230,3645,4
6703,2230,4894,2
6704,2230,4630,5
6705,2230,4263,2
6706,2231,2977,2
6707,2231,2568,3
6708,2231,582,4
6709,2231,570,3
6710,2231,510,1
6711,2232,2076,5
6712,2232,4078,4
6713,2232,835,1
6714,2233,3128,4
6715,2233,3814,1
6716,2234,3611,2
6717,2234,2839,5
6718,2234,891,2
6719,2234,1935,1
6720,2235,2450,1
6721,2235,1431,3
6722,2235,4230,3
6723,2235,2347,3
6724,2236,3046,5
6725,2236,1683,2
6726,2236,1331,5
6727,2236,2542,1
6728,2237,1238,3
6729,2237,4078,5
6730,2237,466,1
6731,2237,4797,1
6732,2238,3456,2
6733,2238,3089,5
6734,2238,4239,5
6735,2239,1325,4
6736,2240,421,3
6737,2240,4765,1
6738,2241,2914,3
6739,2242,1742,4
6740,2242,2254,1
6741,2242,723,4
6742,2242,4724,1
6743,2242,814,4
6744,2243,732,2
6745,2243,2425,5
6746,2244,1278,1
6747,2244,2146,1
6748,2244,4128,1
6749,2244,3955,4
6750,2244,1413,3
6751,2245,504,1
6752,2245,1742,1
6753,2245,961,4
6754,2245,38,1
6755,2245,3744,2
6756,2246,4044,4
6757,2246,4880,4
6758,2246,1766,5
6759,2246,2709,4
6760,2246,2285,2
6761,2247,254,1
6762,2247,3792,3
6763,2247,4899,2
6764,2247,2512,5
6765,2248,4081,2
6766,2248,1167,3
6767,2248,781,5
6768,2249,1252,4
6769,2249,530,4
6770,2249,3714,3
6771,2249,2185,2
6772,2250,1223,5
6773,2251,1469,2
6774,2251,1734,2
6775,2251,4709,2
6776,2251,180,2
6777,2251,4027,3
6778,2252,493,5
6779,2252,3757,3
6780,2252,4793,2
6781,2253,4798,3
6782,2254,2344,5
6783,2254,283,4
6784,2255,2996,4
6785,2255,3458,5
6786,2255,2513,4
6787,2256,3,5
6788,2256,610,4
6789,2256,4282,4
6790,2256,4257,1
6791,2257,846,2
6792,2257,1236,5
6793,2258,2636,5
6794,2258,1320,1
6795,2258,570,1
6796,2258,3522,5
6797,2259,3308,4
6798,2260,204,2
6799,2260,3768,5
6800,2261,2433,3
6801,2261,54,3
6802,2261,3951,4
6803,2261,3042,1
6804,2261,2333,3
6805,2262,4300,4
6806,2262,1537,1
6807,2262,1183,3
6808,2263,3939,3
6809,2263,924,5
6810,2263,4842,5
6811,2264,84,2
6812,2265,4099,4
6813,2265,3585,1
6814,2266,3478,4
6815,2266,1700,3
6816,2267,4985,3
6817,2267,4723,5
6818,2267,4913,2
6819,2268,3246,3
6820,2268,1436,3
6821,2268,3985,3
6822,2268,2201,4
6823,2268,2266,4
6824,2269,1693,1
6825,2269,4270,3
6826,2269,15,3
6827,2269,196,3
6828,2270,1364,2
6829,2270,3961,4
6830,2270,2633,1
6831,2271,250,2
6832,2271,2006,3
6833,2271,4360,2
6834,2271,61,1
6835,2271,2214,5
6836,2272,1368,1
6837,2272,557,1
6838,2272,868,2
6839,2272,3188,3
6840,2272,696,5
6841,2273,1150,4
6842,2273,1046,5
6843,2273,1474,3
6844,2273,4069,5
6845,2274,280,5
6846,2275,2074,2
6847,2275,4233,5
6848,2276,4956,2
6849,2277,1864,4
6850,2277,4453,4
6851,2277,4553,1
6852,2277,2447,1
6853,2277,2497,5
6854,2278,1228,5
6855,2279,4489,5
6856,2280,809,1
6857,2280,340,4
6858,2281,2983,3
6859,2281,4239,2
6860,2282,4617,4
6861,2283,1372,2
6862,2284,2100,1
6863,2284,4101,3
6864,2284,463,1
6865,2284,1630,1
6866,2285,4890,1
6867,2285,51,2
6868,2285,4483,3
6869,2286,2309,4
6870,2287,4954,4
6871,2287,1447,5
6872,2287,3231,1
6873,2287,1989,1
6874,2287,3058,4
6875,2288,1664,3
6876,2288,3268,5
6877,2289,3188,2
6878,2289,69,2
6879,2290,439,5
6880,2291,4952,1
6881,2292,1236,5
6882,2293,134,1
6883,2294,1772,4
6884,2295,2829,1
6885,2295,4041,3
6886,2295,3840,1
6887,2295,2352,2
6888,2295,4639,4
6889,2296,4553,2
6890,2297,4260,2
6891,2297,2861,2
6892,2297,3562,4
6893,2297,4317,4
6894,2297,3254,3
6895,2298,3294,4
6896,2298,4385,3
6897,2298,498,3
6898,2299,3411,3
6899,2300,4076,2
6900,2300,1721,5
6901,2300,1507,2
6902,2300,4636,3
6903,2300,4174,2
6904,2301,3555,3
6905,2302,10,2
6906,2303,1672,4
6907,2304,272,5
6908,2304,1530,5
6909,2304,1835,3
6910,2304,1218,5
6911,2305,3210,1
6912,2305,371,3
6913,2305,2670,5
6914,2305,2646,3
6915,2305,4446,3
6916,2306,2663,4
6917,2306,4032,4
6918,2306,1928,4
6919,2306,800,1
6920,2307,848,1
6921,2308,349,4
6922,2309,3558,3
6923,2309,1058,2
6924,2309,1144,5
6925,2309,1074,5
6926,2310,2873,1
6927,2310,3412,2
6928,2310,2504,4
6929,2311,4115,5
6930,2311,3838,5
6931,2311,786,2
6932,2311,2200,1
6933,2311,1659,4
6934,2312,1762,1
6935,2312,1041,4
6936,2312,94,3
6937,2313,142,4
6938,2313,194,4
6939,2313,4488,5
6940,2313,400,1
6941,2313,1634,4
6942,2314,4944,3
6943,2314,307,1
6944,2314,2844,5
6945,2314,3270,1
6946,2315,639,2
6947,2315,2438,2
6948,2316,2649,2
6949,2316,3418,3
6950,2316,2418,2
6951,2316,2049,2
6952,2316,3554,4
6953,2317,4636,4
6954,2317,1734,5
6955,2317,1606,5
6956,2318,2001,2
6957,2318,4277,2
6958,2318,1666,1
6959,2318,3356,3
6960,2318,4455,4
6961,2319,702,5
6962,2319,1515,2
6963,2319,3249,5
6964,2319,4587,1
6965,2320,2915,1
6966,2320,468,2
6967,2320,4252,2
6968,2320,2331,3
6969,2320,4666,2
6970,2321,2271,5
6971,2321,876,4
6972,2321,4025,5
6973,2321,2755,4
6974,2322,2866,3
6975,2322,4460,3
6976,2323,551,5
6977,2323,792,4
6978,2323,2583,3
6979,2323,4969,3
6980,2324,1499,5
6981,2324,4048,2
6982,2325,2117,5
6983,2326,668,4
6984,2326,4610,1
6985,2326,4430,5
6986,2327,1914,3
6987,2327,82,1
6988,2328,4192,3
6989,2328,1624,1
6990,2328,358,2
6991,2329,1721,5
6992,2329,2605,2
6993,2329,4351,4
6994,2330,3483,3
6995,2330,3966,4
6996,2330,2933,5
6997,2331,973,1
6998,2332,2348,1
6999,2332,3630,4
7000,2332,145,4
7001,2333,1373,3
7002,2333,1654,2
7003,2333,472,5
7004,2333,3443,5
7005,2334,1263,5
7006,2334,2432,2
7007,2334,2854,1
7008,2335,2515,1
7009,2335,2502,1
7010,2335,3108,3
7011,2335,3085,2
7012,2335,4657,4
7013,2336,3859,4
7014,2336,4336,1
7015,2337,2761,2
7016,2337,3339,3
7017,2337,4768,5
7018,2337,449,1
7019,2338,352,2
7020,2338,2678,5
7021,2338,1615,1
7022,2339,1434,2
7023,2339,301,4
7024,2339,2143,1
7025,2340,563,3
7026,2341,3529,5
7027,2341,2125,5
7028,2341,2281,2
7029,2342,1371,5
7030,2342,1579,3
7031,2342,808,3
7032,2342,2888,4
7033,2342,3338,1
7034,2343,1515,5
7035,2343,1707,4
7036,2343,1248,4
7037,2343,3104,5
7038,2344,2892,2
7039,2344,3538,3
7040,2344,4937,1
7041,2344,1085,2
7042,2345,3160,5
7043,2345,1206,2
7044,2345,1254,3
7045,2346,4998,1
7046,2347,25,3
7047,2347,3353,5
7048,2348,3355,2
7049,2348,1271,5
7050,2348,1135,3
7051,2349,2679,1
7052,2350,1240,4
7053,2350,2644,3
7054,2350,2722,5
7055,2350,2662,5
7056,2351,1049,2
7057,2351,315,5
7058,2351,2055,2
7059,2351,3358,1
7060,2351,4354,3
7061,2352,170,3
7062,2352,2611,1
7063,2352,2204,2
7064,2352,1508,4
7065,2352,695,1
7066,2353,1998,4
7067,2354,697,3
7068,2355,3735,2
7069,2355,4056,5
7070,2356,86,5
7071,2356,476,5
7072,2357,3985,4
7073,2357,178,2
7074,2358,511,1
7075,2358,3980,2
7076,2358,3309,5
7077,2359,1871,5
7078,2359,4414,2
7079,2359,546,5
7080,2359,3159,3
7081,2360,3955,2
7082,2360,1644,4
7083,2360,2535,4
7084,2360,4398,1
7085,2360,3220,4
7086,2361,3432,3
7087,2361,811,4
7088,2362,3518,1
7089,2362,564,3
7090,2363,3686,2
7091,2363,54,1
7092,2364,2040,5
7093,2364,2093,2
7094,2365,144,4
7095,2365,2485,1
7096,2366,4333,1
7097,2367,3637,3
7098,2367,1026,4
7099,2367,3705,5
7100,2367,34,2
7101,2368,2219,5
7102,2368,4610,1
7103,2368,4944,3
7104,2368,2605,1
7105,2369,2407,3
7106,2369,4699,3
7107,2370,1148,2
7108,2370,1040,5
7109,2371,2872,3
7110,2371,226,1
7111,2371,86,2
7112,2372,2531,3
7113,2373,4302,3
7114,2373,3271,1
7115,2373,2872,3
7116,2373,2508,5
7117,2374,2551,1
7118,2374,3833,2
7119,2374,2730,4
7120,2374,2472,3
7121,2375,4771,5
7122,2375,3766,3
7123,2376,3089,1
7124,2376,365,3
7125,2376,4768,4
7126,2376,1258,5
7127,2376,2474,5
7128,2377,3804,2
7129,2377,1680,2
7130,2377,4034,2
7131,2378,3827,5
7132,2378,1410,3
7133,2379,725,4
7134,2379,3312,4
7135,2379,1278,1
7136,2379,2405,5
7137,2380,597,2
7138,2380,3416,3
7139,2381,951,5
7140,2381,2137,5
7141,2382,3720,2
7142,2382,3373,4
7143,2382,47,4
7144,2382,2968,1
7145,2383,1610,4
7146,2384,1156,4
7147,2384,4572,4
7148,2384,3086,4
7149,2384,573,4
7150,2384,4911,1
7151,2385,2970,1
7152,2385,1430,4
7153,2385,2282,1
7154,2385,2704,3
7155,2385,4564,2
7156,2386,4672,3
7157,2386,71,1
7158,2386,1055,3
7159,2386,2244,2
7160,2387,4705,2
7161,2387,3419,5
7162,2387,742,5
7163,2388,2438,3
7164,2388,3350,1
7165,2388,2469,1
7166,2388,4515,1
7167,2388,690,1
7168,2389,1771,3
7169,2389,4169,5
7170,2389,20,5
7171,2390,2999,2
7172,2391,3310,5
7173,2391,1239,5
7174,2391,3755,2
7175,2391,4592,1
7176,2392,1839,1
7177,2393,1793,4
7178,2393,4634,4
7179,2393,100,4
7180,2394,4227,2
7181,2394,3047,4
7182,2395,1422,3
7183,2395,4544,2
7184,2395,3137,3
7185,2395,3099,1
7186,2396,3528,4
7187,2396,4681,1
7188,2397,4181,1
7189,2397,663,5
7190,2397,604,4
7191,2397,4417,1
7192,2398,3354,2
7193,2398,614,4
7194,2399,1625,5
7195,2399,4322,3
7196,2399,4479,3
7197,2400,2714,3
7198,2400,3344,2
7199,2400,4138,3
7200,2401,2547,5
7201,2402,628,3
7202,2402,4951,5
7203,2402,4797,3
7204,2402,762,5
7205,2403,4594,2
7206,2403,2772,3
7207,2403,1918,4
7208,2404,4781,1
7209,2404,2346,2
7210,2404,4925,4
7211,2404,4947,1
7212,2405,386,1
7213,2406,3260,3
7214,2406,1986,2
7215,2406,3763,5
7216,2406,411,2
7217,2406,4774,1
7218,2407,1781,2
7219,2407,4904,2
7220,2407,4360,1
7221,2407,2922,4
7222,2407,673,4
7223,2408,1997,1
7224,2409,4540,5
7225,2409,2104,1
7226,2410,2443,2
7227,2410,4905,1
7228,2410,3550,5
7229,2411,2145,1
7230,2411,1489,2
7231,2411,4310,1
7232,2411,4789,3
7233,2411,1038,4
7234,2412,186,2
7235,2412,3864,2
7236,2413,639,2
7237,2413,1244,5
7238,2413,513,4
7239,2413,2321,5
7240,2413,1314,2
7241,2414,2664,3
7242,2414,2483,1
7243,2415,3323,1
7244,2415,4875,2
7245,2415,1802,3
7246,2415,4663,1
7247,2416,1356,3
7248,2416,1451,5
7249,2416,3358,3
7250,2416,3250,3
7251,2416,2112,4
7252,2417,4178,1
7253,2417,4088,5
7254,2417,1189,1
7255,2417,2084,1
7256,2418,3993,3
7257,2418,4911,2
7258,2419,1799,4
7259,2420,591,3
7260,2420,2489,4
7261,2420,4226,5
7262,2420,4948,5
7263,2420,2624,2
7264,2421,3913,2
7265,2421,1942,1
7266,2421,1014,2
7267,2421,3160,4
7268,2422,3753,4
7269,2423,4764,3
7270,2423,990,5
7271,2423,1912,2
7272,2424,3404,5
7273,2424,1504,4
7274,2425,3515,3
7275,2425,1577,3
7276,2425,815,2
7277,2426,3223,2
7278,2426,1129,3
7279,2427,1376,5
7280,2428,1096,1
7281,2428,4926,1
7282,2428,2910,2
7283,2429,3040,1
7284,2429,2188,3
7285,2429,2939,4
7286,2429,4334,4
7287,2429,4496,5
7288,2430,1737,4
7289,2430,1550,2
7290,2430,1467,2
7291,2430,3396,2
7292,2430,2349,4
7293,2431,785,3
7294,2431,115,2
7295,2431,696,4
7296,2431,3770,3
7297,2431,2902,5
7298,2432,4820,5
7299,2432,4716,3
7300,2432,1409,3
7301,2432,77,1
7302,2433,2799,3
7303,2433,2490,4
7304,2433,1836,2
7305,2433,2418,5
7306,2434,3999,4
7307,2434,3511,4
7308,2435,3670,3
7309,2435,1416,5
7310,2435,3300,1
7311,2435,1533,4
7312,2435,3838,3
7313,2436,4179,1
7314,2436,72,4
7315,2437,4402,5
7316,2437,4138,2
7317,2438,3252,4
7318,2438,1236,5
7319,2439,2603,1
7320,2439,3780,5
7321,2439,850,3
7322,2439,1441,5
7323,2440,2616,3
7324,2440,1396,1
7325,2440,1798,5
7326,2440,2368,4
7327,2440,1328,1
7328,2441,1169,1
7329,2441,4111,4
7330,2441,4237,5
7331,2441,1225,4
7332,2442,3331,1
7333,2442,536,2
7334,2442,3015,1
7335,2442,4963,5
7336,2443,3381,3
7337,2443,9,5
7338,2443,4759,5
7339,2443,2944,4
7340,2444,3788,5
7341,2445,3723,5
7342,2445,1994,3
7343,2445,3822,3
7344,2446,1634,4
7345,2446,3249,4
7346,2446,2823,4
7347,2446,385,4
7348,2447,3290,1
7349,2447,4229,4
7350,2448,4427,1
7351,2448,4905,4
7352,2448,1142,5
7353,2448,4713,1
7354,2448,2365,1
7355,2449,3941,4
7356,2449,4592,3
7357,2449,4344,4
7358,2450,4548,4
7359,2450,4431,4
7360,2451,872,3
7361,2451,1499,3
7362,2451,2835,5
7363,2452,2341,1
7364,2452,2900,5
7365,2452,1057,5
7366,2453,1171,1
7367,2453,4617,4
7368,2453,652,2
7369,2453,4606,2
7370,2453,678,5
7371,2454,803,3
7372,2454,3334,1
7373,2454,3002,5
7374,2454,1857,2
7375,2454,900,2
7376,2455,3190,5
7377,2455,3049,1
7378,2455,1914,1
7379,2455,1616,2
7380,2456,1983,5
7381,2456,4017,3
7382,2456,574,1
7383,2457,2985,3
7384,2457,3029,2
7385,2458,2191,1
7386,2458,428,1
7387,2459,1368,5
7388,2459,4167,4
7389,2460,3993,1
7390,2460,3779,3
7391,2460,4210,3
7392,2460,1679,2
7393,2461,1206,4
7394,2461,3075,4
7395,2461,4325,4
7396,2461,1585,5
7397,2461,403,5
7398,2462,196,4
7399,2462,4572,4
7400,2462,3735,2
7401,2462,1360,2
7402,2462,322,5
7403,2463,3822,5
7404,2463,1665,5
7405,2463,4661,5
