product_id,name,category,price,stock
873,Product 873,home,61.95,38
874,Product 874,clothing,115.67,154
875,Product 875,toys,321.47,287
876,Product 876,electronics,78.35,380
877,Product 877,clothing,23.31,404
878,Product 878,books,441.69,862
879,Product 879,electronics,110.48,387
880,Product 880,electronics,485.24,625
881,Product 881,clothing,410.69,745
882,Product 882,books,244.2,182
883,Product 883,books,53.18,144
884,Product 884,toys,422.95,643
885,Product 885,sports,277.58,875
886,Product 886,clothing,231.87,337
887,Product 887,sports,158.29,5
888,Product 888,clothing,32.43,772
889,Product 889,clothing,331.05,389
890,Product 890,clothing,291.13,284
891,Product 891,toys,345.82,918
892,Product 892,toys,79.96,285
893,Product 893,books,387.35,355
894,Product 894,electronics,406.94,54
895,Product 895,sports,302.22,51
896,Product 896,home,169.01,606
897,Product 897,sports,350.58,876
898,Product 898,sports,441.01,439
899,Product 899,toys,330.61,208
900,Product 900,clothing,394.52,66
901,Product 901,sports,289.86,623
902,Product 902,home,428.34,231
903,Product 903,toys,319.33,324
904,Product 904,sports,435.5,702
905,Product 905,electronics,221.38,498
906,Product 906,toys,358.6,943
907,Product 907,toys,236.39,934
908,Product 908,electronics,163.32,139
909,Product 909,electronics,251.56,153
910,Product 910,books,33.98,115
911,Product 911,sports,10.97,495
912,Product 912,sports,380.53,286
913,Product 913,electronics,42.85,590
914,Product 914,toys,308.92,98
915,Product 915,clothing,444.14,841
916,Product 916,home,168.06,404
917,Product 917,clothing,465.37,591
918,Product 918,books,263.13,751
919,Product 919,electronics,291.02,214
920,Product 920,sports,40.57,300
921,Product 921,home,33.53,644
922,Product 922,books,368.01,762
923,Product 923,books,54.65,318
924,Product 924,toys,342.15,161
925,Product 925,home,417.65,365
926,Product 926,books,202.06,388
927,Product 927,clothing,47.48,590
928,Product 928,home,97.36,734
929,Product 929,clothing,112.39,411
930,Product 930,sports,454.66,854
931,Product 931,books,171.66,315
932,Product 932,clothing,24.84,528
933,Product 933,clothing,439.77,913
934,Product 934,sports,75.44,771
935,Product 935,toys,84.74,126
936,Product 936,electronics,41.38,81
937,Product 937,electronics,355.23,184
938,Product 938,books,98.53,912
939,Product 939,clothing,142.44,202
940,Product 940,toys,66.28,175
941,Product 941,home,454.41,562
942,Product 942,electronics,270.16,910
943,Product 943,toys,432.29,350
944,Product 944,sports,166.19,602
945,Product 945,books,350.08,819
946,Product 946,books,307.67,924
947,Product 947,books,237.9,376
948,Product 948,clothing,399.79,936
949,Product 949,home,479.74,234
950,Product 950,electronics,304.98,439
951,Product 951,home,374.75,37
952,Product 952,home,387.66,333
953,Product 953,electronics,494.01,65
954,Product 954,clothing,205.73,685
955,Product 955,home,140.81,721
956,Product 956,home,137.6,862
957,Product 957,electronics,14.23,251
958,Product 958,clothing,120.49,794
959,Product 959,clothing,277.85,732
960,Product 960,clothing,67.42,383
961,Product 961,electronics,195.18,199
962,Product 962,sports,411.64,18
963,Product 963,electronics,55.37,144
964,Product 964,toys,54.85,233
965,Product 965,home,166.38,323
966,Product 966,books,90.71,416
967,Product 967,home,420.66,743
968,Product 968,clothing,254.57,641
969,Product 969,books,361.15,442
970,Product 970,books,146.14,409
971,Product 971,books,275.05,123
972,Product 972,home,426.11,302
973,Product 973,home,415.54,215
974,Product 974,sports,352.36,910
975,Product 975,electronics,111.47,977
976,Product 976,home,188.04,138
977,Product 977,home,356.5,540
978,Product 978,books,424.78,91
979,Product 979,sports,296.18,887
980,Product 980,clothing,99.11,271
981,Product 981,books,148.78,693
982,Product 982,toys,382.13,738
983,Product 983,electronics,59.62,74
984,Product 984,toys,212.7,91
985,Product 985,sports,109.98,562
986,Product 986,home,197.12,716
987,Product 987,clothing,221.35,574
988,Product 988,electronics,98.29,284
989,Product 989,toys,260.43,698
990,Product 990,clothing,73.43,587
991,Product 991,electronics,307.5,144
992,Product 992,electronics,61.84,580
993,Product 993,clothing,185.66,37
994,Product 994,toys,93.65,342
995,Product 995,home,481.18,153
996,Product 996,electronics,46.18,144
997,Product 997,electronics,369.19,966
998,Product 998,home,190.29,708
999,Product 999,home,469.55,433
1000,Product 1000,sports,25.74,97
1001,Product 1001,sports,366.27,442
1002,Product 1002,toys,166.99,404
1003,Product 1003,clothing,406.92,195
1004,Product 1004,toys,98.55,629
1005,Product 1005,books,341.7,878
1006,Product 1006,home,365.01,112
1007,Product 1007,home,36.07,22
1008,Product 1008,home,446.15,537
1009,Product 1009,electronics,331.21,30
1010,Product 1010,clothing,153.35,882
1011,Product 1011,toys,301.94,921
1012,Product 1012,sports,425.93,60
1013,Product 1013,toys,40.81,598
1014,Product 1014,toys,372.9,889
1015,Product 1015,clothing,117.49,517
1016,Product 1016,sports,391.85,971
1017,Product 1017,home,227.31,216
1018,Product 1018,home,470.54,213
1019,Product 1019,books,456.86,291
1020,Product 1020,clothing,344.11,74
1021,Product 1021,sports,225.94,372
1022,Product 1022,home,447.62,521
1023,Product 1023,home,284.35,71
1024,Product 1024,sports,341.05,632
1025,Product 1025,books,404.03,611
1026,Product 1026,sports,202.25,136
1027,Product 1027,clothing,136.63,533
1028,Product 1028,clothing,223.71,920
1029,Product 1029,books,136.39,780
1030,Product 1030,electronics,246.3,78
1031,Product 1031,books,198.57,492
1032,Product 1032,books,153.87,644
1033,Product 1033,books,114.6,36
1034,Product 1034,books,247.89,953
1035,Product 1035,books,265.39,706
1036,Product 1036,toys,130.25,412
1037,Product 1037,electronics,237.03,557
1038,Product 1038,books,456.44,64
1039,Product 1039,home,173.93,986
1040,Product 1040,clothing,29.65,126
1041,Product 1041,sports,413.47,674
1042,Product 1042,clothing,86.88,562
1043,Product 1043,electronics,204.25,144
1044,Product 1044,clothing,104.98,973
1045,Product 1045,toys,261.48,240
1046,Product 1046,clothing,227.97,954
1047,Product 1047,clothing,182.3,892
1048,Product 1048,sports,317.94,495
1049,Product 1049,toys,447.39,78
1050,Product 1050,home,466.3,973
1051,Product 1051,electronics,115.14,158
1052,Product 1052,clothing,84.27,802
1053,Product 1053,clothing,244.41,164
1054,Product 1054,clothing,384.85,169
1055,Product 1055,home,300.41,666
1056,Product 1056,sports,451.98,854
1057,Product 1057,sports,138.58,163
1058,Product 1058,clothing,116.91,82
1059,Product 1059,clothing,433.13,787
1060,Product 1060,toys,374.6,990
1061,Product 1061,toys,367.02,989
1062,Product 1062,clothing,334.37,234
1063,Product 1063,toys,256.9,129
1064,Product 1064,home,332.76,839
1065,Product 1065,electronics,33.59,628
1066,Product 1066,home,468.69,229
1067,Product 1067,books,262.16,487
1068,Product 1068,electronics,308.66,858
1069,Product 1069,electronics,145.62,674
1070,Product 1070,sports,303.68,886
1071,Product 1071,electronics,312.29,457
1072,Product 1072,sports,355.56,717
1073,Product 1073,clothing,94.06,28
1074,Product 1074,home,392.95,536
1075,Product 1075,home,332.18,447
1076,Product 1076,sports,446.52,909
1077,Product 1077,home,345.91,76
1078,Product 1078,sports,320.91,468
1079,Product 1079,toys,444.19,570
1080,Product 1080,electronics,330.84,312
1081,Product 1081,sports,58.5,276
1082,Product 1082,toys,244.61,781
1083,Product 1083,electronics,368.84,81
1084,Product 1084,clothing,33.18,451
1085,Product 1085,electronics,74.67,151
1086,Product 1086,home,137.57,955
1087,Product 1087,home,450.93,903
1088,Product 1088,home,147.6,224
1089,Product 1089,electronics,244.15,426
1090,Product 1090,electronics,30.3,836
1091,Product 1091,home,85.4,943
1092,Product 1092,books,20.01,416
1093,Product 1093,home,222.02,581
1094,Product 1094,books,171.18,167
1095,Product 1095,sports,465.15,501
1096,Product 1096,electronics,132.87,521
1097,Product 1097,clothing,280.74,381
1098,Product 1098,sports,487.08,61
1099,Product 1099,sports,395.2,565
1100,Product 1100,electronics,213.4,752
1101,Product 1101,toys,7.19,278
1102,Product 1102,sports,139.79,370
1103,Product 1103,sports,276.68,770
1104,Product 1104,books,23.4,974
1105,Product 1105,sports,323.49,54
1106,Product 1106,electronics,63.23,163
1107,Product 1107,toys,448.62,84
1108,Product 1108,toys,453.82,330
1109,Product 1109,clothing,177.21,295
1110,Product 1110,home,465.35,219
1111,Product 1111,home,117.11,137
1112,Product 1112,electronics,336.83,395
1113,Product 1113,home,100.28,426
1114,Product 1114,clothing,293.08,801
1115,Product 1115,books,457.29,760
1116,Product 1116,electronics,205.08,138
1117,Product 1117,home,243.57,535
1118,Product 1118,electronics,241.9,237
1119,Product 1119,clothing,279.58,839
1120,Product 1120,books,26.29,558
1121,Product 1121,toys,232.36,863
1122,Product 1122,electronics,357.62,425
1123,Product 1123,clothing,269.03,657
1124,Product 1124,sports,379.53,804
1125,Product 1125,sports,32.33,325
1126,Product 1126,toys,112.24,795
1127,Product 1127,sports,333.8,360
1128,Product 1128,electronics,140.33,715
1129,Product 1129,home,95.17,219
1130,Product 1130,toys,441.89,633
1131,Product 1131,sports,220.96,338
1132,Product 1132,books,131.93,559
1133,Product 1133,electronics,428.19,150
1134,Product 1134,electronics,221.1,377
1135,Product 1135,toys,252.34,923
1136,Product 1136,home,68.03,229
1137,Product 1137,books,160.81,431
1138,Product 1138,home,157.03,885
1139,Product 1139,clothing,192.83,613
1140,Product 1140,sports,341.18,828
1141,Product 1141,sports,37.76,62
1142,Product 1142,toys,149.14,134
1143,Product 1143,books,268.54,565
1144,Product 1144,home,187.07,721
1145,Product 1145,home,292.79,960
1146,Product 1146,electronics,152.46,175
1147,Product 1147,clothing,247.43,992
1148,Product 1148,sports,407.94,105
1149,Product 1149,electronics,483.09,71
1150,Product 1150,sports,300.12,617
1151,Product 1151,books,426.95,297
1152,Product 1152,electronics,218.08,347
1153,Product 1153,sports,134.21,361
1154,Product 1154,books,198.33,317
1155,Product 1155,books,122.04,692
1156,Product 1156,clothing,360.86,339
1157,Product 1157,clothing,220.5,705
1158,Product 1158,toys,66.46,680
1159,Product 1159,toys,327.19,369
1160,Product 1160,clothing,243.79,994
1161,Product 1161,home,413.62,828
1162,Product 1162,sports,208.76,349
1163,Product 1163,home,239.43,431
1164,Product 1164,electronics,303.09,651
1165,Product 1165,books,20.76,490
1166,Product 1166,toys,460.15,864
1167,Product 1167,electronics,224.73,175
1168,Product 1168,books,474.83,489
1169,Product 1169,clothing,166.5,35
1170,Product 1170,home,296.81,794
1171,Product 1171,home,374.77,800
1172,Product 1172,books,360.92,78
1173,Product 1173,sports,432.17,60
1174,Product 1174,clothing,62.28,610
1175,Product 1175,clothing,219.58,321
1176,Product 1176,clothing,229.6,805
1177,Product 1177,clothing,409.13,31
1178,Product 1178,toys,460.18,538
1179,Product 1179,electronics,130.9,192
1180,Product 1180,home,93.18,598
1181,Product 1181,electronics,410.68,162
1182,Product 1182,books,303.39,952
1183,Product 1183,books,437.88,654
1184,Product 1184,sports,180.38,902
1185,Product 1185,sports,266.5,555
1186,Product 1186,clothing,117.87,623
1187,Product 1187,clothing,247.59,216
1188,Product 1188,clothing,426.44,461
1189,Product 1189,sports,284.52,211
1190,Product 1190,electronics,110.87,586
1191,Product 1191,toys,351.72,18
1192,Product 1192,electronics,474.3,89
1193,Product 1193,clothing,454.42,658
1194,Product 1194,books,69.59,162
1195,Product 1195,clothing,292.1,165
1196,Product 1196,books,94.4,230
1197,Product 1197,books,249.81,744
1198,Product 1198,sports,115.49,135
1199,Product 1199,books,82.79,667
1200,Product 1200,home,27.17,895
1201,Product 1201,books,108.37,393
1202,Product 1202,toys,82.88,878
1203,Product 1203,electronics,129.28,545
1204,Product 1204,electronics,326.79,746
1205,Product 1205,electronics,36.76,976
1206,Product 1206,home,39.04,777
1207,Product 1207,home,259.52,483
1208,Product 1208,books,14.17,417
1209,Product 1209,home,341.59,678
1210,Product 1210,clothing,393.46,16
1211,Product 1211,books,13.47,618
1212,Product 1212,toys,305.57,637
1213,Product 1213,sports,57.17,702
1214,Product 1214,toys,300.5,559
1215,Product 1215,clothing,295.9,982
1216,Product 1216,books,51.27,13
1217,Product 1217,home,312.62,850
1218,Product 1218,home,477.02,387
1219,Product 1219,clothing,159.21,115
1220,Product 1220,electronics,430.81,296
1221,Product 1221,toys,49.56,7
1222,Product 1222,home,150.58,421
1223,Product 1223,home,210.26,867
1224,Product 1224,books,157.78,42
1225,Product 1225,sports,492.2,446
1226,Product 1226,toys,232.51,295
1227,Product 1227,clothing,446.84,828
1228,Product 1228,toys,432.08,614
1229,Product 1229,books,77.56,167
1230,Product 1230,books,158.8,986
1231,Product 1231,home,382.32,577
1232,Product 1232,clothing,322.94,337
1233,Product 1233,home,256.12,71
1234,Product 1234,clothing,326.66,998
1235,Product 1235,toys,146.95,446
1236,Product 1236,clothing,151.36,550
1237,Product 1237,home,183.99,916
1238,Product 1238,electronics,123.9,603
1239,Product 1239,books,188.39,183
1240,Product 1240,books,120.3,474
1241,Product 1241,books,401.87,370
1242,Product 1242,toys,322.56,565
1243,Product 1243,electronics,391.08,330
1244,Product 1244,electronics,365.18,371
1245,Product 1245,toys,215.01,649
1246,Product 1246,books,99.9,992
1247,Product 1247,home,21.37,685
1248,Product 1248,sports,416.86,358
1249,Product 1249,books,47.45,117
1250,Product 1250,books,241.95,131
1251,Product 1251,books,155.17,217
1252,Product 1252,toys,251.6,152
1253,Product 1253,books,95.55,204
1254,Product 1254,sports,441.95,313
1255,Product 1255,home,374.26,543
1256,Product 1256,electronics,245.12,860
1257,Product 1257,books,423.54,65
1258,Product 1258,clothing,483.47,199
1259,Product 1259,sports,196.28,483
1260,Product 1260,home,85.39,68
1261,Product 1261,home,395.18,854
1262,Product 1262,toys,473.81,210
1263,Product 1263,home,342.9,53
1264,Product 1264,sports,155.74,787
1265,Product 1265,electronics,18.26,450
1266,Product 1266,books,464.55,20
1267,Product 1267,books,242.96,312
1268,Product 1268,electronics,406.67,148
1269,Product 1269,electronics,268.58,359
1270,Product 1270,home,188.28,425
1271,Product 1271,toys,458.64,540
1272,Product 1272,sports,157.63,390
1273,Product 1273,toys,151.7,668
1274,Product 1274,clothing,72.87,393
1275,Product 1275,sports,335.17,240
1276,Product 1276,toys,146.31,63
1277,Product 1277,sports,58.44,600
1278,Product 1278,home,237.26,272
1279,Product 1279,books,13.29,942
1280,Product 1280,home,469.05,891
1281,Product 1281,clothing,450.06,288
1282,Product 1282,home,284.44,814
1283,Product 1283,home,129.46,967
1284,Product 1284,electronics,228.62,371
1285,Product 1285,clothing,202.79,113
1286,Product 1286,clothing,162.02,955
1287,Product 1287,electronics,197.36,545
1288,Product 1288,sports,372.96,867
1289,Product 1289,toys,114.79,133
1290,Product 1290,sports,36.22,20
1291,Product 1291,clothing,186.72,185
1292,Product 1292,toys,9.7,992
1293,Product 1293,books,57.08,554
1294,Product 1294,books,293.14,427
1295,Product 1295,home,149.04,282
1296,Product 1296,toys,72.5,429
1297,Product 1297,books,144.01,476
1298,Product 1298,sports,234.22,716
1299,Product 1299,home,325.31,916
1300,Product 1300,books,333.52,89
1301,Product 1301,clothing,253.15,661
1302,Product 1302,toys,490.32,683
1303,Product 1303,electronics,220.58,404
1304,Product 1304,sports,248.38,536
1305,Product 1305,electronics,431.34,261
1306,Product 1306,sports,314.6,122
1307,Product 1307,clothing,65.35,690
1308,Product 1308,books,120.93,168
1309,Product 1309,home,481.7,109
1310,Product 1310,sports,237.73,937
1311,Product 1311,sports,409.88,691
1312,Product 1312,sports,27.38,640
1313,Product 1313,home,398.06,494
1314,Product 1314,home,113.94,342
1315,Product 1315,toys,242.03,213
1316,Product 1316,books,146.21,480
1317,Product 1317,electronics,37.27,239
1318,Product 1318,toys,338.47,314
1319,Product 1319,clothing,454.02,588
1320,Product 1320,electronics,381.92,861
1321,Product 1321,books,131.25,695
1322,Product 1322,clothing,216.28,922
1323,Product 1323,toys,325.66,757
1324,Product 1324,toys,258.8,667
1325,Product 1325,toys,179.25,465
1326,Product 1326,electronics,285.66,558
1327,Product 1327,books,165.57,527
1328,Product 1328,toys,294.27,593
1329,Product 1329,toys,310.87,452
1330,Product 1330,electronics,199.39,572
1331,Product 1331,home,297.75,911
1332,Product 1332,books,231.91,484
1333,Product 1333,clothing,101.91,210
1334,Product 1334,home,434.18,637
1335,Product 1335,books,105.93,933
1336,Product 1336,toys,46.69,562
1337,Product 1337,books,326.92,862
1338,Product 1338,home,370.9,998
1339,Product 1339,electronics,203.11,357
1340,Product 1340,electronics,159.68,861
1341,Product 1341,toys,411.37,125
1342,Product 1342,clothing,466.98,586
1343,Product 1343,books,477.57,930
1344,Product 1344,sports,429.46,388
1345,Product 1345,clothing,327.14,759
1346,Product 1346,sports,44.07,567
1347,Product 1347,toys,375.37,983
1348,Product 1348,home,98.48,206
1349,Product 1349,toys,139.86,263
1350,Product 1350,clothing,364.83,685
1351,Product 1351,clothing,367.22,395
1352,Product 1352,clothing,8.03,228
1353,Product 1353,sports,89.27,535
1354,Product 1354,electronics,219.13,978
1355,Product 1355,clothing,311.2,656
1356,Product 1356,sports,133.17,382
1357,Product 1357,books,212.69,128
1358,Product 1358,home,331.35,639
1359,Product 1359,sports,217.5,107
1360,Product 1360,books,276.41,260
1361,Product 1361,books,254.88,847
1362,Product 1362,clothing,339.17,294
1363,Product 1363,books,31.85,447
1364,Product 1364,sports,406.32,978
1365,Product 1365,toys,312.95,741
1366,Product 1366,clothing,26.53,12
1367,Product 1367,toys,300.66,5
1368,Product 1368,electronics,357.99,282
1369,Product 1369,toys,474.13,721
1370,Product 1370,sports,141.85,772
1371,Product 1371,toys,138.03,679
1372,Product 1372,toys,67.82,265
1373,Product 1373,books,372.33,704
1374,Product 1374,home,314.19,810
1375,Product 1375,clothing,343.08,874
1376,Product 1376,books,71.92,640
1377,Product 1377,clothing,208.84,682
1378,Product 1378,books,256.54,314
1379,Product 1379,toys,225.66,652
1380,Product 1380,home,427.14,713
1381,Product 1381,books,269.77,803
1382,Product 1382,books,399.82,724
1383,Product 1383,sports,491.15,477
1384,Product 1384,books,53.42,581
1385,Product 1385,clothing,37.78,289
1386,Product 1386,books,198.75,220
1387,Product 1387,books,250.44,654
1388,Product 1388,books,105.94,844
1389,Product 1389,clothing,327.38,796
1390,Product 1390,toys,48.39,903
1391,Product 1391,electronics,249.99,770
1392,Product 1392,clothing,68.39,101
1393,Product 1393,electronics,369.38,351
1394,Product 1394,toys,310.73,43
1395,Product 1395,electronics,73.19,122
1396,Product 1396,clothing,403.29,592
1397,Product 1397,home,70.51,39
1398,Product 1398,home,320.24,487
1399,Product 1399,toys,478.84,543
1400,Product 1400,clothing,418.71,602
1401,Product 1401,home,306.25,963
1402,Product 1402,toys,376.69,232
1403,Product 1403,electronics,22.54,285
1404,Product 1404,home,223.05,871
1405,Product 1405,sports,249.37,139
1406,Product 1406,electronics,195.2,562
1407,Product 1407,electronics,352.24,238
1408,Product 1408,sports,472.18,760
1409,Product 1409,books,40.56,739
1410,Product 1410,sports,393.73,41
1411,Product 1411,clothing,100.07,988
1412,Product 1412,electronics,397.61,536
1413,Product 1413,home,263.66,373
1414,Product 1414,home,181.75,154
1415,Product 1415,books,453.9,900
1416,Product 1416,clothing,426.66,420
1417,Product 1417,home,498.37,757
1418,Product 1418,clothing,309.14,972
1419,Product 1419,toys,70.82,229
1420,Product 1420,electronics,91.68,963
1421,Product 1421,toys,8.99,479
1422,Product 1422,electronics,40.4,553
1423,Product 1423,home,46.23,214
1424,Product 1424,clothing,257.08,123
1425,Product 1425,clothing,47.75,356
1426,Product 1426,toys,434.67,806
1427,Product 1427,clothing,403.34,161
1428,Product 1428,sports,86.03,851
1429,Product 1429,toys,231.73,4
1430,Product 1430,clothing,494.59,80
1431,Product 1431,sports,206.41,74
1432,Product 1432,home,381.92,920
1433,Product 1433,clothing,321.78,978
1434,Product 1434,home,427.82,430
1435,Product 1435,clothing,6.84,122
1436,Product 1436,toys,215.86,455
1437,Product 1437,sports,481.61,293
1438,Product 1438,electronics,218.38,66
1439,Product 1439,sports,458.14,386
1440,Product 1440,clothing,308.46,509
1441,Product 1441,books,39.3,444
1442,Product 1442,toys,382.89,695
1443,Product 1443,toys,326.78,567
1444,Product 1444,toys,341.69,194
1445,Product 1445,electronics,39.54,935
1446,Product 1446,clothing,74.95,118
1447,Product 1447,clothing,77.77,177
1448,Product 1448,home,133.94,172
1449,Product 1449,books,41.22,398
1450,Product 1450,electronics,94.87,832
1451,Product 1451,home,96.98,76
1452,Product 1452,electronics,417.35,998
1453,Product 1453,clothing,420.96,300
1454,Product 1454,sports,200.78,942
1455,Product 1455,home,423.18,607
1456,Product 1456,clothing,97.31,195
1457,Product 1457,home,55.44,900
1458,Product 1458,electronics,117.17,584
1459,Product 1459,sports,19.46,582
1460,Product 1460,electronics,499.36,118
1461,Product 1461,books,468.97,603
1462,Product 1462,electronics,491.5,899
1463,Product 1463,books,389.64,831
1464,Product 1464,sports,124.07,144
1465,Product 1465,toys,143.02,433
1466,Product 1466,toys,130.84,98
1467,Product 1467,toys,98.15,86
1468,Product 1468,clothing,36.49,33
1469,Product 1469,toys,49.86,108
1470,Product 1470,home,41.74,8
1471,Product 1471,electronics,314.5,814
1472,Product 1472,toys,318.4,524
1473,Product 1473,electronics,303.83,49
1474,Product 1474,books,494.47,486
1475,Product 1475,clothing,27.94,501
1476,Product 1476,electronics,120.57,182
1477,Product 1477,books,428.64,693
1478,Product 1478,books,38.31,721
1479,Product 1479,clothing,172.39,59
1480,Product 1480,electronics,188.51,83
1481,Product 1481,books,359.45,695
1482,Product 1482,home,185.63,642
1483,Product 1483,toys,429.38,93
1484,Product 1484,books,416.63,787
1485,Product 1485,toys,297.9,545
1486,Product 1486,toys,223.58,889
1487,Product 1487,home,100.05,264
1488,Product 1488,toys,66.6,533
1489,Product 1489,clothing,22.3,506
1490,Product 1490,home,416.33,945
1491,Product 1491,toys,75.14,9
1492,Product 1492,sports,459.07,787
1493,Product 1493,sports,203.44,259
1494,Product 1494,home,125.88,795
1495,Product 1495,toys,300.36,140
1496,Product 1496,electronics,261.52,18
1497,Product 1497,home,251.25,466
1498,Product 1498,sports,154.85,120
1499,Product 1499,electronics,53.75,990
1500,Product 1500,electronics,126.98,823
1501,Product 1501,toys,23.24,814
1502,Product 1502,toys,98.66,271
1503,Product 1503,books,428.73,259
1504,Product 1504,sports,56.18,850
1505,Product 1505,sports,22.93,74
1506,Product 1506,books,39.25,791
1507,Product 1507,toys,220.72,39
1508,Product 1508,sports,164.75,644
1509,Product 1509,books,480.25,832
1510,Product 1510,clothing,426.83,669
1511,Product 1511,electronics,388.05,21
1512,Product 1512,books,21.27,414
1513,Product 1513,sports,374.82,509
1514,Product 1514,toys,236.02,37
1515,Product 1515,sports,423.1,612
1516,Product 1516,clothing,381.1,721
1517,Product 1517,electronics,147.12,44
1518,Product 1518,electronics,469.07,426
1519,Product 1519,home,361.39,117
1520,Product 1520,toys,162.97,379
1521,Product 1521,toys,18.83,162
1522,Product 1522,home,33.83,546
1523,Product 1523,sports,349.05,360
1524,Product 1524,clothing,289.96,868
1525,Product 1525,electronics,373.69,310
1526,Product 1526,books,30.4,314
1527,Product 1527,home,224.75,796
1528,Product 1528,electronics,57.28,384
1529,Product 1529,sports,277.2,12
1530,Product 1530,sports,32.59,619
1531,Product 1531,electronics,398.39,956
1532,Product 1532,home,264.1,138
1533,Product 1533,electronics,116.92,927
1534,Product 1534,sports,336.39,66
1535,Product 1535,electronics,289.06,328
1536,Product 1536,books,81.83,326
1537,Product 1537,home,279.9,336
1538,Product 1538,home,319.54,764
1539,Product 1539,electronics,94.74,3
1540,Product 1540,home,427.95,514
1541,Product 1541,clothing,167.24,31
1542,Product 1542,sports,38.81,452
1543,Product 1543,toys,339.78,459
1544,Product 1544,sports,317.76,283
1545,Product 1545,toys,43.94,455
1546,Product 1546,toys,227.94,823
1547,Product 1547,clothing,434.08,998
1548,Product 1548,toys,224.48,480
1549,Product 1549,sports,115.98,341
1550,Product 1550,sports,466.16,349
1551,Product 1551,home,251.1,48
1552,Product 1552,home,411.52,61
1553,Product 1553,toys,28.78,753
1554,Product 1554,clothing,22.49,950
1555,Product 1555,electronics,327.51,506
1556,Product 1556,clothing,137.93,924
1557,Product 1557,clothing,168.75,676
1558,Product 1558,books,277.23,588
1559,Product 1559,electronics,359.75,831
1560,Product 1560,toys,483.04,816
1561,Product 1561,books,491.54,728
1562,Product 1562,clothing,312.94,157
1563,Product 1563,home,471.26,97
1564,Product 1564,clothing,127.42,781
1565,Product 1565,electronics,206.68,501
1566,Product 1566,home,415.55,82
1567,Product 1567,toys,60.36,585
1568,Product 1568,books,470.73,890
1569,Product 1569,sports,473.68,755
1570,Product 1570,toys,447.14,93
1571,Product 1571,toys,421.38,689
1572,Product 1572,toys,180.79,883
1573,Product 1573,toys,137.9,842
1574,Product 1574,books,110.02,141
1575,Product 1575,toys,28.89,998
1576,Product 1576,electronics,452.28,726
1577,Product 1577,electronics,18.83,942
1578,Product 1578,clothing,288.56,337
1579,Product 1579,clothing,243.84,692
1580,Product 1580,electronics,169.39,583
1581,Product 1581,books,202.83,725
1582,Product 1582,home,268.37,21
1583,Product 1583,home,432.8,892
1584,Product 1584,home,330.64,178
1585,Product 1585,toys,108.23,162
1586,Product 1586,sports,498.89,755
1587,Product 1587,sports,494.22,293
1588,Product 1588,books,59.01,591
1589,Product 1589,sports,259.26,936
1590,Product 1590,electronics,275.06,579
1591,Product 1591,toys,218.89,625
1592,Product 1592,home,206.65,620
1593,Product 1593,clothing,441.62,102
1594,Product 1594,clothing,42.82,927
1595,Product 1595,electronics,139.42,821
1596,Product 1596,home,240.35,797
1597,Product 1597,books,129.59,756
1598,Product 1598,clothing,139.17,267
1599,Product 1599,sports,106.94,92
1600,Product 1600,clothing,219.64,837
1601,Product 1601,clothing,274.54,786
1602,Product 1602,toys,337.9,969
1603,Product 1603,sports,47.35,228
1604,Product 1604,home,143.32,20
1605,Product 1605,sports,368.83,845
1606,Product 1606,books,475.11,554
1607,Product 1607,electronics,340.5,136
1608,Product 1608,books,64.86,475
1609,Product 1609,electronics,43.48,322
1610,Product 1610,books,137.04,508
1611,Product 1611,sports,327.26,216
1612,Product 1612,sports,211.22,226
1613,Product 1613,books,77.37,616
1614,Product 1614,electronics,290.79,300
1615,Product 1615,home,469.7,953
1616,Product 1616,clothing,428.17,985
1617,Product 1617,toys,54.9,141
1618,Product 1618,sports,128.97,152
1619,Product 1619,home,337.5,791
1620,Product 1620,clothing,402.12,127
1621,Product 1621,books,194.86,349
1622,Product 1622,clothing,260.04,613
1623,Product 1623,clothing,235.08,541
1624,Product 1624,toys,271.33,250
1625,Product 1625,sports,111.21,682
1626,Product 1626,clothing,139.06,133
1627,Product 1627,toys,407.38,111
1628,Product 1628,clothing,50.82,437
1629,Product 1629,books,5.07,312
1630,Product 1630,home,159.86,700
1631,Product 1631,clothing,172.41,230
1632,Product 1632,clothing,196.19,359
1633,Product 1633,toys,352.98,7
1634,Product 1634,home,209.29,595
1635,Product 1635,sports,431.17,258
1636,Product 1636,toys,20.76,56
1637,Product 1637,electronics,172.35,970
1638,Product 1638,clothing,252.08,837
1639,Product 1639,sports,70.89,903
1640,Product 1640,books,325.32,297
1641,Product 1641,electronics,219.85,952
1642,Product 1642,home,406.61,502
1643,Product 1643,sports,368.08,820
1644,Product 1644,sports,237.43,678
1645,Product 1645,toys,31.06,366
1646,Product 1646,clothing,18.72,960
1647,Product 1647,toys,389.15,101
1648,Product 1648,toys,93.77,684
1649,Product 1649,clothing,271.05,618
1650,Product 1650,sports,189.78,230
1651,Product 1651,sports,327.05,887
1652,Product 1652,clothing,229.58,244
1653,Product 1653,home,215.86,319
1654,Product 1654,electronics,438.91,65
1655,Product 1655,books,435.82,593
1656,Product 1656,books,261.42,951
1657,Product 1657,toys,254.9,432
1658,Product 1658,sports,161.91,161
1659,Product 1659,clothing,457.57,30
1660,Product 1660,toys,224.27,719
1661,Product 1661,electronics,79.87,383
1662,Product 1662,clothing,62.18,527
