order_id,customer_id,order_status,created_at
1799,950,PENDING,1706526071
1800,579,PENDING,1705294394
1801,1882,SHIPPED,1708090887
1802,232,SHIPPED,1705497778
1803,1118,PAID,1708898037
1804,1383,CANCELLED,1705242288
1805,189,PAID,1706082166
1806,342,PAID,1708655990
1807,147,CANCELLED,1705174741
1808,778,CANCELLED,1706441686
1809,853,PAID,1708212123
1810,1068,PAID,1708229746
1811,957,PENDING,1707650291
1812,1756,PENDING,1708474210
1813,1953,PAID,1707294365
1814,849,PENDING,1708642634
1815,1458,SHIPPED,1706395161
1816,1077,PAID,1708115754
1817,1431,PAID,1706015007
1818,719,CANCELLED,1708849779
1819,64,PENDING,1706964177
1820,11,PAID,1706016118
1821,1305,PAID,1706422352
1822,1198,SHIPPED,1708617091
1823,325,PENDING,1705429668
1824,1341,SHIPPED,1708055082
1825,1770,PENDING,1706090771
1826,114,PAID,1707571637
1827,251,SHIPPED,1705701437
1828,756,PAID,1706150158
1829,68,CANCELLED,1705575651
1830,1267,SHIPPED,1708638415
1831,486,PENDING,1706708106
1832,1498,CANCELLED,1708781795
1833,259,PENDING,1708343332
1834,658,PAID,1705243938
1835,1831,PAID,1708087476
1836,1774,PAID,1708442333
1837,1672,PENDING,1708371139
1838,775,CANCELLED,1708473836
1839,444,SHIPPED,1706944460
1840,161,SHIPPED,1704495545
1841,79,PENDING,1705539016
1842,1907,SHIPPED,1704575021
1843,1565,PAID,1705553818
1844,433,PENDING,1706800014
1845,835,PAID,1707797764
1846,922,PENDING,1706294403
1847,1257,PAID,1706082594
1848,18,PENDING,1708659943
1849,1826,PAID,1707637260
1850,334,PENDING,1706533494
1851,114,SHIPPED,1708579920
1852,1117,CANCELLED,1705880607
1853,1147,SHIPPED,1708293012
1854,319,CANCELLED,1708906834
1855,693,SHIPPED,1705257731
1856,956,CANCELLED,1706414196
1857,86,PAID,1704870130
1858,1563,CANCELLED,1704180085
1859,883,CANCELLED,1706139154
1860,1489,SHIPPED,1708364710
1861,906,PENDING,1707931100
1862,955,PAID,1704201693
1863,1683,PAID,1704319188
1864,1637,PAID,1704224253
1865,1708,PAID,1704093313
1866,1032,CANCELLED,1708650286
1867,53,SHIPPED,1708410479
1868,817,PAID,1707191517
1869,1927,PENDING,1708695373
1870,173,CANCELLED,1705716862
1871,361,PENDING,1708228073
1872,222,SHIPPED,1708061514
1873,704,CANCELLED,1708960422
1874,1524,PENDING,1706727773
1875,1219,PENDING,1706753240
1876,809,SHIPPED,1709028751
1877,197,CANCELLED,1708964243
1878,637,PENDING,1704829966
1879,1,SHIPPED,1706716482
1880,221,CANCELLED,1706326040
1881,600,PAID,1705015212
1882,1694,SHIPPED,1707253577
1883,567,CANCELLED,1708995277
1884,979,CANCELLED,1708598941
1885,1525,PAID,1705059345
1886,1726,CANCELLED,1707173626
1887,764,CANCELLED,1705700436
1888,1767,PENDING,1704569954
1889,189,PENDING,1704462899
1890,990,PENDING,1706205389
1891,1206,CANCELLED,1709242591
1892,619,CANCELLED,1704287239
1893,1962,SHIPPED,1704150065
1894,1902,SHIPPED,1705447787
1895,1566,CANCELLED,1707216901
1896,324,CANCELLED,1707340138
1897,529,SHIPPED,1707457663
1898,146,PAID,1704937373
1899,607,SHIPPED,1708557427
1900,85,SHIPPED,1708667686
1901,1861,PENDING,1707468923
1902,1570,SHIPPED,1704373014
1903,1681,PAID,1707122111
1904,1968,PAID,1709227186
1905,401,CANCELLED,1704210898
1906,897,PAID,1704945904
1907,1389,PAID,1706520852
1908,44,SHIPPED,1704492671
1909,1717,PAID,1706383591
1910,533,PENDING,1707937498
1911,359,PENDING,1708946501
1912,738,CANCELLED,1706007074
1913,1940,PENDING,1707948356
1914,537,PAID,1706874076
1915,280,SHIPPED,1706280589
1916,1356,SHIPPED,1708341618
1917,1088,PENDING,1705948883
1918,512,SHIPPED,1707165758
1919,1470,CANCELLED,1708804368
1920,361,PENDING,1704913956
1921,1696,SHIPPED,1706433704
1922,522,PAID,1705257874
1923,1085,SHIPPED,1704594203
1924,559,SHIPPED,1705094751
1925,1729,PENDING,1707529545
1926,946,PAID,1708728009
1927,1981,SHIPPED,1705156045
1928,1991,CANCELLED,1704641730
1929,1076,PENDING,1709115952
1930,1444,SHIPPED,1708177285
1931,830,CANCELLED,1708222157
1932,1443,PENDING,1709157587
1933,640,CANCELLED,1707660292
1934,766,PENDING,1704325068
1935,1822,PAID,1705452801
1936,1928,SHIPPED,1707286883
1937,1873,PENDING,1706297307
1938,1088,SHIPPED,1706169392
1939,1590,PAID,1704221959
1940,1093,PENDING,1707261228
1941,49,SHIPPED,1704572318
1942,705,SHIPPED,1707618251
1943,482,PAID,1707121394
1944,520,CANCELLED,1706538969
1945,408,CANCELLED,1707999407
1946,1460,CANCELLED,1709144020
1947,1978,PENDING,1707953155
1948,1560,CANCELLED,1708379325
1949,1562,PENDING,1708265482
1950,1006,SHIPPED,1707591065
1951,1533,PAID,1709044855
1952,1584,PENDING,1704107164
1953,630,CANCELLED,1705791935
1954,923,CANCELLED,1705177988
1955,601,PENDING,1706414672
1956,1805,PENDING,1705723205
1957,560,PAID,1705903095
1958,1356,SHIPPED,1705615945
1959,451,CANCELLED,1707306497
1960,539,SHIPPED,1705011511
1961,1214,CANCELLED,1708222099
1962,1179,CANCELLED,1706473371
1963,1305,PAID,1706015124
1964,341,PAID,1704862890
1965,1391,PENDING,1705352881
1966,1394,PENDING,1707708775
1967,445,PAID,1708379844
1968,1269,PAID,1708721470
1969,1590,SHIPPED,1704692338
1970,410,PAID,1706620620
1971,1087,PENDING,1707123032
1972,780,PENDING,1704767029
1973,1236,CANCELLED,1704083833
1974,1630,CANCELLED,1706936194
1975,1113,PAID,1709118423
1976,403,SHIPPED,1708824733
1977,708,PAID,1707330517
1978,1512,SHIPPED,1704808636
1979,240,SHIPPED,1708991797
1980,81,PENDING,1705382936
1981,569,PAID,1707798153
1982,1285,PENDING,1708653854
1983,477,PENDING,1707225343
1984,41,CANCELLED,1705293430
1985,540,SHIPPED,1706835195
1986,1324,PENDING,1705992674
1987,1776,PENDING,1707187777
1988,1190,PAID,1707924596
1989,1262,SHIPPED,1708596433
1990,672,PAID,1707758294
1991,1666,SHIPPED,1705105922
1992,626,PENDING,1708333423
1993,387,PAID,1709211606
1994,655,PENDING,1704976371
1995,1589,PENDING,1706052850
1996,1236,CANCELLED,1707228455
1997,270,SHIPPED,1709202581
1998,505,SHIPPED,1704857952
1999,1445,PAID,1709177395
2000,1571,CANCELLED,1705630836
2001,180,PENDING,1707185082
2002,1395,PAID,1708029532
2003,906,PAID,1705904070
2004,195,PENDING,1704249848
2005,1577,PENDING,1705269548
2006,100,CANCELLED,1704598129
2007,421,CANCELLED,1707604784
2008,293,PAID,1708846221
2009,1296,CANCELLED,1708471387
2010,390,PENDING,1706806617
2011,158,PAID,1708841788
2012,1785,SHIPPED,1705201742
2013,1307,PAID,1706374548
2014,910,PENDING,1706581681
2015,1740,PENDING,1704835775
2016,1975,PENDING,1708608464
2017,1402,CANCELLED,1705675732
2018,521,CANCELLED,1708653386
2019,149,SHIPPED,1708676998
2020,117,PENDING,1706963919
2021,1154,PENDING,1706774893
2022,35,PAID,1707909191
2023,931,SHIPPED,1705096755
2024,753,PAID,1704622225
2025,1697,SHIPPED,1704867400
2026,1546,CANCELLED,1707160016
2027,899,SHIPPED,1705644214
2028,1570,PAID,1708848136
2029,1945,SHIPPED,1705075203
2030,721,PAID,1705171243
2031,1876,PENDING,1704705528
2032,941,SHIPPED,1708345928
2033,731,PENDING,1706249543
2034,1103,SHIPPED,1706328461
2035,1014,PAID,1706757607
2036,1856,PENDING,1707706019
2037,517,PENDING,1705999790
2038,1957,PENDING,1707351154
2039,239,PENDING,1706081410
2040,1690,CANCELLED,1705625038
2041,1989,CANCELLED,1705268916
2042,1959,SHIPPED,1707931566
2043,380,PENDING,1705773117
2044,38,CANCELLED,1709022449
2045,102,SHIPPED,1706914100
2046,1029,PENDING,1708804692
2047,1238,PENDING,1708774420
2048,776,CANCELLED,1704404849
2049,1,CANCELLED,1706091289
2050,683,PAID,1704608778
2051,1427,PENDING,1708599647
2052,312,CANCELLED,1708601586
2053,1895,SHIPPED,1705959482
2054,616,PAID,1709051931
2055,199,PAID,1707857952
2056,501,SHIPPED,1708018776
2057,1150,CANCELLED,1707515209
2058,453,PENDING,1708180216
2059,1593,PENDING,1704117753
2060,1868,PAID,1706881495
2061,398,PAID,1704907507
2062,943,CANCELLED,1708820304
2063,168,SHIPPED,1706078990
2064,84,CANCELLED,1706559226
2065,1664,SHIPPED,1709069563
2066,966,PENDING,1706768116
2067,1451,CANCELLED,1706731430
2068,1478,PAID,1707846536
2069,1707,SHIPPED,1704986292
2070,458,CANCELLED,1708567521
2071,1592,CANCELLED,1707306789
2072,1359,PENDING,1709197662
2073,812,CANCELLED,1704339852
2074,1453,CANCELLED,1705414632
2075,750,CANCELLED,1707201811
2076,1113,PAID,1704589783
2077,1811,PAID,1707756461
2078,742,SHIPPED,1705583903
2079,1783,PAID,1707285494
2080,1021,PENDING,1708777240
2081,1056,PAID,1706862018
2082,1759,PENDING,1707291920
2083,718,SHIPPED,1707552280
2084,1063,PAID,1707467701
2085,1207,SHIPPED,1709246540
2086,604,PAID,1705726033
2087,601,CANCELLED,1709148676
2088,1984,PENDING,1707702424
2089,1002,PAID,1705750289
2090,810,PAID,1708135749
2091,1229,CANCELLED,1706992376
2092,1995,PAID,1704487622
2093,823,CANCELLED,1708691269
2094,464,PENDING,1706188910
2095,1173,PAID,1708700146
2096,877,PENDING,1707824730
2097,269,PAID,1709150560
2098,235,CANCELLED,1707462367
2099,1025,PENDING,1704682491
2100,1982,PENDING,1705550883
2101,1514,PAID,1707064754
2102,1682,PENDING,1704273638
2103,1141,PAID,1708635385
2104,1539,CANCELLED,1708488960
2105,722,CANCELLED,1708728974
2106,52,PAID,1704518189
2107,595,SHIPPED,1708862523
2108,168,CANCELLED,1704567879
2109,1210,PENDING,1707001875
2110,1632,CANCELLED,1704813182
2111,1466,PAID,1708003818
2112,695,PENDING,1705766343
2113,959,PAID,1707010814
2114,363,CANCELLED,1707379410
2115,1821,PAID,1708053787
2116,525,PAID,1706543268
2117,626,SHIPPED,1704275860
2118,1392,PAID,1707318739
2119,545,PENDING,1707792298
2120,1790,CANCELLED,1707562015
2121,1601,PAID,1704841114
2122,1080,CANCELLED,1708514085
2123,1194,CANCELLED,1705361347
2124,591,CANCELLED,1707842778
2125,442,SHIPPED,1705206713
2126,808,PAID,1709059375
2127,309,PENDING,1709197122
2128,496,PAID,1704930022
2129,1093,CANCELLED,1706451773
2130,805,PAID,1708835144
2131,244,SHIPPED,1709202188
2132,367,PAID,1704700345
2133,1337,PAID,1709014773
2134,212,PAID,1708352143
2135,1358,SHIPPED,1704201459
2136,1889,PENDING,1706964277
2137,607,PENDING,1707517722
2138,912,CANCELLED,1709166205
2139,747,SHIPPED,1706609967
2140,1974,SHIPPED,1708667280
2141,1834,PAID,1704683671
2142,1111,CANCELLED,1704641031
2143,461,SHIPPED,1705623511
2144,1355,PENDING,1709202903
2145,173,SHIPPED,1705683620
2146,1001,SHIPPED,1704718992
2147,1341,SHIPPED,1709069766
2148,1426,CANCELLED,1706248402
2149,990,PENDING,1706119063
2150,579,PENDING,1705501897
2151,1885,PAID,1705469578
2152,1955,PENDING,1709162759
2153,647,PAID,1705303614
2154,1429,SHIPPED,1707610433
2155,763,CANCELLED,1706372140
2156,1828,CANCELLED,1708769991
2157,209,CANCELLED,1704585871
2158,6,PAID,1708152876
2159,411,PAID,1707266986
2160,1557,PAID,1705649912
2161,1313,PAID,1709086317
2162,1048,CANCELLED,1704118132
2163,409,CANCELLED,1706402057
2164,1227,PAID,1705281329
2165,1889,CANCELLED,1707751220
2166,503,PENDING,1704659521
2167,710,PENDING,1706172124
2168,653,SHIPPED,1708487463
2169,849,SHIPPED,1706787538
2170,1842,PENDING,1707058493
2171,465,PAID,1705599009
2172,1404,SHIPPED,1704968137
2173,550,PENDING,1706410150
2174,648,SHIPPED,1707314688
2175,443,PENDING,1706467266
2176,491,PENDING,1708289108
2177,238,SHIPPED,1705578171
2178,763,CANCELLED,1705419392
2179,220,PENDING,1705491824
2180,571,CANCELLED,1706569394
2181,460,SHIPPED,1706053006
2182,322,CANCELLED,1709046860
2183,66,PENDING,1708654279
2184,192,SHIPPED,1705083367
2185,395,PENDING,1707538035
2186,1661,CANCELLED,1705898238
2187,637,SHIPPED,1707440099
2188,1247,SHIPPED,1705453661
2189,416,PAID,1707763548
2190,159,SHIPPED,1705227016
2191,526,PENDING,1708445325
2192,408,CANCELLED,1707385910
2193,475,CANCELLED,1705822999
2194,499,PAID,1706469879
2195,1134,SHIPPED,1704071026
2196,78,PENDING,1705836778
2197,1101,SHIPPED,1706924694
2198,486,PENDING,1707054515
2199,244,SHIPPED,1707133278
2200,752,PAID,1705172787
2201,125,CANCELLED,1704238335
2202,214,PENDING,1706762468
2203,121,PAID,1705364130
2204,1720,PENDING,1708358292
2205,341,PAID,1707413554
2206,574,CANCELLED,1708655645
2207,1981,SHIPPED,1705210005
2208,463,CANCELLED,1704421240
2209,1672,PENDING,1705102825
2210,1767,SHIPPED,1709147949
2211,1732,PAID,1708333515
2212,234,PAID,1708161897
2213,967,SHIPPED,1707852368
2214,235,SHIPPED,1706014367
2215,261,SHIPPED,1708275511
2216,552,PENDING,1705318018
2217,1192,PENDING,1707507834
2218,1573,PAID,1706402920
2219,1798,SHIPPED,1708906371
2220,1020,SHIPPED,1708014123
2221,1075,SHIPPED,1705300069
2222,1237,PENDING,1706199328
2223,940,SHIPPED,1707926538
2224,667,SHIPPED,1705573867
2225,1905,PENDING,1705652819
2226,1811,CANCELLED,1708678170
2227,947,CANCELLED,1709136365
2228,1640,CANCELLED,1705612234
2229,1858,CANCELLED,1704845220
2230,1776,CANCELLED,1705900250
2231,1224,CANCELLED,1707868642
2232,308,SHIPPED,1706758909
2233,1466,PENDING,1706094402
2234,104,PAID,1707451970
2235,808,PENDING,1705666204
2236,1837,PAID,1708949420
2237,196,PAID,1708589907
2238,1474,PAID,1706628194
2239,1509,CANCELLED,1704780733
2240,472,PAID,1705997115
2241,499,PENDING,1708165970
2242,450,PENDING,1707112490
2243,1253,CANCELLED,1706119137
2244,1642,CANCELLED,1705703443
2245,654,SHIPPED,1705087243
2246,1581,SHIPPED,1704317312
2247,1032,PAID,1706171140
2248,169,PAID,1705935805
2249,148,PAID,1708484912
2250,388,PENDING,1708905264
2251,216,CANCELLED,1707142557
2252,1815,PAID,1707910205
2253,1338,PAID,1709174069
2254,327,CANCELLED,1708136000
2255,363,SHIPPED,1708265220
2256,1856,SHIPPED,1705715247
2257,663,PENDING,1707133511
2258,474,PENDING,1709035662
2259,817,PAID,1707868165
2260,1458,PAID,1704170541
2261,133,PENDING,1706031068
2262,1410,PAID,1705110950
2263,917,SHIPPED,1706384761
2264,1535,PAID,1704938957
2265,728,CANCELLED,1705677027
2266,491,PAID,1706083801
2267,1068,SHIPPED,1705661880
2268,116,CANCELLED,1704666645
2269,1172,SHIPPED,1706123378
2270,816,CANCELLED,1704517748
2271,356,PENDING,1708027681
2272,886,CANCELLED,1704997916
2273,1805,PENDING,1709104500
2274,1494,SHIPPED,1706970871
2275,512,CANCELLED,1704644413
2276,378,PAID,1704277208
2277,627,SHIPPED,1709063157
2278,1028,PENDING,1704410087
2279,464,CANCELLED,1707108380
2280,986,CANCELLED,1704600071
2281,552,CANCELLED,1704861068
2282,1018,SHIPPED,1708084650
2283,1773,PAID,1708516397
2284,1229,PENDING,1709134603
2285,582,CANCELLED,1705228791
2286,54,PAID,1704621717
2287,27,PENDING,1705479618
2288,698,PAID,1705744376
2289,1201,PENDING,1707811327
2290,837,PENDING,1706568676
2291,76,CANCELLED,1704787964
2292,1844,SHIPPED,1704684133
2293,1979,PAID,1705742901
2294,1220,PENDING,1704475888
2295,194,SHIPPED,1707326037
2296,639,CANCELLED,1704971477
2297,831,PENDING,1704887602
2298,1009,SHIPPED,1704547554
2299,1970,PAID,1706260413
2300,293,PAID,1707737794
2301,275,SHIPPED,1705457263
2302,63,PENDING,1708872789
2303,1224,SHIPPED,1705142997
2304,1539,CANCELLED,1704182920
2305,1738,CANCELLED,1709058210
2306,239,SHIPPED,1706745822
2307,1628,CANCELLED,1706413383
2308,325,PENDING,1708664119
2309,1889,PENDING,1708336114
2310,265,SHIPPED,1706296101
2311,1811,PAID,1707095651
2312,591,SHIPPED,1708703111
2313,575,PENDING,1705815410
2314,1602,SHIPPED,1705261728
2315,684,PENDING,1708129507
2316,1673,PAID,1705755913
2317,1927,SHIPPED,1706966411
2318,1449,PAID,1705069173
2319,1814,PENDING,1704287616
2320,1332,SHIPPED,1706675811
2321,777,SHIPPED,1705953167
2322,1960,SHIPPED,1705972361
2323,1826,CANCELLED,1708780920
2324,1226,PENDING,1707099944
2325,1647,PENDING,1704081359
2326,245,PENDING,1704543526
2327,616,PENDING,1708706986
2328,1144,SHIPPED,1706884429
2329,1681,PENDING,1708395627
2330,170,PENDING,1707409899
2331,1763,PENDING,1706748739
2332,1557,PENDING,1708797749
2333,1798,SHIPPED,1706668162
2334,1397,PENDING,1708072283
2335,1944,PAID,1705841172
2336,645,PAID,1706991349
2337,1210,CANCELLED,1704290584
2338,692,PAID,1708410327
2339,1120,SHIPPED,1705597369
2340,156,CANCELLED,1706298728
2341,1988,CANCELLED,1706515817
2342,1825,PAID,1704682749
2343,495,PENDING,1708361584
2344,396,CANCELLED,1704334213
2345,1943,SHIPPED,1708412604
2346,1119,CANCELLED,1705566371
2347,317,CANCELLED,1704626767
2348,1869,SHIPPED,1706561607
2349,1426,PENDING,1704988204
2350,1644,SHIPPED,1704395471
2351,1874,CANCELLED,1708277692
2352,178,PENDING,1706186348
2353,1223,PENDING,1708924919
2354,1740,CANCELLED,1704388179
2355,540,PENDING,1708912533
2356,789,CANCELLED,1706527471
2357,1015,CANCELLED,1704383755
2358,881,SHIPPED,1704126621
2359,160,SHIPPED,1708645090
2360,9,SHIPPED,1706648649
2361,1603,CANCELLED,1708360679
2362,1326,PAID,1706220797
2363,991,CANCELLED,1708371333
2364,425,PAID,1705531584
2365,493,PENDING,1706588161
2366,737,SHIPPED,1704603378
2367,354,CANCELLED,1708292792
2368,90,PENDING,1705958175
2369,186,PAID,1704674182
2370,1221,CANCELLED,1708637442
2371,1480,CANCELLED,1706668532
2372,1533,CANCELLED,1707183994
2373,1991,PENDING,1704814558
2374,971,SHIPPED,1708014399
2375,1990,PENDING,1706180937
2376,798,PENDING,1707634739
2377,826,CANCELLED,1709235156
2378,130,PENDING,1708207911
2379,343,CANCELLED,1705741535
2380,44,PENDING,1705211898
2381,964,SHIPPED,1707025121
2382,343,PENDING,1706840161
2383,775,CANCELLED,1709203346
2384,1795,PENDING,1708382297
2385,787,PAID,1707537069
2386,194,PENDING,1706137442
2387,1846,PAID,1706724786
2388,1083,CANCELLED,1705686198
2389,1800,SHIPPED,1704941658
2390,995,PAID,1708386044
2391,596,SHIPPED,1704910556
2392,546,SHIPPED,1708163817
2393,1703,PENDING,1704526032
2394,642,PAID,1707225628
2395,839,PAID,1709234380
2396,760,CANCELLED,1705147850
2397,1444,PAID,1707118206
2398,418,PAID,1705161990
2399,747,PAID,1704267278
2400,1061,CANCELLED,1707849135
2401,916,PAID,1706477129
2402,1183,PENDING,1704348532
2403,1001,PAID,1707928212
2404,1541,PENDING,1705982948
2405,1416,PAID,1707979736
2406,352,SHIPPED,1704145624
2407,1948,PENDING,1704857344
2408,1657,PENDING,1704907242
2409,358,PENDING,1706776563
2410,1092,SHIPPED,1709205824
2411,833,SHIPPED,1709249382
2412,1648,CANCELLED,1705249552
2413,1082,SHIPPED,1705187231
2414,1702,CANCELLED,1708918232
2415,291,CANCELLED,1705951372
2416,80,CANCELLED,1706115487
2417,180,PENDING,1707473623
2418,617,PENDING,1707036979
2419,536,SHIPPED,1708624834
2420,1570,PAID,1707942396
2421,589,SHIPPED,1704840141
2422,1306,CANCELLED,1707469971
2423,979,PENDING,1707764328
2424,853,SHIPPED,1705058757
2425,1613,PENDING,1707099537
2426,467,PAID,1708223275
2427,639,PENDING,1709237079
2428,1163,CANCELLED,1704555117
2429,1990,SHIPPED,1708676636
2430,1887,CANCELLED,1704768792
2431,1774,PENDING,1704981481
2432,1254,CANCELLED,1706700805
2433,360,SHIPPED,1706762128
2434,1204,SHIPPED,1707029843
2435,1472,PAID,1708416577
2436,173,PAID,1705227785
2437,711,CANCELLED,1709154232
2438,1937,SHIPPED,1704671526
2439,1099,PAID,1705276955
2440,1847,PAID,1705291044
2441,1240,SHIPPED,1704092089
2442,1390,PENDING,1708931573
2443,60,SHIPPED,1707811542
2444,9,CANCELLED,1708909644
2445,636,SHIPPED,1708306909
2446,795,PENDING,1704855604
2447,13,PAID,1704869166
2448,1556,SHIPPED,1705400011
2449,125,PAID,1706233957
2450,597,PENDING,1707950737
2451,663,PENDING,1704356615
2452,996,PENDING,1707315051
2453,121,CANCELLED,1706154943
2454,1015,PENDING,1708416285
2455,1637,PAID,1705176648
2456,890,PENDING,1708531125
2457,1692,PAID,1705121412
2458,504,SHIPPED,1707559845
2459,856,PENDING,1706925378
2460,1564,PAID,1706655911
2461,271,CANCELLED,1707316278
2462,78,PAID,1706020652
2463,465,SHIPPED,1706273675
2464,261,PENDING,1704878330
2465,742,PAID,1705324078
2466,1565,PENDING,1704781035
2467,727,SHIPPED,1709079285
2468,1554,SHIPPED,1708266237
2469,382,PAID,1705770940
2470,1361,PAID,1705164151
2471,1029,SHIPPED,1705814798
2472,1576,PAID,1705564566
2473,51,PENDING,1704470528
2474,821,PENDING,1706353575
2475,1123,PAID,1708977361
2476,488,PAID,1704203898
2477,913,PENDING,1705065923
2478,615,CANCELLED,1708857154
2479,1333,CANCELLED,1706696237
2480,1428,SHIPPED,1705721068
2481,1535,PAID,1707208958
2482,1724,PAID,1704268025
2483,1707,SHIPPED,1704483831
2484,1715,PENDING,1704845587
2485,110,PENDING,1707471773
2486,476,CANCELLED,1704081127
2487,1932,CANCELLED,1706219440
2488,13,PENDING,1708878155
2489,1848,SHIPPED,1707295861
2490,1307,PENDING,1707117181
2491,906,PENDING,1707139805
2492,352,PENDING,1704882847
2493,1369,CANCELLED,1705190614
2494,519,SHIPPED,1705635448
2495,1037,PENDING,1705377686
2496,1020,CANCELLED,1704773464
2497,265,PENDING,1706034345
2498,1352,CANCELLED,1706398465
2499,672,PENDING,1705121169
2500,659,SHIPPED,1706316464
2501,1104,SHIPPED,1707015627
2502,1588,SHIPPED,1704797860
2503,1441,CANCELLED,1707848373
2504,1518,PENDING,1704749512
2505,1329,CANCELLED,1707586953
2506,34,SHIPPED,1707145659
2507,651,SHIPPED,1706707089
2508,825,SHIPPED,1707364409
2509,798,CANCELLED,1706847739
2510,813,PENDING,1709148139
2511,1274,SHIPPED,1704378595
2512,182,CANCELLED,1705089986
2513,1625,PENDING,1709014269
2514,1884,SHIPPED,1705589318
2515,1815,SHIPPED,1704131914
2516,1212,PENDING,1709082667
2517,957,PENDING,1706939621
2518,964,CANCELLED,1706908832
2519,647,CANCELLED,1707586149
2520,683,PAID,1707349419
2521,1946,PENDING,1705381227
2522,32,PENDING,1704078963
2523,543,SHIPPED,1708898897
2524,185,PAID,1706127889
2525,529,PENDING,1709074835
2526,1357,PENDING,1708423650
2527,1672,PENDING,1706818879
2528,975,SHIPPED,1707281814
2529,225,CANCELLED,1706560156
2530,594,SHIPPED,1707325638
2531,1412,CANCELLED,1704177884
2532,1000,SHIPPED,1708260081
2533,801,PAID,1705465460
2534,220,SHIPPED,1705076572
2535,724,SHIPPED,1705961278
2536,693,PAID,1708116962
2537,1031,PAID,1707350907
2538,835,SHIPPED,1706443313
2539,1844,PENDING,1705568643
2540,1827,CANCELLED,1704283560
2541,265,SHIPPED,1704076725
2542,365,SHIPPED,1704284703
2543,1044,SHIPPED,1706940519
2544,21,CANCELLED,1705699943
2545,1092,PAID,1704127165
2546,676,SHIPPED,1704977532
2547,774,PENDING,1706871724
2548,666,CANCELLED,1708594220
2549,725,SHIPPED,1705079853
2550,1397,SHIPPED,1705506415
2551,1973,PAID,1707648705
2552,575,PAID,1706301500
2553,309,SHIPPED,1705193991
2554,359,CANCELLED,1704299085
2555,716,PENDING,1709030970
2556,1710,PENDING,1706533947
2557,1161,PAID,1707770424
2558,747,PENDING,1705544339
2559,731,PENDING,1708991301
2560,395,PAID,1706885196
2561,1596,SHIPPED,1706163693
2562,2,SHIPPED,1705151329
2563,877,PAID,1704762313
2564,1038,CANCELLED,1707407666
2565,1145,PAID,1705511757
2566,886,PENDING,1704969043
2567,817,CANCELLED,1708114763
2568,811,CANCELLED,1707779625
2569,1228,SHIPPED,1706995510
2570,1198,SHIPPED,1707156592
2571,120,CANCELLED,1706848258
2572,169,PENDING,1705977605
2573,59,SHIPPED,1705079290
2574,1592,SHIPPED,1707356227
2575,1415,CANCELLED,1708501705
2576,1644,SHIPPED,1706543639
2577,683,PENDING,1708243112
2578,1285,SHIPPED,1704698537
2579,1699,PAID,1706689576
2580,1854,PAID,1707805394
2581,439,PENDING,1704564828
2582,1310,PENDING,1705767938
2583,484,PENDING,1705928950
2584,890,CANCELLED,1705602148
2585,101,PENDING,1704973478
2586,328,PENDING,1707524604
2587,1669,CANCELLED,1709187668
2588,829,PENDING,1705662881
2589,1992,PAID,1707587099
2590,320,SHIPPED,1705185010
2591,35,SHIPPED,1708748509
2592,1775,CANCELLED,1704341373
2593,1877,CANCELLED,1708223432
2594,181,CANCELLED,1705653730
2595,1211,PAID,1707432644
2596,407,CANCELLED,1704668426
2597,656,SHIPPED,1708520056
2598,634,PENDING,1708620167
2599,1779,PENDING,1707251980
2600,1453,CANCELLED,1708031114
2601,622,PENDING,1708622546
2602,1387,PENDING,1704809220
2603,1058,SHIPPED,1704359656
2604,787,SHIPPED,1708341377
2605,496,CANCELLED,1706886378
2606,453,PENDING,1706851235
2607,1496,CANCELLED,1705839701
2608,1218,PAID,1708175290
2609,727,CANCELLED,1705136548
2610,1776,PAID,1708237985
2611,247,SHIPPED,1706547345
2612,813,PAID,1704390039
2613,1649,SHIPPED,1706193834
2614,437,PAID,1705960681
2615,1839,PENDING,1705541503
2616,196,SHIPPED,1707283781
2617,817,PENDING,1707688886
2618,716,SHIPPED,1707149205
2619,18,CANCELLED,1708503201
2620,1969,CANCELLED,1705182843
2621,684,PAID,1707100851
2622,336,CANCELLED,1707348994
2623,1932,CANCELLED,1705581188
2624,1205,PENDING,1708791966
2625,1632,PENDING,1708129609
2626,1026,PAID,1707498813
2627,907,PENDING,1706215136
2628,1851,SHIPPED,1706571492
2629,985,CANCELLED,1704625834
2630,1274,CANCELLED,1707263232
2631,1581,SHIPPED,1706617420
2632,773,CANCELLED,1707037503
2633,1502,CANCELLED,1705555793
2634,165,PAID,1704953601
2635,11,PAID,1706208237
2636,1097,PENDING,1705520263
2637,863,PAID,1708882259
2638,1437,PAID,1704327860
2639,1381,PENDING,1706704253
2640,1726,PENDING,1708351399
2641,962,SHIPPED,1708334744
2642,382,CANCELLED,1706818157
2643,321,PAID,1707512532
2644,1516,PENDING,1706656196
2645,726,PAID,1705355527
2646,188,PAID,1707523423
2647,553,CANCELLED,1707217725
2648,1463,SHIPPED,1707804013
2649,1905,CANCELLED,1707184828
2650,37,CANCELLED,1705978905
2651,408,PAID,1704072920
2652,1951,CANCELLED,1704508230
2653,612,PENDING,1706490439
2654,691,CANCELLED,1707533569
2655,710,SHIPPED,1706747848
2656,756,PENDING,1706029198
2657,1897,CANCELLED,1704359551
2658,226,PENDING,1706668656
2659,1305,PENDING,1704860712
2660,611,PAID,1709189619
2661,198,PENDING,1706355561
