product_id,name,category,price,stock
876,Product 876,clothing,36.77,370
877,Product 877,books,457.76,192
878,Product 878,sports,208.81,895
879,Product 879,toys,250.34,974
880,Product 880,electronics,349.06,90
881,Product 881,toys,410.07,833
882,Product 882,sports,494.24,77
883,Product 883,sports,65.83,680
884,Product 884,electronics,203.85,873
885,Product 885,electronics,437.7,531
886,Product 886,clothing,64.47,42
887,Product 887,clothing,74.01,136
888,Product 888,sports,424.41,111
889,Product 889,home,379.4,953
890,Product 890,books,461.34,228
891,Product 891,sports,225.35,333
892,Product 892,home,425.67,147
893,Product 893,sports,287.45,136
894,Product 894,toys,179.36,967
895,Product 895,toys,171.3,429
896,Product 896,books,152.19,514
897,Product 897,electronics,45.62,803
898,Product 898,sports,417.27,160
899,Product 899,electronics,425.06,726
900,Product 900,clothing,25.5,512
901,Product 901,sports,254.55,903
902,Product 902,toys,418.3,540
903,Product 903,electronics,67.36,188
904,Product 904,sports,302.8,218
905,Product 905,sports,423.45,369
906,Product 906,home,150.99,992
907,Product 907,clothing,291.36,54
908,Product 908,toys,422.03,172
909,Product 909,clothing,30.89,127
910,Product 910,books,434.6,560
911,Product 911,books,432.6,329
912,Product 912,books,159.7,796
913,Product 913,electronics,269.56,156
914,Product 914,toys,7.4,52
915,Product 915,clothing,295.84,744
916,Product 916,toys,288.33,902
917,Product 917,home,175.01,883
918,Product 918,toys,9.46,810
919,Product 919,clothing,399.49,977
920,Product 920,toys,15.98,290
921,Product 921,home,254.74,624
922,Product 922,home,356.27,453
923,Product 923,home,363.0,34
924,Product 924,electronics,17.16,37
925,Product 925,electronics,45.89,393
926,Product 926,books,279.31,664
927,Product 927,electronics,245.04,413
928,Product 928,clothing,375.31,233
929,Product 929,toys,487.35,686
930,Product 930,home,67.85,614
931,Product 931,books,363.94,186
932,Product 932,clothing,231.22,583
933,Product 933,home,118.82,40
934,Product 934,electronics,306.81,741
935,Product 935,books,81.7,258
936,Product 936,home,221.68,190
937,Product 937,clothing,493.46,820
938,Product 938,electronics,414.37,746
939,Product 939,sports,221.97,534
940,Product 940,toys,112.38,125
941,Product 941,home,124.46,732
942,Product 942,electronics,328.05,188
943,Product 943,toys,72.81,826
944,Product 944,clothing,381.01,302
945,Product 945,home,208.23,163
946,Product 946,books,171.74,477
947,Product 947,toys,342.68,462
948,Product 948,electronics,163.2,525
949,Product 949,electronics,401.99,55
950,Product 950,clothing,398.27,999
951,Product 951,electronics,88.09,179
952,Product 952,electronics,256.81,337
953,Product 953,toys,467.0,682
954,Product 954,clothing,420.03,439
955,Product 955,sports,273.5,416
956,Product 956,books,491.31,854
957,Product 957,clothing,462.09,829
958,Product 958,electronics,227.37,375
959,Product 959,electronics,66.81,278
960,Product 960,books,297.33,938
961,Product 961,electronics,494.55,75
962,Product 962,toys,115.17,827
963,Product 963,electronics,206.97,167
964,Product 964,home,434.7,142
965,Product 965,books,365.4,893
966,Product 966,electronics,147.81,937
967,Product 967,books,499.08,744
968,Product 968,clothing,55.29,195
969,Product 969,sports,97.91,847
970,Product 970,books,358.71,620
971,Product 971,clothing,134.74,543
972,Product 972,sports,413.6,774
973,Product 973,clothing,223.07,765
974,Product 974,home,11.95,750
975,Product 975,books,393.06,447
976,Product 976,electronics,362.51,853
977,Product 977,clothing,314.21,615
978,Product 978,electronics,498.7,761
979,Product 979,sports,256.14,835
980,Product 980,electronics,239.95,974
981,Product 981,home,239.87,126
982,Product 982,sports,284.5,111
983,Product 983,toys,57.67,219
984,Product 984,toys,82.72,743
985,Product 985,clothing,23.64,234
986,Product 986,electronics,363.33,84
987,Product 987,home,486.59,137
988,Product 988,electronics,436.99,127
989,Product 989,toys,250.3,243
990,Product 990,clothing,133.18,63
991,Product 991,electronics,139.57,57
992,Product 992,sports,401.26,830
993,Product 993,electronics,334.7,921
994,Product 994,toys,11.64,249
995,Product 995,clothing,429.52,952
996,Product 996,toys,453.77,778
997,Product 997,clothing,406.14,806
998,Product 998,electronics,294.08,118
999,Product 999,toys,49.05,659
1000,Product 1000,sports,207.57,435
