delivery_id,order_id,driver_id,estimated_minutes,actual_minutes
3916,3916,685,54,23
3917,3917,339,16,70
3918,3918,136,30,45
3919,3919,335,14,57
3920,3920,605,56,75
3921,3921,709,35,65
3922,3922,352,38,51
3923,3923,867,48,64
3924,3924,527,11,43
3925,3925,984,40,52
3926,3926,771,23,33
3927,3927,733,20,21
3928,3928,962,52,36
3929,3929,87,54,25
3930,3930,516,37,30
3931,3931,471,52,49
3932,3932,5,17,35
3933,3933,833,54,51
3934,3934,854,27,62
3935,3935,704,15,30
3936,3936,358,44,43
3937,3937,14,59,12
3938,3938,655,49,71
3939,3939,89,45,49
3940,3940,401,17,63
3941,3941,966,43,49
3942,3942,263,33,68
3943,3943,320,43,41
3944,3944,582,55,37
3945,3945,604,10,76
3946,3946,958,41,31
3947,3947,389,23,61
3948,3948,701,21,36
3949,3949,40,52,11
3950,3950,493,19,71
3951,3951,806,39,28
3952,3952,601,44,54
3953,3953,197,14,64
3954,3954,551,41,13
3955,3955,426,28,49
3956,3956,650,45,80
3957,3957,61,15,74
3958,3958,432,13,50
3959,3959,386,22,60
3960,3960,845,17,20
3961,3961,180,12,30
3962,3962,520,45,43
3963,3963,996,15,36
3964,3964,68,37,68
3965,3965,727,31,48
3966,3966,314,35,64
3967,3967,126,38,44
3968,3968,980,36,68
3969,3969,315,56,68
3970,3970,276,24,17
3971,3971,346,14,73
3972,3972,992,37,43
3973,3973,705,37,66
3974,3974,552,27,21
3975,3975,789,56,40
3976,3976,733,32,76
3977,3977,183,12,54
3978,3978,450,17,45
3979,3979,659,49,64
3980,3980,800,41,25
3981,3981,190,18,72
3982,3982,355,56,27
3983,3983,885,18,67
3984,3984,946,60,13
3985,3985,76,56,58
3986,3986,650,33,10
3987,3987,239,44,58
3988,3988,580,13,25
3989,3989,737,29,62
3990,3990,714,60,14
3991,3991,162,30,71
3992,3992,652,56,56
3993,3993,595,46,33
3994,3994,956,19,26
3995,3995,907,34,65
3996,3996,712,19,40
3997,3997,861,35,13
3998,3998,492,30,33
3999,3999,253,41,27
4000,4000,817,35,78
4001,4001,53,29,79
4002,4002,156,52,10
4003,4003,241,29,15
4004,4004,851,17,27
4005,4005,357,21,65
4006,4006,749,34,38
4007,4007,574,33,33
4008,4008,214,13,21
4009,4009,602,13,34
4010,4010,228,49,80
4011,4011,108,29,45
4012,4012,437,45,39
4013,4013,932,11,30
4014,4014,892,57,67
4015,4015,98,50,66
4016,4016,203,15,38
4017,4017,17,53,20
4018,4018,255,48,48
4019,4019,412,47,70
4020,4020,716,26,72
4021,4021,438,50,38
4022,4022,786,56,19
4023,4023,213,43,76
4024,4024,905,59,57
4025,4025,733,19,26
4026,4026,669,16,45
4027,4027,589,51,47
4028,4028,14,54,55
4029,4029,958,19,14
4030,4030,538,37,29
4031,4031,932,27,67
4032,4032,727,29,71
4033,4033,534,15,75
4034,4034,346,47,11
4035,4035,14,17,64
4036,4036,483,59,72
4037,4037,611,39,54
4038,4038,26,44,53
4039,4039,489,24,27
4040,4040,508,15,34
4041,4041,939,32,21
4042,4042,64,32,26
4043,4043,441,53,30
4044,4044,827,36,66
4045,4045,794,31,35
4046,4046,756,55,72
4047,4047,226,29,63
4048,4048,837,31,51
4049,4049,516,54,56
4050,4050,749,13,65
4051,4051,678,30,11
4052,4052,325,44,31
4053,4053,356,20,31
4054,4054,48,38,74
4055,4055,57,46,76
4056,4056,764,46,37
4057,4057,905,32,56
4058,4058,532,31,10
4059,4059,925,33,52
4060,4060,616,42,37
4061,4061,436,15,69
4062,4062,968,25,53
4063,4063,892,34,56
4064,4064,917,16,62
4065,4065,239,25,47
4066,4066,650,11,59
4067,4067,683,49,15
4068,4068,565,46,77
4069,4069,121,45,36
4070,4070,30,49,75
4071,4071,500,32,32
4072,4072,573,58,54
4073,4073,461,60,53
4074,4074,540,22,27
4075,4075,894,33,37
4076,4076,287,10,73
4077,4077,81,45,27
4078,4078,435,31,44
4079,4079,336,56,79
4080,4080,259,39,27
4081,4081,805,49,18
4082,4082,353,31,65
4083,4083,712,11,34
4084,4084,121,26,68
4085,4085,11,59,34
4086,4086,811,50,43
4087,4087,451,53,60
4088,4088,343,51,62
4089,4089,367,55,61
4090,4090,878,53,17
4091,4091,979,10,22
4092,4092,925,48,13
4093,4093,748,31,58
4094,4094,65,21,47
4095,4095,573,24,65
4096,4096,170,43,32
4097,4097,451,27,49
4098,4098,294,25,18
4099,4099,395,60,38
4100,4100,950,21,39
4101,4101,415,21,13
4102,4102,838,23,30
4103,4103,147,57,35
4104,4104,396,32,22
4105,4105,982,27,80
4106,4106,419,23,52
4107,4107,947,15,48
4108,4108,537,29,11
4109,4109,120,26,75
4110,4110,365,49,40
4111,4111,432,14,35
4112,4112,331,44,25
4113,4113,704,52,70
4114,4114,59,49,59
4115,4115,806,11,46
4116,4116,211,10,43
4117,4117,638,19,46
4118,4118,965,53,44
4119,4119,250,31,62
4120,4120,538,29,61
4121,4121,670,30,32
4122,4122,933,35,68
4123,4123,666,47,77
4124,4124,662,27,63
4125,4125,628,11,51
4126,4126,147,58,53
4127,4127,19,15,15
4128,4128,934,34,19
4129,4129,396,17,34
4130,4130,494,57,43
4131,4131,440,53,30
4132,4132,369,50,24
4133,4133,56,36,19
4134,4134,91,24,72
4135,4135,935,46,34
4136,4136,480,60,79
4137,4137,946,42,47
4138,4138,253,49,40
4139,4139,592,28,36
4140,4140,298,11,53
4141,4141,72,52,41
4142,4142,108,59,47
4143,4143,844,52,12
4144,4144,834,17,11
4145,4145,398,54,39
4146,4146,627,35,49
4147,4147,57,41,57
4148,4148,824,60,23
4149,4149,733,48,65
4150,4150,892,38,28
4151,4151,935,49,34
4152,4152,184,26,66
4153,4153,804,42,37
4154,4154,323,33,56
4155,4155,907,15,78
4156,4156,505,51,30
4157,4157,876,14,24
4158,4158,5,43,16
4159,4159,910,14,40
4160,4160,961,53,77
4161,4161,915,30,10
4162,4162,462,51,68
4163,4163,178,42,70
4164,4164,980,45,44
4165,4165,871,39,72
4166,4166,241,49,24
4167,4167,741,45,70
4168,4168,965,10,47
4169,4169,933,10,25
4170,4170,500,19,64
4171,4171,916,48,30
4172,4172,891,54,75
4173,4173,559,19,36
4174,4174,933,21,54
4175,4175,888,11,52
4176,4176,106,50,46
4177,4177,610,15,21
4178,4178,30,23,75
4179,4179,762,24,47
4180,4180,528,11,12
4181,4181,684,41,15
4182,4182,525,55,32
4183,4183,847,12,49
4184,4184,692,23,50
4185,4185,484,15,26
4186,4186,218,59,49
4187,4187,297,11,19
4188,4188,671,31,64
4189,4189,131,10,76
4190,4190,749,34,15
4191,4191,728,41,20
4192,4192,715,11,46
4193,4193,779,59,35
4194,4194,245,17,17
4195,4195,284,19,43
4196,4196,539,30,74
4197,4197,784,13,79
4198,4198,632,23,69
4199,4199,688,26,11
4200,4200,133,52,26
4201,4201,433,48,65
4202,4202,327,23,79
4203,4203,792,16,54
4204,4204,765,37,37
4205,4205,613,24,24
4206,4206,129,42,65
4207,4207,437,39,76
4208,4208,356,43,32
4209,4209,104,14,23
4210,4210,797,60,42
4211,4211,327,58,74
4212,4212,704,58,72
4213,4213,711,27,73
4214,4214,946,35,41
4215,4215,152,43,52
4216,4216,151,45,78
4217,4217,624,38,35
4218,4218,146,33,56
4219,4219,832,25,57
4220,4220,261,39,36
4221,4221,5,29,15
4222,4222,191,60,64
4223,4223,112,32,67
4224,4224,191,21,41
4225,4225,556,39,43
4226,4226,294,22,48
4227,4227,488,34,31
4228,4228,695,44,72
4229,4229,902,56,62
4230,4230,676,35,70
4231,4231,270,21,20
4232,4232,531,45,14
4233,4233,612,16,66
4234,4234,944,31,37
4235,4235,487,13,77
4236,4236,806,36,26
4237,4237,703,59,25
4238,4238,989,48,60
4239,4239,938,14,50
4240,4240,201,33,30
4241,4241,990,17,42
4242,4242,508,58,16
4243,4243,478,50,37
4244,4244,423,43,60
4245,4245,318,54,67
4246,4246,961,27,65
4247,4247,841,10,11
4248,4248,684,26,80
4249,4249,730,56,48
4250,4250,449,53,26
4251,4251,78,46,45
4252,4252,922,38,20
4253,4253,359,51,49
4254,4254,858,21,62
4255,4255,404,58,61
4256,4256,33,38,39
4257,4257,966,16,65
4258,4258,575,51,24
4259,4259,924,55,29
4260,4260,441,18,15
4261,4261,578,50,46
4262,4262,976,19,56
4263,4263,750,42,38
4264,4264,121,28,74
4265,4265,509,26,20
4266,4266,240,23,18
4267,4267,470,47,51
4268,4268,22,55,60
4269,4269,974,37,53
4270,4270,439,18,77
4271,4271,426,36,79
4272,4272,986,11,58
4273,4273,913,41,38
4274,4274,864,46,26
4275,4275,500,21,38
4276,4276,968,19,33
4277,4277,686,16,50
4278,4278,949,15,16
4279,4279,438,12,28
4280,4280,321,57,72
4281,4281,523,14,23
4282,4282,692,56,57
4283,4283,157,15,73
4284,4284,613,33,39
4285,4285,717,60,62
4286,4286,411,10,67
4287,4287,140,15,49
4288,4288,376,59,29
4289,4289,797,43,63
4290,4290,826,15,42
4291,4291,368,20,43
4292,4292,537,60,12
4293,4293,124,30,78
4294,4294,212,39,73
4295,4295,540,14,79
4296,4296,600,53,20
4297,4297,550,15,10
4298,4298,13,58,10
4299,4299,83,18,80
4300,4300,499,44,25
4301,4301,606,30,14
4302,4302,335,53,21
4303,4303,326,19,50
4304,4304,51,12,74
4305,4305,328,34,55
4306,4306,499,48,69
4307,4307,325,26,33
4308,4308,552,36,11
4309,4309,226,51,78
4310,4310,887,33,59
4311,4311,913,41,29
4312,4312,911,35,34
4313,4313,10,49,73
4314,4314,106,55,14
4315,4315,425,47,78
4316,4316,14,17,48
4317,4317,589,60,23
4318,4318,42,25,61
4319,4319,535,52,80
4320,4320,300,24,16
4321,4321,543,10,79
4322,4322,30,12,35
4323,4323,235,45,54
4324,4324,163,25,31
4325,4325,910,22,74
4326,4326,852,27,39
4327,4327,70,47,63
4328,4328,202,24,59
4329,4329,212,14,74
4330,4330,166,37,42
4331,4331,317,13,66
4332,4332,809,21,51
4333,4333,116,54,48
4334,4334,221,34,27
4335,4335,516,10,41
4336,4336,793,34,36
4337,4337,931,57,76
4338,4338,881,37,35
4339,4339,610,56,63
4340,4340,292,38,37
4341,4341,582,24,44
4342,4342,192,35,61
4343,4343,383,49,71
4344,4344,823,58,30
4345,4345,216,14,59
4346,4346,366,25,24
4347,4347,461,55,48
4348,4348,481,29,41
4349,4349,497,41,77
4350,4350,779,22,77
4351,4351,931,57,26
4352,4352,73,40,52
4353,4353,860,30,60
4354,4354,937,29,38
4355,4355,27,53,17
4356,4356,204,45,15
4357,4357,499,15,37
4358,4358,23,38,25
4359,4359,259,38,19
4360,4360,5,48,16
4361,4361,447,39,25
4362,4362,921,49,18
4363,4363,890,40,73
4364,4364,628,49,11
4365,4365,135,40,46
4366,4366,857,40,27
4367,4367,105,30,29
4368,4368,818,49,71
4369,4369,10,59,47
4370,4370,435,49,69
4371,4371,630,33,43
4372,4372,57,45,35
4373,4373,716,35,32
4374,4374,845,22,14
4375,4375,66,14,29
4376,4376,684,23,38
4377,4377,31,17,41
4378,4378,868,27,57
4379,4379,569,28,25
4380,4380,971,36,31
4381,4381,833,55,41
4382,4382,113,24,63
4383,4383,330,17,59
4384,4384,7,11,64
4385,4385,46,59,44
4386,4386,438,30,30
4387,4387,321,54,66
4388,4388,990,23,20
4389,4389,353,12,24
4390,4390,862,27,71
4391,4391,41,56,38
4392,4392,961,53,63
4393,4393,751,18,62
4394,4394,35,34,10
4395,4395,559,31,70
4396,4396,852,37,27
4397,4397,658,38,57
4398,4398,613,18,14
4399,4399,446,13,18
4400,4400,710,55,12
4401,4401,523,45,10
4402,4402,419,36,56
4403,4403,817,39,64
4404,4404,767,42,60
4405,4405,751,15,57
4406,4406,521,60,32
4407,4407,213,50,12
4408,4408,986,21,11
4409,4409,50,37,75
4410,4410,873,43,10
4411,4411,186,35,78
4412,4412,309,54,31
4413,4413,268,31,61
4414,4414,367,46,15
4415,4415,165,52,12
4416,4416,945,22,76
4417,4417,405,47,66
4418,4418,855,52,79
4419,4419,640,49,28
4420,4420,515,23,17
4421,4421,723,10,20
4422,4422,757,59,62
4423,4423,664,18,71
4424,4424,205,49,26
4425,4425,946,51,66
4426,4426,325,52,12
4427,4427,32,30,40
4428,4428,797,46,13
4429,4429,117,44,64
4430,4430,860,54,24
4431,4431,416,50,28
4432,4432,985,45,70
4433,4433,343,53,22
4434,4434,824,23,74
4435,4435,897,30,17
4436,4436,38,16,27
4437,4437,165,55,38
4438,4438,420,34,67
4439,4439,233,45,65
4440,4440,930,52,53
4441,4441,720,54,62
4442,4442,658,46,22
4443,4443,588,57,56
4444,4444,524,11,45
4445,4445,389,36,50
4446,4446,981,53,70
4447,4447,977,27,41
4448,4448,145,42,52
4449,4449,197,15,19
4450,4450,915,24,27
4451,4451,374,46,66
4452,4452,86,53,68
4453,4453,684,44,36
4454,4454,541,52,68
4455,4455,550,33,62
4456,4456,400,18,38
4457,4457,660,43,70
4458,4458,59,21,80
4459,4459,958,13,14
4460,4460,67,53,58
4461,4461,603,36,51
4462,4462,961,52,44
4463,4463,701,38,10
4464,4464,800,37,38
4465,4465,433,15,21
4466,4466,585,40,64
4467,4467,689,48,20
4468,4468,307,40,40
4469,4469,374,57,60
4470,4470,975,42,46
4471,4471,30,37,33
4472,4472,654,14,60
4473,4473,348,25,43
4474,4474,660,29,14
4475,4475,738,47,51
4476,4476,88,45,22
4477,4477,637,49,46
4478,4478,837,14,31
4479,4479,495,57,31
4480,4480,640,29,74
4481,4481,770,10,34
4482,4482,146,27,77
4483,4483,418,31,78
4484,4484,431,25,42
4485,4485,872,28,39
4486,4486,933,47,41
4487,4487,167,32,66
4488,4488,393,43,74
4489,4489,685,44,14
4490,4490,533,22,29
4491,4491,306,13,29
4492,4492,774,14,75
4493,4493,362,46,20
4494,4494,268,52,43
4495,4495,236,36,58
4496,4496,728,51,29
4497,4497,376,41,79
4498,4498,787,27,15
4499,4499,475,17,48
4500,4500,599,27,59
4501,4501,528,45,53
4502,4502,153,39,20
4503,4503,935,49,69
4504,4504,101,13,29
4505,4505,177,37,78
4506,4506,646,48,73
4507,4507,534,38,55
4508,4508,438,17,18
4509,4509,402,29,51
4510,4510,234,53,66
4511,4511,908,58,27
4512,4512,856,45,23
4513,4513,45,27,22
4514,4514,576,49,16
4515,4515,907,60,14
4516,4516,652,50,12
4517,4517,179,24,13
4518,4518,394,19,65
4519,4519,666,55,16
4520,4520,952,31,10
4521,4521,393,10,68
4522,4522,479,42,34
4523,4523,80,15,29
4524,4524,770,29,75
4525,4525,838,33,10
4526,4526,115,54,54
4527,4527,990,60,59
4528,4528,596,33,58
4529,4529,656,49,71
4530,4530,685,19,42
4531,4531,849,28,50
4532,4532,691,18,71
4533,4533,812,46,34
4534,4534,741,52,50
4535,4535,6,53,35
4536,4536,726,25,22
4537,4537,602,27,77
4538,4538,560,59,23
4539,4539,635,40,54
4540,4540,910,21,72
4541,4541,72,29,76
4542,4542,898,53,65
4543,4543,184,50,48
4544,4544,299,13,46
4545,4545,100,54,28
4546,4546,128,11,72
4547,4547,661,57,25
4548,4548,933,30,12
4549,4549,942,50,23
4550,4550,632,28,38
4551,4551,296,35,25
4552,4552,801,24,59
4553,4553,681,21,25
4554,4554,820,39,27
4555,4555,248,28,46
4556,4556,327,36,56
4557,4557,737,55,27
4558,4558,360,51,68
4559,4559,279,12,11
4560,4560,4,46,20
4561,4561,140,59,61
4562,4562,439,44,29
4563,4563,286,33,38
4564,4564,807,45,70
4565,4565,61,22,62
4566,4566,965,60,64
4567,4567,111,19,67
4568,4568,118,16,52
4569,4569,874,30,37
4570,4570,330,32,42
4571,4571,226,34,29
4572,4572,989,40,45
4573,4573,257,47,77
4574,4574,669,39,50
4575,4575,701,36,26
4576,4576,740,48,53
4577,4577,84,34,30
4578,4578,553,35,18
4579,4579,57,54,36
4580,4580,43,52,51
4581,4581,426,29,73
4582,4582,322,39,44
4583,4583,179,37,24
4584,4584,513,14,77
4585,4585,102,47,50
4586,4586,26,40,58
4587,4587,232,51,40
4588,4588,193,53,31
4589,4589,377,11,50
4590,4590,898,12,39
4591,4591,577,13,41
4592,4592,258,46,45
4593,4593,286,30,16
4594,4594,163,23,58
4595,4595,519,45,71
4596,4596,627,33,75
4597,4597,208,33,45
4598,4598,190,39,32
4599,4599,464,40,28
4600,4600,107,45,67
4601,4601,685,19,19
4602,4602,823,16,72
4603,4603,171,11,28
4604,4604,392,40,31
4605,4605,694,55,14
4606,4606,91,26,24
4607,4607,64,22,64
4608,4608,608,22,48
4609,4609,643,12,16
4610,4610,988,43,54
4611,4611,588,14,20
4612,4612,755,54,13
4613,4613,624,51,39
4614,4614,21,42,62
4615,4615,291,18,12
4616,4616,207,54,39
4617,4617,367,25,60
4618,4618,578,27,57
4619,4619,592,52,10
4620,4620,572,49,51
4621,4621,640,55,27
4622,4622,228,35,23
4623,4623,737,23,41
4624,4624,366,35,35
4625,4625,434,35,69
4626,4626,337,41,75
4627,4627,583,26,41
4628,4628,598,58,65
4629,4629,552,52,19
4630,4630,33,29,40
4631,4631,381,53,63
4632,4632,963,25,60
4633,4633,835,32,63
4634,4634,396,34,40
4635,4635,48,38,34
4636,4636,751,46,74
4637,4637,854,17,59
4638,4638,192,30,39
4639,4639,228,20,68
4640,4640,835,50,34
4641,4641,674,20,59
4642,4642,745,41,45
4643,4643,456,10,61
4644,4644,704,35,24
4645,4645,318,14,31
4646,4646,383,42,52
4647,4647,246,26,38
4648,4648,969,36,32
4649,4649,903,40,41
4650,4650,66,43,60
4651,4651,460,45,63
4652,4652,129,27,74
4653,4653,946,16,52
4654,4654,764,19,26
4655,4655,756,45,66
4656,4656,424,56,60
4657,4657,271,39,35
4658,4658,813,26,25
4659,4659,919,42,19
4660,4660,586,16,74
4661,4661,985,30,35
4662,4662,434,40,60
4663,4663,433,14,78
4664,4664,842,21,42
4665,4665,263,23,26
4666,4666,112,22,45
4667,4667,378,49,73
4668,4668,219,38,36
4669,4669,185,59,48
4670,4670,956,51,56
4671,4671,427,15,25
4672,4672,287,48,73
4673,4673,197,25,75
4674,4674,694,11,60
4675,4675,446,24,77
4676,4676,9,37,20
4677,4677,297,49,16
4678,4678,127,28,20
4679,4679,489,43,16
4680,4680,655,43,68
4681,4681,314,19,65
4682,4682,672,19,79
4683,4683,926,32,24
4684,4684,898,40,71
4685,4685,916,57,17
4686,4686,409,21,18
4687,4687,599,18,61
4688,4688,233,38,44
4689,4689,7,18,60
4690,4690,629,41,69
4691,4691,921,26,71
4692,4692,892,29,12
4693,4693,652,49,52
4694,4694,828,17,76
4695,4695,82,54,36
4696,4696,597,45,59
4697,4697,640,53,69
4698,4698,467,18,42
4699,4699,63,15,26
4700,4700,555,30,22
4701,4701,800,22,16
4702,4702,587,58,17
4703,4703,87,46,50
4704,4704,680,34,52
4705,4705,779,11,43
4706,4706,576,20,51
4707,4707,207,14,60
4708,4708,732,41,16
4709,4709,137,11,75
4710,4710,894,16,50
4711,4711,486,30,42
4712,4712,180,18,77
4713,4713,925,51,74
4714,4714,530,39,35
4715,4715,433,33,51
4716,4716,454,23,64
4717,4717,798,19,41
4718,4718,655,11,76
4719,4719,400,38,12
4720,4720,274,23,73
4721,4721,301,36,22
4722,4722,20,13,27
4723,4723,445,53,41
4724,4724,933,14,25
4725,4725,764,13,74
4726,4726,505,52,42
4727,4727,241,29,17
4728,4728,740,52,55
4729,4729,227,56,67
4730,4730,407,18,76
4731,4731,624,47,11
4732,4732,682,51,41
4733,4733,1000,12,65
4734,4734,857,58,15
4735,4735,178,34,11
4736,4736,176,11,33
4737,4737,295,15,66
4738,4738,880,51,25
4739,4739,253,37,46
4740,4740,646,15,68
4741,4741,325,47,26
4742,4742,893,52,46
4743,4743,808,28,27
4744,4744,124,34,40
4745,4745,221,37,18
4746,4746,447,47,54
4747,4747,396,54,20
4748,4748,151,40,24
4749,4749,605,22,42
4750,4750,190,51,55
4751,4751,290,25,21
4752,4752,612,48,73
4753,4753,210,26,44
4754,4754,361,57,51
4755,4755,278,51,68
4756,4756,182,46,50
4757,4757,492,17,23
4758,4758,230,58,16
4759,4759,447,58,18
4760,4760,171,46,36
4761,4761,303,42,16
4762,4762,714,54,67
4763,4763,275,17,58
4764,4764,576,57,11
4765,4765,721,43,25
4766,4766,763,48,29
4767,4767,843,28,60
4768,4768,85,58,74
4769,4769,390,28,39
4770,4770,400,37,73
4771,4771,51,12,49
4772,4772,211,31,21
4773,4773,658,43,39
4774,4774,229,39,69
4775,4775,432,30,22
4776,4776,998,16,48
4777,4777,453,43,66
4778,4778,745,18,62
4779,4779,165,23,32
4780,4780,305,50,42
4781,4781,980,22,32
4782,4782,891,35,17
4783,4783,328,50,76
4784,4784,690,13,23
4785,4785,406,58,45
4786,4786,418,19,45
4787,4787,415,60,18
4788,4788,871,22,32
4789,4789,914,37,43
4790,4790,52,53,59
4791,4791,772,40,39
4792,4792,977,55,80
4793,4793,664,20,48
4794,4794,999,51,71
4795,4795,569,41,33
4796,4796,115,32,58
4797,4797,837,38,59
4798,4798,250,30,45
4799,4799,233,31,22
4800,4800,190,18,11
4801,4801,445,46,27
4802,4802,455,29,24
4803,4803,193,60,50
4804,4804,673,55,67
4805,4805,591,16,49
4806,4806,856,28,32
4807,4807,393,46,38
4808,4808,449,28,16
4809,4809,54,18,10
4810,4810,48,19,14
4811,4811,804,26,61
4812,4812,296,17,26
4813,4813,459,21,48
4814,4814,39,18,64
4815,4815,847,29,30
4816,4816,927,42,56
4817,4817,921,32,78
4818,4818,927,19,57
4819,4819,943,27,41
4820,4820,832,22,71
4821,4821,797,58,40
4822,4822,800,12,59
4823,4823,288,28,75
4824,4824,666,29,69
4825,4825,186,32,22
4826,4826,380,58,22
4827,4827,992,55,29
4828,4828,59,20,28
4829,4829,400,13,71
4830,4830,740,28,14
4831,4831,866,22,41
4832,4832,301,42,69
4833,4833,418,32,51
4834,4834,627,52,38
4835,4835,835,32,32
4836,4836,591,10,27
4837,4837,818,42,21
4838,4838,971,38,50
4839,4839,843,10,75
4840,4840,708,20,65
4841,4841,532,39,68
4842,4842,501,15,18
4843,4843,615,44,36
4844,4844,387,22,29
4845,4845,475,27,60
4846,4846,242,21,74
4847,4847,817,21,59
4848,4848,349,47,75
4849,4849,243,45,65
4850,4850,950,41,39
4851,4851,489,45,27
4852,4852,311,59,36
4853,4853,891,28,75
4854,4854,267,25,49
4855,4855,964,41,28
4856,4856,357,14,74
4857,4857,408,11,41
4858,4858,444,20,30
4859,4859,737,44,10
4860,4860,615,22,61
4861,4861,708,18,37
4862,4862,67,12,68
4863,4863,626,30,32
4864,4864,862,36,54
4865,4865,644,33,38
4866,4866,253,40,19
4867,4867,65,32,35
4868,4868,268,34,63
4869,4869,497,18,48
4870,4870,422,11,68
4871,4871,865,36,64
4872,4872,962,11,67
4873,4873,868,34,47
4874,4874,670,54,49
4875,4875,92,52,58
4876,4876,477,49,32
4877,4877,891,38,67
4878,4878,42,49,64
4879,4879,664,59,32
4880,4880,784,30,13
4881,4881,334,57,65
4882,4882,929,20,20
4883,4883,419,46,30
4884,4884,817,31,15
4885,4885,776,39,58
4886,4886,791,16,51
4887,4887,605,13,27
4888,4888,660,58,45
4889,4889,149,46,50
4890,4890,511,33,75
4891,4891,849,40,42
4892,4892,94,30,58
4893,4893,23,35,31
4894,4894,9,46,13
4895,4895,79,28,23
4896,4896,742,22,45
4897,4897,692,52,37
4898,4898,580,14,68
4899,4899,8,25,56
4900,4900,222,37,15
4901,4901,527,45,26
4902,4902,212,16,67
4903,4903,285,40,65
4904,4904,851,39,77
4905,4905,119,42,29
4906,4906,707,49,24
4907,4907,86,28,27
4908,4908,122,40,24
4909,4909,953,51,67
4910,4910,748,45,16
4911,4911,152,34,47
4912,4912,80,40,25
4913,4913,400,15,20
4914,4914,611,32,72
4915,4915,129,20,27
4916,4916,197,54,67
4917,4917,732,44,69
4918,4918,511,14,18
4919,4919,380,39,37
4920,4920,472,55,10
4921,4921,478,27,39
4922,4922,832,22,50
4923,4923,487,43,23
4924,4924,128,10,34
4925,4925,655,29,11
4926,4926,664,11,72
4927,4927,836,22,22
4928,4928,939,30,56
4929,4929,834,58,24
4930,4930,451,26,61
4931,4931,399,34,54
4932,4932,650,42,77
4933,4933,736,37,46
4934,4934,724,15,31
4935,4935,459,25,32
4936,4936,909,60,52
4937,4937,127,17,51
4938,4938,260,34,52
4939,4939,185,24,41
4940,4940,775,48,34
4941,4941,274,16,40
4942,4942,342,39,77
4943,4943,789,60,41
4944,4944,384,43,40
4945,4945,328,11,26
4946,4946,413,28,34
4947,4947,707,37,60
4948,4948,851,28,46
4949,4949,311,36,48
4950,4950,219,44,36
4951,4951,665,15,25
4952,4952,958,59,21
4953,4953,285,51,27
4954,4954,497,34,52
4955,4955,61,35,25
4956,4956,618,38,69
4957,4957,216,51,21
4958,4958,358,52,36
4959,4959,633,43,71
4960,4960,990,58,63
4961,4961,829,48,42
4962,4962,595,57,59
4963,4963,394,52,43
4964,4964,896,46,16
4965,4965,46,21,30
4966,4966,367,20,11
4967,4967,498,57,37
4968,4968,967,33,79
4969,4969,599,37,58
4970,4970,558,18,68
4971,4971,590,45,35
4972,4972,548,50,19
4973,4973,543,44,70
4974,4974,240,26,45
4975,4975,621,54,66
4976,4976,871,13,43
4977,4977,449,41,34
4978,4978,588,33,69
4979,4979,20,49,24
4980,4980,450,33,33
4981,4981,996,24,56
4982,4982,914,11,66
4983,4983,546,20,55
4984,4984,40,43,78
4985,4985,817,18,43
4986,4986,110,18,12
4987,4987,523,19,49
4988,4988,321,37,65
4989,4989,577,30,47
4990,4990,110,17,62
4991,4991,182,44,14
4992,4992,479,26,53
4993,4993,264,37,31
4994,4994,124,12,61
4995,4995,687,48,79
4996,4996,704,54,59
4997,4997,906,25,28
4998,4998,198,14,75
4999,4999,730,33,76
5000,5000,250,31,47
5001,5001,226,59,21
5002,5002,553,26,61
5003,5003,21,25,55
5004,5004,228,54,47
5005,5005,566,37,41
5006,5006,862,24,24
5007,5007,400,59,66
5008,5008,783,46,46
5009,5009,187,38,76
5010,5010,394,25,53
5011,5011,618,35,65
5012,5012,893,47,38
5013,5013,717,35,52
5014,5014,794,16,33
5015,5015,721,15,38
5016,5016,546,59,40
5017,5017,493,16,50
5018,5018,388,14,54
5019,5019,539,55,66
5020,5020,918,25,18
5021,5021,986,50,74
5022,5022,782,26,44
5023,5023,672,39,63
5024,5024,98,18,46
5025,5025,922,18,60
5026,5026,454,50,56
5027,5027,451,16,51
5028,5028,526,48,13
5029,5029,423,21,16
5030,5030,627,33,25
5031,5031,621,57,49
5032,5032,508,28,44
5033,5033,20,20,31
5034,5034,568,33,79
5035,5035,195,60,43
5036,5036,207,33,51
5037,5037,222,17,65
5038,5038,594,17,20
5039,5039,577,47,75
5040,5040,149,43,37
5041,5041,97,21,42
5042,5042,183,47,24
5043,5043,572,16,23
5044,5044,594,25,20
5045,5045,977,42,35
5046,5046,567,16,78
5047,5047,840,17,80
5048,5048,791,32,42
5049,5049,476,20,66
5050,5050,211,53,33
5051,5051,263,56,38
5052,5052,141,51,64
5053,5053,364,39,23
5054,5054,709,42,21
5055,5055,881,11,64
5056,5056,465,42,27
5057,5057,328,49,51
5058,5058,52,30,26
5059,5059,537,57,75
5060,5060,996,32,27
5061,5061,66,56,22
5062,5062,486,16,38
5063,5063,188,32,60
5064,5064,270,38,53
5065,5065,643,27,69
5066,5066,932,41,53
5067,5067,128,34,36
5068,5068,570,58,29
5069,5069,502,15,49
5070,5070,826,25,61
5071,5071,489,34,55
5072,5072,547,51,64
5073,5073,404,34,14
5074,5074,602,17,57
5075,5075,591,57,15
5076,5076,349,31,50
5077,5077,516,30,12
5078,5078,957,59,46
5079,5079,15,32,33
