reading_id,device_id,sensor_type,value,timestamp
8425,406,motion,0,1705725042
8426,745,motion,1,1704751699
8427,577,motion,1,1704486379
8428,149,humidity,30.47,1706048441
8429,176,humidity,72.09,1705884531
8430,29,humidity,22.26,1705493561
8431,873,motion,1,1705172224
8432,823,humidity,72.97,1705037112
8433,610,humidity,71.11,1705439660
8434,355,humidity,43.97,1706581758
8435,662,temperature,28.78,1705241463
8436,642,humidity,76.77,1706383018
8437,168,motion,1,1706383614
8438,730,humidity,48.91,1706273793
8439,964,motion,1,1704383160
8440,879,humidity,42.1,1706223151
8441,821,temperature,27.11,1704236657
8442,497,temperature,28.19,1706275027
8443,693,temperature,27.19,1705357677
8444,943,motion,0,1704454738
8445,635,motion,0,1704851830
8446,387,humidity,31.7,1704642152
8447,411,humidity,54.6,1704329195
8448,358,motion,0,1705449166
8449,580,humidity,25.6,1704674000
8450,504,motion,0,1706180357
8451,746,temperature,24.86,1706436824
8452,743,motion,0,1705077405
8453,146,humidity,32.64,1705955815
8454,5,motion,0,1704449827
8455,388,motion,0,1706227463
8456,806,motion,0,1704480739
8457,38,humidity,44.64,1704548023
8458,297,motion,0,1705205429
8459,833,motion,1,1705521799
8460,338,motion,0,1705042090
8461,466,motion,1,1705534441
8462,491,motion,0,1704554801
8463,463,humidity,71.38,1706173124
8464,627,temperature,20.7,1705928114
8465,627,motion,0,1704118517
8466,613,humidity,20.34,1704334969
8467,320,humidity,21.47,1705268060
8468,931,motion,0,1704555706
8469,102,temperature,29.46,1705354119
8470,489,motion,0,1706051425
8471,598,temperature,17.67,1706153150
8472,494,temperature,15.36,1705913169
8473,341,humidity,30.89,1706369538
8474,271,temperature,26.07,1705336229
8475,523,humidity,52.42,1705495753
8476,829,motion,1,1705648361
8477,525,motion,1,1704959758
8478,861,humidity,78.26,1705982082
8479,860,motion,1,1706354876
8480,402,temperature,17.91,1704640949
8481,946,humidity,39.52,1706385579
8482,993,motion,1,1704709150
8483,468,motion,1,1706627069
8484,264,motion,0,1704683412
8485,452,humidity,23.79,1704681363
8486,194,motion,1,1706170920
8487,628,humidity,61.86,1706250721
8488,155,humidity,55.25,1706614301
8489,580,motion,0,1706283243
8490,197,temperature,28.82,1704421898
8491,669,motion,0,1706353671
8492,296,motion,0,1704571182
8493,103,temperature,17.37,1705925386
8494,512,temperature,21.36,1704825365
8495,235,motion,1,1704634198
8496,410,motion,0,1705940184
8497,685,humidity,41.29,1705396209
8498,646,motion,0,1705374363
8499,750,motion,0,1704407402
8500,514,motion,1,1706495694
8501,594,humidity,61.87,1704178674
8502,39,motion,1,1704489101
8503,102,humidity,53.61,1706146042
8504,468,temperature,29.53,1705484648
8505,370,motion,1,1705289729
8506,35,motion,0,1706216242
8507,242,humidity,77.72,1706411913
8508,774,temperature,15.5,1704789223
8509,405,temperature,15.15,1705859074
8510,487,humidity,30.91,1704465907
8511,708,humidity,49.57,1704615154
8512,118,humidity,49.49,1705268899
8513,373,temperature,17.86,1705189213
8514,955,motion,1,1706349559
8515,195,motion,1,1705632681
8516,970,temperature,21.87,1706285435
8517,902,motion,0,1705309649
8518,844,motion,0,1706519087
8519,131,motion,1,1704990883
8520,629,motion,0,1705542313
8521,783,humidity,29.47,1705524345
8522,717,temperature,20.48,1705248172
8523,244,motion,0,1705515013
8524,80,temperature,19.54,1706300591
8525,517,humidity,37.26,1705017171
8526,444,humidity,77.82,1704539450
8527,131,temperature,20.36,1705752609
8528,388,temperature,22.9,1705859960
8529,781,temperature,18.96,1706613804
8530,55,humidity,51.05,1705565712
8531,530,motion,1,1705049834
8532,622,humidity,68.77,1706455909
8533,947,humidity,25.06,1706493518
8534,305,temperature,23.22,1705318007
8535,663,humidity,56.74,1704936065
8536,720,humidity,52.83,1705114303
8537,160,temperature,21.64,1706657763
8538,141,temperature,17.49,1705324585
8539,503,humidity,47.11,1705909175
8540,202,temperature,21.13,1705352953
8541,468,temperature,27.88,1705798649
8542,892,temperature,24.63,1705638123
8543,74,temperature,19.12,1704853895
8544,561,humidity,56.42,1705285432
8545,576,humidity,31.29,1705618283
8546,534,temperature,22.82,1704740063
8547,629,temperature,22.78,1705712034
8548,572,temperature,17.68,1704986633
8549,51,temperature,16.84,1705106333
8550,197,humidity,53.24,1704568566
8551,234,temperature,15.08,1704564301
8552,876,temperature,26.64,1705745080
8553,391,motion,1,1706608276
8554,745,humidity,26.5,1704620965
8555,253,temperature,27.64,1704067730
8556,877,motion,1,1705966402
8557,731,motion,0,1706221677
8558,356,humidity,63.7,1706073812
8559,787,humidity,73.29,1705130928
8560,461,motion,1,1704436254
8561,550,humidity,35.39,1704589048
8562,632,humidity,72.67,1704497099
8563,692,motion,1,1704093965
8564,539,temperature,16.63,1706238128
8565,910,humidity,67.62,1705141473
8566,730,temperature,15.83,1704824740
8567,758,temperature,27.16,1704979046
8568,870,humidity,56.24,1705354812
8569,554,motion,0,1705590240
8570,608,motion,1,1704183093
8571,242,motion,0,1706068830
8572,94,humidity,59.85,1705791103
8573,130,humidity,43.17,1704480873
8574,580,temperature,18.9,1705944095
8575,472,motion,0,1706206441
8576,762,humidity,34.15,1705334559
8577,415,motion,0,1706553500
8578,502,temperature,15.27,1704215479
8579,74,temperature,25.41,1704604953
8580,142,humidity,24.62,1705939365
8581,817,temperature,29.86,1704747394
8582,748,humidity,53.38,1706036166
8583,799,motion,0,1705476144
8584,955,temperature,17.75,1706416019
8585,379,motion,1,1706057080
8586,594,motion,0,1704899359
8587,583,temperature,28.73,1705399150
8588,885,humidity,46.08,1706357405
8589,184,temperature,23.08,1704984675
8590,950,humidity,43.79,1704841960
8591,976,humidity,42.01,1705632935
8592,557,humidity,42.81,1704314135
8593,701,motion,1,1706371803
8594,882,motion,1,1706029255
8595,805,motion,1,1704792940
8596,600,temperature,21.15,1706484144
8597,371,motion,0,1705892193
8598,526,motion,0,1706399075
8599,904,temperature,17.12,1705573167
8600,58,motion,0,1705935356
8601,745,motion,1,1705707990
8602,476,temperature,25.63,1705816746
8603,925,motion,0,1704675774
8604,712,temperature,21.11,1706330440
8605,15,humidity,27.8,1705259676
8606,485,humidity,78.03,1705876985
8607,35,motion,0,1705737004
8608,438,humidity,56.46,1706578877
8609,793,motion,1,1704867915
8610,717,humidity,24.31,1704886226
8611,504,motion,1,1704693754
8612,775,motion,1,1705055096
8613,973,temperature,17.35,1704371268
8614,999,temperature,24.65,1706299089
8615,953,humidity,57.67,1705530715
8616,254,motion,0,1706304091
8617,787,temperature,24.52,1704636789
8618,367,temperature,20.7,1706606699
8619,655,temperature,17.49,1705728678
8620,424,temperature,22.11,1704509057
8621,325,temperature,29.6,1706190324
8622,900,humidity,71.88,1706203993
8623,531,humidity,59.14,1704844344
8624,505,humidity,68.82,1706023661
8625,883,humidity,44.16,1705193972
8626,775,temperature,27.07,1704477938
8627,735,temperature,21.73,1706185802
8628,528,temperature,25.93,1706615750
8629,253,motion,1,1706438305
8630,32,temperature,23.67,1704929848
8631,650,motion,1,1704658804
8632,762,motion,1,1706310494
8633,478,humidity,60.83,1704241918
8634,395,temperature,22.18,1704648665
8635,122,humidity,57.55,1705629012
8636,332,humidity,27.12,1706561171
8637,716,motion,0,1704496292
8638,564,temperature,20.49,1705883946
8639,906,temperature,29.51,1706317357
8640,598,humidity,66.8,1705851772
8641,4,humidity,72.06,1706206366
8642,561,temperature,22.76,1704520655
8643,244,temperature,17.92,1705396658
8644,172,temperature,22.07,1705436597
8645,329,motion,1,1704626745
8646,629,humidity,60.46,1705829702
8647,772,temperature,16.77,1705557182
8648,652,temperature,21.16,1704380267
8649,918,temperature,29.65,1706526221
8650,435,motion,1,1705955508
8651,789,temperature,18.83,1704868258
8652,868,humidity,22.44,1705953020
8653,559,temperature,15.62,1706403573
8654,885,humidity,77.29,1705003737
8655,283,humidity,46.41,1704491529
8656,951,temperature,24.73,1704520914
8657,864,motion,0,1704159903
8658,502,humidity,24.18,1704163678
8659,536,humidity,69.82,1705170631
8660,843,temperature,26.41,1704251411
8661,589,temperature,17.59,1706433371
8662,494,humidity,26.53,1705759600
8663,111,temperature,16.17,1704617054
8664,922,humidity,72.7,1705475336
8665,582,temperature,20.06,1706349270
8666,559,temperature,15.82,1704325313
8667,952,temperature,18.27,1706224275
8668,861,temperature,27.38,1704564043
8669,14,temperature,27.76,1705366651
8670,537,humidity,54.24,1704994927
8671,984,humidity,44.83,1704766894
8672,19,temperature,25.09,1706007008
8673,275,motion,1,1705724289
8674,116,temperature,16.22,1705943662
8675,401,temperature,28.98,1706637198
8676,69,motion,1,1704512552
8677,641,humidity,29.87,1706368406
8678,76,humidity,26.14,1705867098
8679,708,humidity,22.51,1705303769
8680,563,motion,1,1704285979
8681,648,humidity,62.2,1706369763
8682,150,motion,1,1704994539
8683,890,motion,1,1706239138
8684,117,motion,1,1705145288
8685,900,motion,0,1706154876
8686,766,motion,1,1705597250
8687,824,motion,0,1705370982
8688,871,humidity,54.13,1704244462
8689,286,motion,0,1705671489
8690,133,motion,1,1704440681
8691,966,humidity,64.84,1706535101
8692,222,humidity,54.04,1704339378
8693,680,temperature,29.33,1706545243
8694,500,humidity,56.24,1705293847
8695,613,motion,1,1704311922
8696,662,motion,0,1704140584
8697,760,temperature,29.83,1706407708
8698,275,temperature,21.42,1704868379
8699,358,temperature,22.49,1704334620
8700,168,motion,0,1705472004
8701,975,temperature,27.58,1704707746
8702,63,humidity,23.18,1704433610
8703,941,motion,1,1704244144
8704,642,temperature,22.46,1706060113
8705,246,motion,1,1704742068
8706,518,humidity,61.6,1704840500
8707,665,motion,0,1704102484
8708,425,motion,0,1706174033
8709,765,humidity,44.25,1705615715
8710,888,temperature,17.88,1705014710
8711,757,motion,1,1705063654
8712,819,humidity,23.23,1706614982
8713,946,humidity,32.28,1706654240
8714,991,motion,0,1704196178
8715,20,temperature,19.37,1706180415
8716,974,humidity,79.33,1705770726
8717,145,motion,0,1704661622
8718,4,motion,0,1705815058
8719,730,temperature,20.74,1706520161
8720,232,motion,0,1705597421
8721,924,humidity,66.91,1705783629
8722,320,temperature,28.3,1705379049
8723,21,humidity,35.99,1704501670
8724,719,motion,0,1706599249
8725,262,humidity,60.15,1704596423
8726,410,motion,0,1706313220
8727,114,motion,0,1705437116
8728,256,humidity,41.35,1704687015
8729,773,temperature,21.09,1706325761
8730,700,motion,0,1706323036
8731,861,motion,0,1706572170
8732,964,motion,1,1706125676
8733,315,humidity,59.35,1706133712
8734,605,temperature,20.25,1704139194
8735,848,humidity,68.1,1705547699
8736,500,humidity,51.67,1706558898
8737,600,humidity,67.6,1705084892
8738,688,temperature,24.81,1704654917
8739,937,temperature,22.69,1706511703
8740,147,temperature,29.04,1704647836
8741,584,humidity,22.3,1704344679
8742,802,temperature,26.87,1706588029
8743,943,temperature,24.25,1706512148
8744,743,humidity,50.08,1706385125
8745,524,humidity,29.8,1706315869
8746,229,temperature,24.47,1706059881
8747,659,motion,0,1706267636
8748,628,motion,1,1705332338
8749,455,humidity,45.13,1705295154
8750,952,motion,0,1705644773
8751,77,temperature,20.06,1704683197
8752,233,motion,1,1704711176
8753,803,motion,0,1704762242
8754,531,humidity,25.89,1705679344
8755,739,temperature,29.33,1706082479
8756,905,humidity,78.31,1705952881
8757,12,motion,1,1704937617
8758,830,motion,0,1704329121
8759,744,motion,1,1705005674
8760,118,motion,1,1705658183
8761,539,motion,0,1705509924
8762,571,humidity,55.2,1705844653
8763,14,temperature,28.76,1704478921
8764,522,temperature,29.78,1706521042
8765,7,humidity,53.24,1706428977
8766,108,humidity,68.26,1704842175
8767,846,motion,1,1705509935
8768,29,motion,0,1705624520
8769,97,motion,1,1704730976
8770,43,temperature,27.48,1705378184
8771,552,motion,1,1705621768
8772,732,motion,0,1705654272
8773,505,humidity,68.57,1704237354
8774,967,motion,1,1705786311
8775,404,humidity,21.75,1704158948
8776,342,temperature,22.57,1704282216
8777,514,motion,0,1705202801
8778,175,humidity,40.29,1705409185
8779,966,humidity,66.59,1704313574
8780,843,motion,1,1705447556
8781,127,temperature,15.28,1705746048
8782,182,humidity,57.22,1704911982
8783,857,motion,1,1704089006
8784,452,humidity,43.84,1706597430
8785,571,temperature,19.61,1704384552
8786,678,humidity,28.5,1705344206
8787,401,motion,1,1704760107
8788,96,motion,0,1705890815
8789,886,humidity,43.45,1706656743
8790,698,motion,0,1704367756
8791,326,motion,0,1705334109
8792,156,motion,0,1705058509
8793,856,temperature,19.78,1705273128
8794,267,humidity,52.85,1706187031
8795,831,temperature,20.7,1705178057
8796,486,temperature,17.11,1704560180
8797,973,motion,0,1706610415
8798,104,humidity,64.3,1704220600
8799,532,temperature,19.18,1705019321
8800,979,temperature,24.5,1705131168
8801,144,humidity,47.69,1706027486
8802,323,temperature,16.24,1706067866
8803,575,temperature,17.53,1705428218
8804,732,motion,1,1705642306
8805,927,motion,0,1706454233
8806,147,temperature,28.52,1706097774
8807,368,motion,1,1705930718
8808,469,motion,1,1705881134
8809,303,humidity,61.5,1705145565
8810,603,motion,0,1706601716
8811,79,motion,1,1704233434
8812,508,motion,1,1704142969
8813,511,motion,0,1706561116
8814,771,temperature,24.64,1705352678
8815,247,temperature,22.06,1705053015
8816,490,temperature,28.36,1705709974
8817,656,motion,0,1706497283
8818,171,humidity,29.23,1704842892
8819,645,motion,1,1705946183
8820,242,motion,1,1704153938
8821,842,motion,1,1704980421
8822,386,motion,1,1706640881
8823,934,motion,1,1705789478
8824,413,motion,0,1705130116
8825,726,temperature,19.38,1706541366
8826,31,temperature,16.15,1704330510
8827,239,humidity,63.59,1704615163
8828,649,motion,1,1705175451
8829,834,humidity,74.68,1705445699
8830,927,humidity,72.31,1705694633
8831,374,temperature,20.74,1705846690
8832,986,motion,0,1706077379
8833,979,temperature,24.13,1705385989
8834,18,motion,1,1705775701
8835,144,motion,1,1705544755
8836,825,motion,1,1704229592
8837,871,humidity,61.33,1705384161
8838,424,temperature,27.64,1705131531
8839,680,humidity,42.69,1706082124
8840,738,motion,0,1705945821
8841,606,humidity,41.98,1706291672
8842,575,humidity,50.23,1704809126
8843,372,temperature,18.74,1706527428
8844,968,humidity,76.01,1705171099
8845,951,humidity,31.96,1705239997
8846,94,motion,1,1704780669
8847,558,humidity,33.6,1705279663
8848,751,motion,0,1706454685
8849,191,motion,1,1704100492
8850,356,humidity,34.68,1706328206
8851,762,temperature,22.86,1705530379
8852,768,motion,0,1706580453
8853,317,motion,1,1704218002
8854,150,temperature,25.83,1705983887
8855,45,temperature,21.6,1705045531
8856,602,temperature,20.35,1705585669
8857,826,temperature,17.02,1705187608
8858,108,temperature,29.27,1704974608
8859,776,humidity,34.07,1705843830
8860,587,motion,0,1704280937
8861,671,motion,0,1705783965
8862,509,temperature,16.76,1705852945
8863,25,temperature,24.15,1706198719
8864,438,humidity,66.09,1704914363
8865,546,motion,1,1705101978
8866,146,humidity,59.12,1704682066
8867,197,motion,0,1705581021
8868,398,motion,1,1706153365
8869,417,humidity,61.05,1704237100
8870,401,motion,0,1704508408
8871,681,humidity,64.07,1706583175
8872,514,temperature,26.78,1704475590
8873,137,temperature,19.23,1705198689
8874,972,motion,0,1705141226
8875,731,temperature,18.3,1705034834
8876,116,humidity,62.47,1706282294
8877,853,temperature,23.8,1704891782
8878,71,motion,0,1705383337
8879,841,motion,1,1705576209
8880,374,temperature,24.67,1704151291
8881,776,temperature,15.27,1704072934
8882,18,motion,1,1704820873
8883,836,temperature,26.39,1704461448
8884,648,humidity,21.63,1704748070
8885,959,motion,0,1705985749
8886,705,humidity,65.45,1706077766
8887,717,temperature,17.3,1705319906
8888,763,motion,0,1705670822
8889,246,motion,0,1706103853
8890,571,motion,0,1704875648
8891,228,humidity,21.04,1706628964
8892,184,motion,0,1705244340
8893,500,humidity,74.07,1705624078
8894,787,humidity,52.17,1705069402
8895,270,temperature,23.42,1705270720
8896,576,humidity,25.96,1705370727
8897,349,motion,0,1704516186
8898,716,humidity,20.23,1704503427
8899,617,humidity,65.09,1706525741
8900,424,motion,0,1704851186
8901,149,temperature,24.45,1705987840
8902,912,humidity,21.97,1704929662
8903,40,humidity,37.18,1704831796
8904,626,temperature,22.33,1704539394
8905,968,humidity,31.33,1705818724
8906,502,humidity,58.61,1704409390
8907,443,motion,0,1706219227
8908,103,humidity,36.13,1704298132
8909,263,motion,0,1705757333
8910,722,temperature,28.47,1706275974
8911,937,humidity,55.74,1705811562
8912,486,temperature,18.14,1704532029
8913,562,humidity,34.37,1705923698
8914,307,temperature,16.56,1706091059
8915,589,humidity,41.91,1705768122
8916,214,humidity,77.18,1705601364
8917,678,motion,1,1706037638
8918,63,motion,1,1704168944
8919,65,motion,1,1705381228
8920,838,motion,0,1705618079
8921,787,humidity,28.88,1705414787
8922,430,temperature,22.68,1704475248
8923,996,humidity,55.94,1705872894
8924,931,motion,1,1704951978
8925,275,temperature,24.75,1705287866
8926,848,temperature,16.59,1706573542
8927,465,motion,1,1705656016
8928,193,humidity,42.66,1706531773
8929,267,humidity,46.21,1705834991
8930,592,temperature,28.65,1705826475
8931,530,temperature,29.31,1705394155
8932,895,humidity,32.36,1705353903
8933,518,humidity,57.08,1704380552
8934,540,humidity,76.39,1704754575
8935,310,motion,0,1705846201
8936,179,humidity,45.31,1705304713
8937,11,humidity,69.56,1705601074
8938,806,motion,0,1706303062
8939,994,temperature,22.25,1705687501
8940,331,humidity,57.51,1704304679
8941,503,humidity,62.04,1705262908
8942,277,humidity,65.61,1705811929
8943,975,motion,0,1706064016
8944,853,temperature,29.28,1706325371
8945,857,temperature,17.3,1704316373
8946,110,humidity,71.68,1706114480
8947,606,temperature,18.57,1704813552
8948,887,motion,0,1704072827
8949,956,humidity,78.59,1704256214
8950,418,motion,0,1705136489
8951,941,temperature,16.31,1705054324
8952,24,humidity,28.41,1705306330
8953,95,humidity,36.29,1706000748
8954,796,motion,1,1705952132
8955,307,temperature,20.6,1704977922
8956,273,motion,0,1706540197
8957,329,motion,0,1704868342
8958,96,motion,0,1705857695
8959,798,humidity,26.38,1704642361
8960,304,humidity,69.77,1704265884
8961,416,humidity,59.66,1705952200
8962,910,humidity,47.73,1706094122
8963,684,humidity,70.31,1705509226
8964,772,motion,1,1705382831
8965,946,temperature,27.51,1704377630
8966,597,temperature,18.94,1704401982
8967,30,humidity,49.43,1704984905
8968,1000,motion,0,1705433123
8969,484,humidity,57.09,1705770029
8970,632,motion,1,1705933610
8971,734,humidity,65.75,1705867589
8972,354,temperature,15.18,1704380054
8973,417,humidity,38.56,1705636660
8974,709,temperature,28.26,1706329794
8975,92,temperature,21.43,1704154358
8976,251,temperature,16.55,1705100650
8977,262,temperature,17.43,1705185523
8978,204,temperature,21.9,1706553013
8979,967,humidity,73.8,1705007863
8980,988,temperature,23.08,1704929888
8981,420,humidity,53.24,1706579635
8982,166,motion,1,1706287231
8983,319,humidity,35.83,1705593825
8984,444,humidity,64.82,1704282994
8985,622,humidity,23.04,1705270240
8986,771,temperature,15.82,1705570453
8987,947,temperature,16.93,1705384207
8988,916,temperature,26.32,1705816270
8989,83,motion,0,1705603920
8990,500,motion,1,1706423675
8991,477,motion,0,1704726136
8992,399,temperature,22.92,1705626871
8993,163,motion,1,1706366307
8994,287,temperature,24.59,1706367444
8995,315,humidity,67.49,1706482528
8996,785,temperature,17.92,1706299564
8997,6,temperature,28.89,1705107650
8998,235,temperature,27.82,1704847629
8999,598,motion,1,1706582793
9000,157,humidity,79.62,1705257601
9001,481,temperature,17.79,1705831709
9002,797,motion,0,1705458659
9003,590,humidity,46.39,1704946978
9004,44,temperature,17.11,1706174179
9005,86,temperature,15.45,1705794480
9006,458,temperature,23.75,1705298623
9007,650,humidity,39.58,1704246681
9008,93,temperature,24.34,1705148465
9009,114,motion,0,1704847477
9010,914,temperature,27.42,1705907999
9011,667,temperature,20.51,1706628627
9012,967,humidity,46.53,1705305903
9013,336,motion,0,1704225757
9014,975,motion,1,1705353110
9015,262,humidity,62.79,1705811143
9016,102,humidity,70.13,1705005959
9017,785,motion,0,1706399423
9018,749,temperature,28.41,1704202626
9019,995,motion,0,1705463763
9020,354,temperature,25.42,1704798856
9021,505,humidity,48.92,1706441119
9022,871,motion,0,1704172550
9023,557,humidity,42.47,1706568096
9024,432,humidity,60.5,1705300356
9025,485,motion,1,1706047771
9026,460,humidity,32.85,1705620108
9027,907,motion,1,1704989257
9028,218,humidity,26.7,1705066843
9029,507,motion,0,1706178154
9030,67,temperature,19.66,1704912449
9031,677,temperature,22.86,1705739322
9032,853,motion,0,1705044441
9033,621,humidity,57.0,1705413133
9034,936,temperature,23.39,1706423563
9035,11,humidity,30.78,1706369783
9036,799,temperature,27.24,1704982886
9037,637,motion,0,1706014350
9038,645,temperature,23.04,1706052411
9039,299,motion,1,1705646558
9040,672,motion,0,1704676839
9041,350,motion,0,1706210626
9042,409,motion,1,1704480789
9043,312,humidity,21.15,1705399047
9044,592,humidity,53.93,1705207434
9045,914,motion,1,1706239681
9046,196,humidity,29.91,1705007093
9047,382,temperature,18.0,1705705896
9048,761,temperature,19.35,1704558588
9049,998,motion,1,1705698851
9050,130,temperature,25.68,1704389721
9051,557,motion,1,1704209410
9052,324,temperature,18.73,1705990751
9053,934,motion,0,1706374423
9054,750,humidity,74.35,1704982894
9055,84,temperature,20.91,1705767201
9056,978,temperature,23.36,1704993456
9057,541,motion,1,1705433191
9058,468,humidity,64.96,1704553941
9059,35,temperature,20.76,1704952826
9060,852,motion,0,1705278294
9061,235,humidity,59.34,1704254120
9062,95,motion,0,1705630320
9063,938,humidity,54.84,1704433265
9064,573,motion,1,1704183858
9065,169,humidity,42.94,1706652020
9066,261,humidity,57.11,1706267342
9067,13,motion,1,1705224587
9068,198,motion,1,1706468851
9069,948,motion,0,1706286766
9070,915,motion,1,1706382899
9071,407,temperature,25.72,1705412416
9072,617,motion,1,1705722758
9073,423,motion,0,1704724144
9074,147,motion,1,1706558577
9075,868,temperature,19.52,1704459387
9076,437,humidity,42.86,1705795038
9077,225,temperature,27.65,1705995801
9078,123,motion,0,1704792636
9079,787,humidity,31.27,1706101427
9080,434,temperature,28.71,1705519829
9081,275,motion,0,1706202628
9082,875,humidity,76.93,1706039759
9083,1,humidity,36.78,1704074492
9084,440,temperature,15.96,1705077664
9085,27,motion,0,1704738207
9086,79,temperature,15.52,1705050098
9087,709,temperature,22.84,1705409394
9088,866,humidity,22.94,1704502829
9089,794,humidity,63.18,1704711458
9090,89,motion,0,1705602929
9091,464,humidity,56.17,1706614800
9092,455,temperature,21.82,1705626106
9093,83,humidity,28.21,1706490680
9094,561,humidity,71.33,1705893444
9095,550,humidity,42.57,1705351747
9096,61,motion,0,1706507803
9097,128,humidity,61.99,1705225272
9098,566,humidity,76.66,1705411855
9099,740,temperature,27.55,1704974557
9100,600,motion,1,1704111043
9101,80,temperature,27.35,1706247402
9102,789,humidity,21.87,1705203381
9103,755,motion,1,1704067504
9104,10,humidity,67.86,1704648166
9105,556,motion,0,1705982075
9106,588,humidity,25.25,1704504704
9107,37,motion,0,1706017434
9108,862,humidity,25.78,1705849124
9109,243,temperature,15.05,1704395491
9110,514,humidity,62.08,1704829369
9111,748,motion,1,1706360638
9112,954,temperature,24.44,1706471855
9113,242,temperature,27.59,1705038257
9114,967,temperature,22.18,1705299285
9115,611,motion,0,1706459503
9116,851,humidity,28.2,1705901178
9117,232,motion,1,1705594779
9118,114,humidity,52.8,1705843827
9119,760,humidity,67.89,1706137033
9120,975,motion,0,1705895571
9121,358,humidity,30.15,1706198338
9122,536,motion,1,1706247874
9123,548,temperature,17.24,1705251375
9124,160,motion,0,1704295186
9125,386,motion,0,1706039161
9126,354,temperature,28.17,1704705180
9127,766,humidity,27.88,1704562654
9128,448,motion,0,1706136776
9129,276,motion,1,1706192517
9130,279,temperature,27.43,1704351088
9131,152,humidity,36.77,1705084054
9132,688,humidity,73.42,1705564037
9133,26,motion,1,1706621642
9134,988,temperature,23.73,1705502348
9135,250,humidity,20.71,1706065568
9136,399,motion,0,1704926210
9137,2,motion,0,1706206949
9138,283,motion,0,1706570448
9139,256,humidity,40.41,1706049638
9140,439,humidity,74.37,1706478799
9141,216,humidity,25.58,1704418751
9142,87,temperature,23.3,1705826439
9143,182,motion,1,1706156717
9144,402,humidity,39.94,1704122871
9145,549,temperature,16.69,1706573978
9146,10,humidity,71.01,1704803995
9147,820,temperature,27.13,1705316901
9148,485,humidity,27.0,1705235870
9149,229,motion,0,1705721067
9150,649,motion,0,1706005655
9151,356,humidity,52.28,1705624112
9152,805,humidity,71.85,1705998948
9153,490,motion,1,1706348848
9154,972,motion,1,1704242385
9155,388,temperature,19.93,1705149838
9156,95,temperature,17.48,1706196396
9157,355,temperature,15.72,1705826909
9158,867,temperature,28.57,1704645324
9159,225,humidity,61.71,1706287929
9160,578,motion,1,1704339724
9161,769,humidity,61.68,1705991282
9162,855,temperature,20.04,1706417006
9163,331,temperature,21.59,1704552453
9164,2,temperature,20.96,1704625079
9165,160,humidity,47.65,1704733925
9166,91,motion,1,1706384978
9167,51,temperature,20.18,1705875512
9168,584,humidity,29.31,1704523732
9169,965,motion,0,1704747746
9170,910,humidity,50.5,1706490422
9171,173,humidity,25.15,1706405720
9172,670,humidity,55.5,1706425789
9173,38,motion,0,1704747450
9174,492,humidity,57.63,1705954465
9175,839,humidity,42.53,1705051893
9176,167,humidity,39.1,1705521805
9177,440,motion,1,1706306645
9178,393,humidity,46.48,1706336773
9179,423,temperature,20.53,1705046512
9180,969,humidity,64.31,1705114266
9181,809,humidity,33.61,1704779607
9182,223,humidity,38.19,1704729407
9183,238,humidity,53.23,1706316464
9184,958,temperature,23.66,1704863067
9185,102,humidity,58.01,1704836098
9186,708,humidity,36.29,1705018938
9187,250,humidity,34.32,1704159381
9188,702,humidity,42.57,1704579490
9189,582,temperature,17.79,1704515581
9190,211,humidity,28.08,1704930394
9191,806,temperature,28.14,1706262433
9192,298,motion,0,1706523664
9193,868,humidity,52.89,1704339460
9194,839,temperature,22.57,1705903391
9195,988,temperature,21.01,1705473226
9196,993,motion,0,1706268951
9197,319,temperature,26.22,1704256456
9198,443,motion,0,1706392654
9199,997,motion,0,1706607606
9200,212,temperature,25.75,1705827384
9201,571,temperature,15.68,1706530619
9202,97,motion,0,1704985255
9203,814,humidity,44.96,1706331735
9204,580,humidity,69.16,1706137662
9205,687,temperature,20.05,1704545765
9206,713,motion,1,1704363148
9207,904,motion,0,1704185561
9208,912,motion,1,1704392718
9209,82,motion,0,1704323038
9210,217,motion,1,1705550006
9211,413,motion,1,1704361483
9212,598,temperature,20.43,1704106213
9213,511,motion,0,1706384047
9214,897,temperature,17.93,1704725130
9215,902,humidity,71.49,1706389707
9216,343,temperature,28.15,1705796436
9217,277,humidity,36.76,1704936139
9218,122,motion,0,1705611253
9219,428,humidity,78.39,1704545078
9220,59,motion,0,1704931003
9221,727,humidity,55.94,1705144314
9222,828,humidity,36.05,1705169217
9223,247,motion,1,1706050257
9224,896,motion,1,1706079302
9225,589,humidity,37.8,1706465561
9226,87,motion,1,1704544646
9227,580,motion,0,1705193672
9228,198,temperature,28.39,1704805481
9229,925,humidity,77.61,1704469119
9230,837,motion,0,1705894716
9231,790,humidity,38.48,1705812171
9232,863,temperature,18.84,1706206923
9233,77,motion,1,1705654412
9234,509,temperature,26.0,1704762642
9235,813,motion,0,1706286562
9236,841,temperature,17.73,1705712287
9237,212,temperature,21.62,1706590235
9238,803,temperature,19.66,1706229854
9239,827,temperature,28.4,1705073248
9240,405,humidity,26.22,1705824770
9241,147,motion,0,1706221768
9242,897,motion,0,1706526136
9243,932,humidity,57.51,1705606885
9244,793,motion,0,1705899233
9245,23,motion,1,1706263820
9246,16,motion,1,1706264268
9247,144,temperature,16.19,1705988377
9248,79,temperature,26.19,1705510862
9249,386,temperature,27.28,1704633321
