reading_id,device_id,sensor_type,value,timestamp
5530,153,temperature,23.35,1704382436
5531,154,motion,0,1704893316
5532,84,motion,1,1706279044
5533,140,motion,0,1705329030
5534,121,temperature,19.17,1705087705
5535,173,humidity,26.96,1704698801
5536,92,humidity,21.96,1706402764
5537,30,temperature,27.07,1704187102
5538,145,humidity,78.43,1706058763
5539,196,motion,1,1704245096
5540,142,motion,1,1706354391
5541,184,humidity,39.92,1705119919
5542,11,humidity,39.68,1706615216
5543,39,humidity,64.73,1704268166
5544,127,temperature,24.57,1705620280
5545,73,humidity,44.03,1706048635
5546,62,humidity,66.21,1705297252
5547,176,humidity,63.4,1706531010
5548,193,motion,1,1705439226
5549,66,temperature,19.12,1704717782
5550,176,temperature,17.55,1705782278
5551,120,motion,0,1705713065
5552,147,humidity,23.83,1705835183
5553,150,humidity,62.37,1706405205
5554,76,motion,1,1706601756
5555,96,humidity,41.35,1705488894
5556,23,humidity,45.93,1705442265
5557,152,motion,0,1704593298
5558,54,motion,1,1704480769
5559,15,humidity,70.35,1705144896
5560,32,temperature,15.77,1704091908
5561,51,motion,0,1706506992
5562,15,motion,1,1706182074
5563,94,motion,0,1705912418
5564,163,temperature,24.42,1705266401
5565,77,motion,1,1705733924
5566,63,temperature,18.1,1706060209
5567,114,motion,0,1705246071
5568,173,motion,1,1705840133
5569,111,motion,0,1705740768
5570,194,humidity,73.97,1704929549
5571,155,humidity,73.87,1704611812
5572,168,humidity,56.44,1706274843
5573,95,temperature,22.59,1706135216
5574,139,humidity,42.59,1705145349
5575,140,motion,0,1705932688
5576,77,temperature,17.12,1704152545
5577,158,temperature,26.69,1705193845
5578,9,motion,1,1706353861
5579,13,humidity,41.07,1704476128
5580,162,humidity,27.08,1705314616
5581,139,motion,1,1704947951
5582,34,motion,1,1704995635
5583,119,humidity,24.54,1706063416
5584,77,temperature,20.05,1704561546
5585,138,temperature,29.85,1704518295
5586,136,humidity,74.69,1706457075
5587,81,motion,1,1706442893
5588,75,motion,0,1704372160
5589,75,temperature,23.06,1705816865
5590,92,motion,0,1706497975
5591,193,temperature,24.66,1705030100
5592,100,humidity,29.65,1705016105
5593,22,motion,0,1704921190
5594,1,humidity,45.9,1706035312
5595,16,motion,1,1704351591
5596,144,humidity,59.49,1706405422
5597,169,humidity,77.88,1705086191
5598,171,humidity,69.15,1706239882
5599,54,temperature,19.21,1704167143
5600,163,temperature,26.86,1706255578
5601,131,humidity,33.2,1704683626
5602,7,humidity,21.93,1704114517
5603,32,motion,1,1705112469
5604,169,motion,0,1706210238
5605,59,humidity,37.12,1706433359
5606,177,motion,0,1706428174
5607,49,temperature,21.32,1704726518
5608,185,humidity,56.86,1706303746
5609,179,humidity,68.54,1706318226
5610,84,motion,0,1704528076
5611,46,motion,0,1706289503
5612,10,temperature,17.89,1706110904
5613,80,motion,0,1706109864
5614,173,motion,0,1705863485
5615,103,motion,1,1704197128
5616,94,humidity,33.01,1706216232
5617,147,humidity,48.45,1705274380
5618,187,temperature,23.85,1704754634
5619,82,humidity,45.05,1706418152
5620,164,temperature,20.55,1705854634
5621,38,humidity,68.19,1705181742
5622,183,motion,1,1704906619
5623,11,humidity,20.36,1704121032
5624,32,motion,1,1705538012
5625,61,motion,0,1706441850
5626,140,humidity,33.84,1704851713
5627,20,temperature,28.04,1705340224
5628,47,temperature,17.43,1704398410
5629,138,humidity,50.31,1706011639
5630,30,motion,0,1705599943
5631,41,humidity,52.23,1705455041
5632,37,temperature,19.73,1706085640
5633,187,motion,1,1704929282
5634,185,motion,0,1704092169
5635,69,motion,1,1704525403
5636,36,humidity,25.61,1705758063
5637,85,humidity,31.61,1704417501
5638,13,temperature,23.29,1704608606
5639,66,temperature,20.81,1705546017
5640,134,humidity,59.05,1704373487
5641,135,humidity,22.03,1706525779
5642,140,temperature,18.37,1706494511
5643,151,temperature,22.86,1706110561
5644,28,temperature,24.82,1705931740
5645,39,humidity,78.09,1706095582
5646,128,humidity,52.19,1705210585
5647,37,motion,1,1706451384
5648,129,motion,1,1705460902
5649,187,motion,1,1704233597
5650,107,motion,0,1704424280
5651,60,motion,0,1705534859
5652,130,motion,1,1705771528
5653,125,motion,1,1706542965
5654,154,humidity,32.06,1704963721
5655,15,humidity,64.11,1705268359
5656,77,temperature,15.48,1705622788
5657,93,motion,0,1704148068
5658,102,motion,0,1705107331
5659,154,motion,1,1704572507
5660,104,temperature,22.22,1704642777
5661,82,motion,1,1705304191
5662,6,humidity,71.85,1705527805
5663,48,temperature,18.54,1704501955
5664,61,motion,1,1706544709
5665,146,temperature,16.85,1706483476
5666,155,temperature,25.98,1704737872
5667,133,humidity,64.79,1706042742
5668,33,motion,0,1705704901
5669,56,motion,1,1704901392
5670,67,motion,0,1706294492
5671,169,temperature,23.15,1705356048
5672,127,temperature,16.09,1704164923
5673,14,humidity,60.28,1705772171
5674,84,humidity,58.2,1704914571
5675,168,motion,0,1705937389
5676,171,humidity,66.85,1705203275
5677,183,humidity,34.01,1704881874
5678,76,motion,1,1706470688
5679,87,temperature,23.36,1706375427
5680,51,humidity,30.32,1705034705
5681,124,humidity,30.33,1706493855
5682,190,motion,0,1706520789
5683,84,motion,0,1704478535
5684,197,temperature,21.76,1704599110
5685,197,humidity,50.43,1706044570
5686,130,humidity,60.03,1705162148
5687,176,humidity,78.95,1704303302
5688,86,motion,0,1706573216
5689,194,motion,0,1704633351
5690,40,humidity,79.69,1706605439
5691,105,temperature,16.7,1704740318
5692,182,temperature,29.48,1705344391
5693,130,motion,0,1705904636
5694,158,motion,0,1706483028
5695,32,humidity,34.35,1704250756
5696,62,temperature,25.77,1706378939
5697,117,humidity,32.49,1704404160
5698,48,temperature,19.39,1706495262
5699,94,temperature,22.08,1704958330
5700,176,motion,0,1705700193
5701,66,motion,1,1705890557
5702,120,humidity,43.89,1705882560
5703,54,humidity,25.49,1704655667
5704,132,temperature,26.89,1705895895
5705,121,temperature,17.63,1704864601
5706,165,temperature,15.45,1704434372
5707,2,motion,0,1705873625
5708,119,humidity,76.97,1704432554
5709,6,humidity,59.52,1705016590
5710,64,temperature,29.38,1704516517
5711,9,motion,1,1705036412
5712,173,motion,1,1705067690
5713,182,humidity,52.77,1704125289
5714,42,motion,0,1705109575
5715,123,humidity,77.86,1704499113
5716,116,temperature,22.99,1706298530
5717,100,motion,0,1704474917
5718,200,temperature,15.61,1705425937
5719,71,temperature,20.1,1704730647
5720,131,motion,0,1705834673
5721,42,temperature,24.04,1706376943
5722,72,temperature,19.8,1704840765
5723,91,humidity,55.15,1705620858
5724,25,humidity,29.4,1704709597
5725,163,temperature,24.55,1705295325
5726,39,motion,1,1706609412
5727,150,motion,0,1705079990
5728,110,temperature,15.04,1706030175
5729,97,temperature,29.54,1706392038
5730,172,humidity,70.66,1705870468
5731,131,motion,0,1704704840
5732,73,temperature,27.15,1704769187
5733,128,motion,1,1705081846
5734,52,temperature,16.52,1705607839
5735,123,temperature,27.83,1705202259
5736,10,motion,0,1706196484
5737,45,humidity,77.1,1706179116
5738,85,motion,0,1705614870
5739,189,temperature,20.98,1705449403
5740,186,temperature,19.4,1706054365
5741,129,temperature,21.7,1704875499
5742,161,motion,1,1705218226
5743,166,humidity,66.3,1706184679
5744,13,humidity,54.88,1705094900
5745,87,humidity,20.95,1704839284
5746,17,humidity,60.9,1706129475
5747,22,humidity,60.08,1704087047
5748,187,humidity,21.12,1704936519
5749,10,humidity,35.56,1705708923
5750,153,temperature,22.55,1705673211
5751,122,humidity,33.29,1704341945
5752,25,motion,1,1705680408
5753,97,humidity,58.83,1704629830
5754,151,temperature,28.4,1705376581
5755,70,temperature,20.51,1704657303
5756,41,temperature,22.24,1705377778
5757,69,motion,1,1706035658
5758,141,temperature,23.13,1704669330
5759,98,humidity,21.63,1705479595
5760,181,humidity,43.83,1706523346
5761,125,temperature,20.11,1705279411
5762,72,temperature,26.15,1705956279
5763,89,humidity,63.36,1706078653
5764,44,humidity,63.69,1705157789
5765,12,temperature,19.46,1705133761
5766,128,motion,0,1705258823
5767,200,temperature,17.51,1704470336
5768,110,motion,0,1706578206
5769,151,motion,1,1706055945
5770,57,temperature,22.91,1705674487
5771,113,motion,1,1705509912
5772,166,temperature,16.36,1704537807
5773,86,motion,1,1704527564
5774,54,humidity,20.7,1704963063
5775,20,motion,0,1706424275
5776,49,temperature,29.18,1706605443
5777,176,temperature,16.13,1705502753
5778,51,temperature,19.35,1705447271
5779,39,humidity,74.02,1704416209
5780,160,motion,1,1705215704
5781,37,motion,0,1704921273
5782,180,humidity,51.53,1705821293
5783,5,motion,1,1705691255
5784,95,temperature,26.21,1704332073
5785,142,motion,0,1706380782
5786,129,humidity,60.06,1705222351
5787,67,humidity,60.19,1704095663
5788,143,temperature,21.39,1704924060
5789,26,humidity,35.5,1705109637
5790,142,motion,1,1705099093
5791,106,motion,1,1705318318
5792,165,motion,0,1704149101
5793,158,temperature,22.29,1706586004
5794,154,temperature,17.14,1704819442
5795,60,temperature,29.85,1704433735
5796,107,humidity,61.99,1704234136
5797,158,humidity,60.26,1704465226
5798,27,temperature,25.6,1706344908
5799,93,motion,0,1705217135
5800,57,temperature,23.47,1705763604
5801,113,humidity,48.19,1706174853
5802,38,motion,1,1706480487
5803,139,humidity,29.97,1705148894
5804,9,temperature,16.27,1706504295
5805,66,humidity,35.25,1706143564
5806,101,humidity,53.34,1706046161
5807,54,motion,0,1705937348
5808,169,motion,1,1704736418
5809,95,motion,0,1704569969
5810,95,humidity,53.25,1704777335
5811,140,temperature,21.99,1706525224
5812,44,motion,1,1706285738
5813,85,motion,1,1705445829
5814,172,temperature,22.84,1705372710
5815,174,temperature,28.79,1706108999
5816,85,temperature,26.64,1706170933
5817,179,temperature,16.73,1706428776
5818,106,humidity,70.61,1704960474
5819,151,humidity,30.49,1705733747
5820,7,humidity,57.77,1705608594
5821,66,humidity,49.67,1706434390
5822,171,motion,0,1704109921
5823,41,motion,0,1704547786
5824,189,humidity,44.65,1706195415
5825,93,temperature,26.93,1706584885
5826,116,humidity,57.73,1705592492
5827,68,motion,1,1705930194
5828,44,motion,1,1705640820
5829,13,temperature,23.0,1705375131
5830,112,humidity,37.44,1704214406
5831,125,temperature,23.01,1704127550
5832,196,humidity,70.99,1704698022
5833,187,temperature,27.14,1706643351
5834,190,temperature,15.41,1706571483
5835,32,motion,0,1706009339
5836,70,temperature,26.6,1706239181
5837,60,motion,1,1704332724
5838,80,temperature,25.42,1706437989
5839,131,temperature,17.52,1706453292
5840,197,motion,1,1706543216
5841,36,temperature,18.62,1704332338
5842,36,humidity,64.52,1704400544
5843,148,humidity,78.07,1706459564
5844,130,motion,0,1704435482
5845,150,temperature,21.62,1705578892
5846,39,humidity,29.17,1705223412
5847,132,temperature,26.46,1706146786
5848,60,motion,0,1706612267
5849,175,humidity,35.58,1705710391
5850,48,humidity,31.24,1706314756
5851,60,humidity,53.71,1705885033
5852,161,motion,0,1705774102
5853,16,humidity,28.0,1705234662
5854,104,motion,0,1705063056
5855,71,motion,1,1706301336
5856,122,temperature,29.65,1704552576
5857,68,motion,0,1704214917
5858,44,temperature,27.67,1705923623
5859,98,humidity,41.93,1705281128
5860,33,temperature,21.53,1704608946
5861,149,motion,0,1704814108
5862,173,humidity,48.09,1705856972
5863,160,motion,1,1706118886
5864,127,motion,0,1706513658
5865,196,motion,1,1705480966
5866,63,humidity,49.79,1705066205
5867,158,motion,0,1705283835
5868,83,humidity,55.88,1706175372
5869,169,temperature,16.21,1706520625
5870,164,temperature,17.03,1704759075
5871,84,temperature,18.4,1705090793
5872,119,humidity,37.85,1705064124
5873,165,motion,0,1704920982
5874,174,motion,1,1704758872
5875,130,motion,0,1705217631
5876,12,temperature,26.02,1704588921
5877,48,humidity,28.87,1705232687
5878,190,motion,0,1705314626
5879,95,humidity,75.6,1704828775
5880,67,motion,0,1704758480
5881,126,humidity,23.91,1705199391
5882,81,humidity,60.76,1706570712
5883,61,motion,0,1706482247
5884,185,temperature,21.22,1705039166
5885,27,temperature,19.95,1706263005
5886,104,humidity,22.32,1705946901
5887,70,humidity,55.69,1706319538
5888,98,humidity,21.82,1705926859
5889,196,humidity,35.51,1706148170
5890,174,motion,1,1704092235
5891,137,motion,0,1705679954
5892,27,humidity,36.37,1705184729
5893,35,motion,1,1706011947
5894,135,temperature,21.94,1705986183
5895,175,motion,1,1705037884
5896,116,motion,1,1705836192
5897,160,motion,1,1706460411
5898,120,temperature,15.31,1705677860
5899,130,motion,1,1704833593
5900,61,temperature,21.14,1704744336
5901,62,humidity,56.2,1705293779
5902,63,humidity,75.2,1704105499
5903,81,motion,1,1705945378
5904,113,temperature,26.27,1706479840
5905,18,humidity,45.18,1705353790
5906,47,humidity,62.8,1706104746
5907,195,motion,0,1705442437
5908,122,motion,0,1705291462
5909,70,temperature,15.49,1705979161
5910,156,humidity,75.61,1705094025
5911,87,motion,1,1704440485
5912,190,humidity,52.91,1704539035
5913,178,motion,0,1705059717
5914,173,motion,1,1704601466
5915,110,motion,1,1705598591
5916,122,motion,1,1705538846
5917,123,humidity,33.05,1706187373
5918,23,temperature,16.32,1705911661
5919,40,motion,1,1705750554
5920,1,motion,1,1705217546
5921,155,humidity,22.14,1706455485
5922,54,humidity,68.43,1704649212
5923,46,humidity,79.87,1705622504
5924,171,temperature,22.3,1704439624
5925,27,temperature,18.26,1704586391
5926,9,temperature,25.68,1706432377
5927,95,temperature,18.37,1704509692
5928,7,humidity,61.83,1704995039
5929,119,motion,0,1704401482
5930,175,motion,1,1706107356
5931,20,temperature,19.6,1704582314
5932,47,motion,1,1704946165
5933,130,motion,1,1704152431
5934,43,humidity,43.95,1705348914
5935,146,motion,1,1706329343
5936,200,motion,1,1704444231
5937,184,humidity,49.77,1706486799
5938,72,temperature,18.24,1705666069
5939,89,motion,0,1705201576
5940,123,motion,1,1705569516
5941,195,motion,1,1705338952
5942,135,temperature,19.2,1704839274
5943,2,motion,0,1705071511
5944,123,motion,0,1706588672
5945,78,humidity,66.08,1704774689
5946,22,temperature,16.57,1705062718
5947,67,temperature,29.94,1704485203
5948,138,humidity,25.57,1705716110
5949,92,humidity,25.91,1704937845
5950,76,humidity,34.66,1706063450
5951,190,humidity,26.62,1706548653
5952,171,motion,0,1704228843
5953,190,humidity,62.48,1704174494
5954,38,motion,0,1704466172
5955,181,motion,0,1705734435
5956,180,motion,0,1704737059
5957,12,motion,1,1705201199
5958,87,humidity,66.76,1705520949
5959,64,temperature,24.87,1704794440
5960,138,motion,1,1705410293
5961,162,motion,1,1706319378
5962,67,temperature,26.81,1706505222
5963,110,temperature,15.2,1705231333
5964,158,motion,1,1706092122
5965,6,humidity,57.9,1705425552
5966,106,motion,0,1705714918
5967,85,motion,0,1705022559
5968,109,humidity,48.89,1706343126
5969,70,temperature,19.83,1704333162
5970,155,motion,0,1704194118
5971,130,humidity,39.66,1704546361
5972,140,humidity,55.53,1704949442
5973,130,temperature,22.47,1704112251
5974,7,humidity,68.49,1706484646
5975,4,motion,0,1704585552
5976,8,temperature,17.06,1704671632
5977,73,humidity,43.84,1705921302
5978,56,motion,1,1705280913
5979,23,humidity,58.59,1706516535
5980,39,humidity,56.14,1704174627
5981,192,temperature,15.06,1704944515
5982,24,temperature,24.6,1705139562
5983,60,motion,1,1704223924
5984,49,humidity,30.39,1705235889
5985,16,motion,0,1705930235
5986,104,humidity,68.96,1705831446
5987,121,humidity,20.61,1706500327
5988,111,temperature,21.68,1706381696
5989,143,humidity,28.88,1706145547
5990,123,temperature,24.05,1704415841
5991,147,temperature,23.71,1706216402
5992,34,humidity,65.35,1705996884
5993,63,humidity,38.72,1706105561
5994,117,motion,0,1706060652
5995,28,humidity,37.81,1706549781
5996,84,humidity,49.76,1705382566
5997,115,humidity,61.14,1705705630
5998,49,motion,0,1706390778
5999,199,humidity,53.75,1704499141
6000,19,temperature,16.19,1706203247
6001,164,temperature,16.77,1704453207
6002,158,temperature,16.4,1706252112
6003,16,temperature,22.98,1704560280
6004,86,humidity,29.0,1704729103
6005,31,temperature,25.09,1705213245
6006,58,humidity,45.54,1706529167
6007,83,motion,0,1706276616
6008,178,temperature,17.96,1704545231
6009,86,humidity,62.82,1705366195
6010,174,motion,0,1704584068
6011,195,motion,1,1704078923
6012,136,humidity,38.45,1705594359
6013,139,humidity,55.68,1705443514
6014,55,temperature,22.47,1704182068
6015,42,temperature,18.88,1705291026
6016,162,temperature,25.53,1706520995
6017,97,temperature,22.05,1705918640
6018,10,temperature,15.07,1704459639
6019,4,humidity,47.76,1705802598
6020,29,motion,1,1706125391
6021,19,temperature,26.62,1706247497
6022,110,humidity,77.78,1704670895
6023,195,motion,1,1704144285
6024,89,temperature,18.78,1705170398
6025,151,temperature,23.88,1706434628
6026,113,humidity,30.7,1704658052
6027,16,motion,0,1704291755
6028,104,motion,1,1706215105
6029,154,temperature,19.47,1706068478
6030,117,motion,1,1704378818
6031,103,motion,0,1704179737
6032,144,humidity,55.17,1705595480
6033,124,temperature,17.79,1705616567
6034,65,humidity,64.29,1705717993
6035,117,temperature,24.69,1704662243
6036,141,motion,1,1705745588
6037,96,temperature,27.94,1705887989
6038,72,humidity,30.42,1705082749
6039,12,humidity,79.53,1704484833
6040,114,humidity,29.01,1706381564
6041,46,temperature,16.78,1706110752
6042,162,humidity,27.35,1706377037
6043,183,motion,1,1706314429
6044,19,humidity,72.26,1705788478
6045,112,motion,0,1704212872
6046,87,humidity,27.85,1704540414
6047,76,temperature,15.82,1706019849
6048,30,temperature,18.57,1704211692
6049,13,temperature,16.38,1704262020
6050,196,motion,0,1705119730
6051,61,humidity,21.67,1704319793
6052,87,motion,0,1705563846
6053,109,motion,0,1705030896
6054,24,motion,1,1705752226
6055,199,temperature,23.06,1705371345
6056,16,humidity,30.68,1704551142
6057,111,temperature,20.13,1705817037
6058,12,temperature,27.53,1705318917
6059,105,temperature,25.63,1704561505
6060,123,humidity,37.51,1705513202
6061,153,motion,1,1705218843
6062,7,temperature,21.64,1705924272
6063,5,humidity,43.58,1705348676
6064,37,motion,0,1706560648
6065,50,temperature,22.45,1706231408
6066,43,humidity,65.95,1705419770
6067,130,humidity,56.43,1705012967
6068,191,humidity,51.65,1706659072
6069,101,temperature,25.11,1705292457
6070,73,temperature,26.63,1706186805
6071,106,temperature,29.34,1704793494
6072,80,motion,0,1705575355
6073,20,motion,1,1704119138
6074,4,humidity,71.1,1705003099
6075,195,motion,1,1706329849
6076,35,temperature,25.71,1705069580
6077,22,motion,0,1705340384
6078,89,humidity,44.61,1704878683
6079,39,temperature,28.81,1705896467
6080,50,humidity,41.82,1704254989
6081,186,humidity,50.61,1704248314
6082,159,motion,0,1705276506
6083,141,humidity,64.87,1704400190
6084,137,temperature,15.4,1704780200
6085,118,temperature,27.92,1704859148
6086,126,temperature,29.44,1706199377
6087,167,motion,0,1704818386
6088,134,motion,1,1706174581
6089,3,temperature,21.72,1704800970
6090,76,humidity,53.62,1704103809
6091,184,humidity,29.91,1705109691
6092,159,temperature,18.1,1706139959
6093,199,motion,0,1704202327
6094,176,motion,1,1704433196
6095,107,temperature,25.19,1706617991
6096,66,motion,0,1704444926
6097,136,temperature,16.88,1704870309
6098,47,temperature,24.19,1704891358
6099,157,motion,0,1705933381
6100,12,humidity,73.95,1704807437
6101,150,humidity,60.13,1705797347
6102,58,motion,0,1705962540
6103,129,humidity,27.5,1704514981
6104,193,humidity,42.14,1706556181
6105,133,temperature,29.16,1705269975
6106,75,humidity,56.8,1706190590
6107,147,temperature,27.71,1706633170
6108,158,humidity,48.6,1706359291
6109,147,humidity,38.36,1704464719
6110,34,humidity,28.48,1706325626
6111,49,motion,1,1706034571
6112,153,humidity,34.7,1705367375
6113,154,temperature,16.35,1705243055
6114,171,motion,0,1705035899
6115,77,motion,0,1704290230
6116,89,temperature,21.46,1704776049
6117,71,temperature,20.21,1706579287
6118,72,motion,1,1705131499
6119,107,temperature,22.14,1704190225
6120,58,motion,0,1706363710
6121,145,humidity,37.09,1705609595
6122,184,humidity,69.7,1705197355
6123,104,humidity,66.97,1705898124
6124,11,temperature,16.28,1705726659
6125,153,temperature,17.18,1706322681
6126,105,temperature,29.07,1704660024
6127,116,humidity,65.28,1705262207
6128,68,humidity,55.77,1704188946
6129,200,humidity,71.72,1705542164
6130,120,humidity,32.76,1705780886
6131,169,humidity,69.7,1704182349
6132,110,temperature,23.68,1705047308
6133,100,temperature,15.17,1706334641
6134,92,motion,1,1706091478
6135,164,humidity,77.92,1705681464
6136,84,humidity,70.4,1705711961
6137,146,motion,1,1704140428
6138,117,humidity,36.26,1704810073
6139,118,temperature,17.77,1706103198
6140,155,humidity,48.83,1704405537
6141,15,motion,0,1704088417
6142,72,temperature,19.76,1704805621
6143,102,motion,0,1705380975
6144,63,temperature,16.13,1704514846
6145,86,motion,0,1704780581
6146,150,motion,1,1704536940
6147,56,humidity,30.61,1706352878
6148,44,temperature,20.24,1705824182
6149,14,humidity,26.78,1705372838
6150,15,temperature,26.39,1705868633
6151,96,humidity,49.35,1705812959
6152,192,humidity,65.77,1704519411
6153,15,motion,0,1706404338
6154,97,humidity,65.83,1705696925
6155,166,motion,0,1705902951
6156,59,humidity,70.37,1706422655
6157,72,motion,1,1704997089
6158,148,temperature,29.04,1706076928
6159,168,motion,1,1706058251
6160,161,motion,1,1706531061
6161,150,humidity,56.38,1706622168
6162,12,humidity,59.13,1704820164
6163,115,temperature,29.46,1706027852
6164,53,temperature,23.2,1705529332
6165,73,temperature,17.21,1705635576
6166,186,humidity,31.65,1706580005
6167,180,humidity,68.64,1704108968
6168,94,temperature,28.39,1705958774
6169,99,motion,0,1705344161
6170,168,motion,0,1705241112
6171,187,humidity,59.97,1704633467
6172,41,temperature,27.09,1706508559
6173,146,motion,0,1705138519
6174,191,motion,1,1704921409
6175,177,temperature,29.01,1705312903
6176,188,humidity,67.29,1705197142
6177,43,temperature,23.32,1705783851
6178,151,motion,0,1706229664
6179,149,humidity,54.7,1706364955
6180,100,temperature,17.36,1704719359
6181,90,humidity,76.09,1705361014
6182,191,temperature,22.95,1705435188
6183,143,motion,0,1704250838
6184,151,humidity,29.42,1704233429
6185,148,temperature,19.4,1704350910
6186,80,temperature,19.19,1705195206
6187,93,motion,0,1706137993
6188,58,temperature,15.5,1704093893
6189,166,humidity,68.64,1705644470
6190,143,temperature,21.59,1704379701
6191,178,humidity,69.87,1704240776
6192,110,humidity,32.2,1706327708
6193,74,temperature,18.43,1705869545
6194,57,motion,0,1705681196
6195,161,temperature,27.76,1704753719
6196,22,temperature,17.23,1706612146
6197,95,humidity,73.02,1706381188
6198,183,motion,1,1705942231
6199,143,motion,0,1704793899
6200,42,temperature,17.26,1704727914
6201,119,temperature,18.43,1706571399
6202,22,motion,0,1704282681
6203,197,motion,0,1705199153
6204,57,motion,1,1705998722
6205,175,temperature,26.27,1705892972
6206,128,humidity,63.09,1706128118
6207,111,motion,0,1704628184
6208,135,temperature,15.37,1705401685
6209,148,humidity,59.97,1705193588
6210,122,temperature,17.37,1704340974
6211,86,motion,0,1704920338
6212,41,humidity,62.98,1705819767
6213,187,temperature,18.24,1705638314
6214,150,humidity,68.45,1705105367
6215,23,temperature,27.5,1706520094
6216,126,temperature,30.0,1705343459
6217,135,humidity,61.12,1706263648
6218,193,temperature,19.44,1705119690
6219,15,temperature,22.56,1705735813
6220,135,temperature,27.16,1705457271
6221,95,temperature,18.4,1705124442
6222,1,humidity,50.42,1705563496
6223,76,temperature,16.25,1706309680
6224,97,temperature,15.43,1705278915
6225,191,motion,1,1704493897
6226,130,temperature,21.97,1706175243
6227,112,humidity,61.8,1705011674
6228,176,temperature,28.47,1705909854
6229,55,temperature,28.22,1706447746
6230,149,motion,1,1704538497
6231,62,motion,0,1704925366
6232,112,humidity,49.03,1704296930
6233,185,temperature,24.37,1705787391
6234,140,humidity,73.03,1704531078
6235,164,temperature,19.01,1705219361
6236,37,humidity,43.59,1705445068
6237,60,motion,1,1705993486
6238,67,temperature,22.12,1705171630
6239,97,humidity,29.67,1706498383
6240,82,temperature,21.04,1705279683
6241,145,humidity,70.35,1705277087
6242,149,humidity,54.56,1704252288
6243,120,humidity,22.6,1704945609
6244,96,humidity,29.92,1705695072
6245,116,humidity,45.85,1705764876
6246,103,motion,0,1705878849
6247,179,humidity,44.71,1705092172
6248,85,temperature,18.47,1705306454
6249,1,motion,0,1706594777
6250,97,motion,1,1705624067
6251,125,motion,0,1705888444
6252,192,humidity,25.86,1704366889
6253,71,humidity,59.61,1704536126
6254,125,temperature,15.97,1704196768
6255,103,temperature,15.77,1706345597
6256,135,temperature,15.8,1706148913
6257,31,motion,1,1704247918
6258,64,humidity,58.88,1706151309
6259,125,motion,0,1704322247
6260,96,humidity,34.73,1705554701
6261,119,motion,1,1704223626
6262,98,humidity,78.88,1706523453
6263,33,motion,1,1705985655
6264,185,humidity,22.52,1705648123
6265,27,temperature,19.27,1704699677
6266,75,temperature,17.64,1706135494
6267,152,temperature,21.67,1706349633
6268,99,temperature,16.72,1706546718
6269,110,humidity,28.78,1705350436
6270,109,humidity,38.92,1706145548
6271,106,motion,0,1705651532
6272,97,humidity,57.67,1704937372
6273,82,motion,1,1705445936
6274,6,motion,0,1704174189
6275,132,temperature,23.88,1704517127
6276,181,temperature,21.7,1706188309
6277,85,motion,1,1704729902
6278,31,motion,1,1706197952
6279,167,motion,1,1706258106
6280,32,motion,0,1704668620
6281,160,temperature,16.25,1706460736
6282,124,motion,1,1705929072
6283,106,temperature,19.39,1706362498
6284,88,temperature,26.27,1705250674
6285,92,humidity,53.35,1705612733
6286,27,motion,0,1704460972
6287,97,humidity,61.21,1705898000
6288,54,humidity,59.36,1706293913
6289,74,temperature,26.48,1706477114
6290,190,temperature,22.1,1705420695
6291,86,humidity,25.93,1704468336
6292,25,temperature,24.23,1704501698
6293,163,motion,1,1705052206
6294,94,temperature,26.01,1706644220
6295,32,humidity,36.21,1704834469
6296,38,humidity,42.66,1705102849
6297,93,motion,1,1704709155
6298,84,temperature,16.99,1704765159
6299,5,motion,1,1705862918
6300,70,motion,1,1704975900
6301,90,motion,0,1706656742
6302,115,temperature,25.65,1704989115
6303,8,humidity,48.25,1705917053
6304,156,humidity,35.4,1704369862
6305,132,humidity,47.28,1704178234
6306,49,humidity,72.33,1706002626
6307,136,temperature,25.84,1706358675
6308,98,motion,0,1706651500
6309,139,humidity,60.25,1704972448
6310,162,motion,0,1705539517
6311,170,humidity,27.02,1704366603
6312,20,temperature,20.5,1705382480
6313,128,motion,1,1704857960
6314,85,humidity,74.47,1704963271
6315,131,humidity,32.28,1705864905
6316,140,temperature,25.82,1705952903
6317,43,humidity,73.31,1706266667
6318,45,temperature,20.71,1704780701
6319,92,temperature,24.08,1706187998
6320,186,motion,1,1704420470
6321,197,motion,0,1706049660
6322,69,humidity,58.61,1704910057
6323,36,motion,1,1704103298
6324,183,motion,1,1706014355
6325,94,humidity,78.16,1705423328
6326,14,humidity,56.07,1704928038
6327,163,motion,1,1705881724
6328,130,temperature,19.29,1705571684
6329,77,motion,1,1704108786
6330,187,humidity,31.1,1706222765
6331,88,motion,0,1705847863
6332,98,temperature,27.09,1705702088
6333,54,humidity,54.97,1706370973
6334,189,temperature,18.29,1705545910
6335,148,temperature,19.15,1706610632
6336,113,temperature,24.62,1704172159
6337,128,humidity,21.07,1705584134
6338,15,temperature,28.84,1705698083
6339,80,humidity,64.67,1705966071
6340,44,humidity,41.86,1704806912
6341,80,humidity,33.13,1705078916
6342,146,motion,1,1706089116
6343,88,humidity,22.82,1704686022
6344,66,temperature,15.74,1705958281
6345,57,temperature,15.08,1705727872
6346,171,temperature,20.12,1706641421
6347,197,temperature,27.67,1706599531
6348,25,humidity,65.07,1704622724
6349,128,humidity,50.09,1706262012
6350,41,humidity,32.26,1706265914
